strategy,date,ordinary_kwh,emergency_kwh,ordinary_cost,adjustment_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,e_start,e_end,updates,changed_updates,emergency_slots
rolling_scenario,2025-10-24,32999.96051752845,0.0,17632.156175844593,259.6596873286717,0.0,17891.815863173266,158.8437228257897,11771.005118685871,2317.6027258898202,1900.8965479777755,3,2,0
rolling_scenario,2025-10-25,33504.41226925103,0.0,17879.784511297272,241.2796842519244,0.0,18121.064195549196,204.88743212894298,10823.6599355144,1900.8965479777755,1981.4435658000036,3,2,0
rolling_scenario,2025-10-26,69513.0313141432,87.89446686666521,43361.13961069114,3599.319424538236,416.71112669499297,47377.17016192437,579.8117399094549,0.0,1981.4435658000036,2357.736720570369,3,3,3
rolling_scenario,2025-10-27,69417.27359663034,16.5616316666667,43784.84233838771,4062.083495188131,77.57468272666682,47924.50051630251,1934.5618050083801,155.0767899999988,2357.736720570369,2055.624947856307,3,3,1
rolling_scenario,2025-10-28,71329.45656578078,0.0,44888.90261977609,2243.545667525461,0.0,47132.44828730155,1039.6189001461637,196.04439851989048,2055.624947856307,2174.552503363515,3,3,0
rolling_scenario,2025-10-29,74591.61962599252,0.0,46573.360325026,1964.2791019430476,0.0,48537.63942696904,1692.4254568776798,125.2480866666689,2174.552503363515,1486.8476650814798,3,3,0
rolling_scenario,2025-10-30,70243.92596869684,0.0,43918.93626398633,854.1879339414398,0.0,44773.12419792777,1102.4214776337478,78.45334077778287,1486.8476650814798,1642.2564549703725,3,2,0
rolling_scenario,2025-10-31,33479.13338345575,0.0,17794.07304016398,778.0719437822569,0.0,18572.144983946237,14.883827851853779,6352.463770724281,1642.2564549703725,1640.6056829037036,3,2,0
rolling_scenario,2025-11-01,33847.01925952324,0.0,17984.176906125896,457.8141428206909,0.0,18441.991048946587,156.09854200000018,7663.804121390951,1640.6056829037036,1954.1793385111143,3,3,0
rolling_scenario,2025-11-02,74991.12322507676,34.47102999999822,46817.386805359725,2639.5770220179033,240.46990527998761,49697.43373265761,2221.862299482846,186.05951844444314,1954.1793385111143,1570.2732553037035,3,2,1
rolling_scenario,2025-11-03,75905.72725614217,0.0,47130.2564881234,2200.613253016545,0.0,49330.86974113995,1661.963184818544,254.27468166666347,1570.2732553037035,1870.7389110370348,3,2,0
rolling_scenario,2025-11-04,73132.47480467764,25.74346122222221,45895.890826316914,839.2519425316822,119.01925819822216,46854.16202704681,1524.7726232661146,441.42000888888776,1870.7389110370348,1457.6337074839498,3,1,2
rolling_scenario,2025-11-05,74592.47308211088,60.61500378666638,46360.912466604,3771.211202483858,135.18803494215928,50267.31170403002,648.3565437736578,154.6680338888859,1457.6337074839498,1288.8822023333335,3,3,4
rolling_scenario,2025-11-06,77615.9586787929,110.92887746380038,48403.08679025335,1239.6496248267115,397.3327079879251,50040.06912306799,2112.8448981769197,61.340385999998766,1288.8822023333335,1213.3366388854204,3,2,6
rolling_scenario,2025-11-07,35299.54967681119,68.55819666666548,18492.879888373856,403.230539459512,419.09625622332607,19315.206684056695,107.38873333333356,8123.484186252405,1213.3366388854204,1530.3553028370363,3,3,1
rolling_scenario,2025-11-08,35434.28642481343,0.0,18676.251777993348,0.0,0.0,18676.251777993348,287.0664650260596,7817.885855772286,1530.3553028370363,1823.8537562765414,3,0,0
rolling_scenario,2025-11-09,76754.85667579494,0.0,48271.49997565772,898.4884670523059,0.0,49169.988442710026,1144.870699149516,350.61497400000076,1823.8537562765414,1569.7821318592576,3,2,0
rolling_scenario,2025-11-10,80437.01183077361,0.0,50282.130226807596,1960.6451230695127,0.0,52242.775349877105,2217.7347430082195,45.44545477777893,1569.7821318592576,1537.0786554296317,3,2,0
rolling_scenario,2025-11-11,77689.92570200829,0.0,48751.09617624692,1732.0549224991541,0.0,50483.15109874608,1688.2424363141238,217.03123511111312,1537.0786554296317,1586.101727622223,3,2,0
rolling_scenario,2025-11-12,77890.5418813408,0.0,49067.128214817545,3015.413291629333,0.0,52082.541506446876,2394.2206850532352,254.40460333333303,1586.101727622223,1662.4126446666687,3,2,0
rolling_scenario,2025-11-13,76602.71276853177,91.70333686666618,48873.106830352765,2036.0810689886512,639.7224779818632,51548.91037732328,649.388964374478,0.0,1662.4126446666687,1364.0559561541481,3,3,1
rolling_scenario,2025-11-14,35794.37405852008,0.0,19163.21998919959,241.61373732812405,0.0,19404.833726527715,93.84965999999986,4040.49591537449,1364.0559561541481,2036.4211960012346,3,1,0
rolling_scenario,2025-11-15,36210.66769018791,0.0,19363.354416439073,942.6813868804677,0.0,20306.03580331954,432.89797115089306,4324.174636906728,2036.4211960012346,1888.7193322604733,3,2,0
rolling_scenario,2025-11-16,80642.7990672143,0.0,51128.38184625041,3102.0188072126484,0.0,54230.40065346306,1945.0638253499008,288.84482466666555,1888.7193322604733,1646.9161805259262,3,2,0
rolling_scenario,2025-11-17,80682.59461654046,0.0,51143.558749059,4470.447900417647,0.0,55614.00664947664,3388.8600391522605,251.70748499999917,1646.9161805259262,1899.8231427407393,3,2,0
rolling_scenario,2025-11-18,80651.26330548285,0.0,50700.50750747566,661.2376809378937,0.0,51361.74518841355,1472.0429840534887,0.0,1899.8231427407393,1735.4229466740753,3,1,0
rolling_scenario,2025-11-19,81919.37470363005,85.54383875966495,51776.51861037561,3862.392174721505,362.38814097612715,56001.29892607325,2763.385732496265,150.3316983333329,1735.4229466740753,1200.0,3,3,4
rolling_scenario,2025-11-20,81554.73049274847,0.0,51471.336247906154,1311.9594683131447,0.0,52783.2957162193,2007.5072890909694,28.772050000000036,1200.0,1567.2402476888903,3,2,0
rolling_scenario,2025-11-21,37525.82323652537,0.0,20101.684159175355,715.1259629578487,0.0,20816.810122133204,775.984246060358,3964.3712756268847,1567.2402476888903,2066.268189555559,3,2,0
rolling_scenario,2025-11-22,38264.9509320916,0.0,20215.801143651155,694.0157155405587,0.0,20909.816859191713,294.26531678188985,4602.629478148147,2066.268189555559,1699.1163540698276,3,1,0
rolling_scenario,2025-11-23,81651.81606258304,0.0,51596.45372231042,2320.992988361044,0.0,53917.446710671466,1767.3078557036977,299.07458633333374,1699.1163540698276,1728.5787974962977,3,2,0
rolling_scenario,2025-11-24,79592.4297427708,18.83966666666663,50161.369042534505,1757.9401275031755,88.2449986666665,52007.55416870435,1417.5892194554217,0.0,1728.5787974962977,1426.0792503481466,3,2,1
rolling_scenario,2025-11-25,82875.43750887894,0.0,52363.327486807815,4430.053718431145,0.0,56793.38120523896,2068.837053913238,103.87251233333298,1426.0792503481466,1656.0864413555582,3,2,0
rolling_scenario,2025-11-26,84199.48386061453,23.288599444444344,53158.40667944358,1225.7898022796624,109.08379979777732,54493.28028152102,2757.7686267023323,2.9483333333332666,1656.0864413555582,1924.6772129407377,3,1,1
rolling_scenario,2025-11-27,82130.75592972233,0.0,52114.06835304249,875.0764186429536,0.0,52989.14477168544,1988.71092998983,59.43516666666785,1924.6772129407377,1916.3617948888884,3,2,0
rolling_scenario,2025-11-28,37508.62976322634,0.0,20045.960901046205,145.66397045854,0.0,20191.624871504744,254.99002068038737,2771.0761802716056,1916.3617948888884,1929.748373859263,3,1,0
rolling_scenario,2025-11-29,39093.03558599814,0.0,20686.692986210597,1962.6381917736885,0.0,22649.331177984284,737.2613217462966,496.9106559670714,1929.748373859263,1333.710378200371,3,3,0
rolling_scenario,2025-11-30,86906.75351109981,0.0,55038.87742970783,1463.7116256493482,0.0,56502.58905535717,1905.6737703032566,0.0,1333.710378200371,1431.5236260518511,3,2,0
rolling_scenario,2025-12-01,87623.46877392409,3067.4494294186543,56300.66484197934,1397.0501628217983,14818.252622774606,72515.96762757574,0.0,0.0,1431.5236260518511,1200.0,3,3,13
rolling_scenario,2025-12-02,91066.58128005317,2387.468184420945,58357.85622531085,1538.3286772301985,11884.430268964912,71780.61517150595,141.01720822222308,0.0,1200.0,1214.9337,3,3,18
rolling_scenario,2025-12-03,92885.83739331564,0.0,59423.31229056879,2738.5186944696484,0.0,62161.83098503844,648.6255074650105,0.0,1214.9337,1553.7600272098769,3,3,0
rolling_scenario,2025-12-04,91108.94401361377,632.3934096744455,58393.715974898114,3940.34158334005,3100.1138512483744,65434.17140948654,431.0939384444449,0.0,1553.7600272098769,1329.2086395486199,3,3,5
rolling_scenario,2025-12-05,45984.8077957174,0.0,24344.09113601924,1929.027339261084,0.0,26273.118475280324,565.9826483333336,0.0,1329.2086395486199,1405.3378357407444,3,3,0
rolling_scenario,2025-12-06,47777.81104707025,0.0,25226.140814016315,2402.7465361800923,0.0,27628.887350196408,314.5849922222217,30.551316666667162,1405.3378357407444,1279.9682083114672,3,3,0
rolling_scenario,2025-12-07,92656.11951384284,16.466461333333427,59514.97083123917,4433.977958369533,95.90548252833388,64044.85427213703,274.78792389668183,0.0,1279.9682083114672,1246.1286812716075,3,2,2
rolling_scenario,2025-12-08,96949.44505661343,0.0,62749.67255986293,1975.0914951547525,0.0,64724.76405501768,3971.9460715572004,0.0,1246.1286812716075,1969.0073277703743,3,2,0
rolling_scenario,2025-12-09,93923.1190188905,5.587619999999902,60584.6913938617,3465.9236211380603,32.64008222999942,64083.25509722976,1995.5104428614543,0.0,1969.0073277703743,1878.4862589620004,3,2,1
rolling_scenario,2025-12-10,95981.4985226403,0.0,61426.547024069696,2012.0339148508633,0.0,63438.58093892056,3108.7572041961494,0.0,1878.4862589620004,1791.3262966296318,3,2,0
rolling_scenario,2025-12-11,93892.46376502691,0.0,60077.76126547321,1998.1344474989955,0.0,62075.895712972204,3251.0423458077066,0.0,1791.3262966296318,1933.0051543555612,3,2,0
rolling_scenario,2025-12-12,49680.511380638396,0.0,26204.29318496134,1446.4738824803833,0.0,27650.767067441724,2066.3396227632416,232.39218166666365,1933.0051543555612,1859.9103180074078,3,3,0
rolling_scenario,2025-12-13,49290.48853066537,0.0,26033.957328107106,1617.2929138729694,0.0,27651.250241980077,1695.8665109972594,248.34265722222187,1859.9103180074078,1657.80063302679,3,2,0
rolling_scenario,2025-12-14,96391.27077000543,0.0,61688.76426870747,1811.4189885082278,0.0,63500.1832572157,3090.6352701764554,0.0,1657.80063302679,1416.1031563187914,3,2,0
rolling_scenario,2025-12-15,98267.35328280217,0.0,62886.684284178715,2439.2331665120964,0.0,65325.91745069081,3697.3136094351516,0.0,1416.1031563187914,1872.949403303704,3,2,0
rolling_scenario,2025-12-16,96088.50333997143,0.0,61908.07977053621,1819.6276294216523,0.0,63727.707399957864,2232.274774469138,0.0,1872.949403303704,1723.187374600003,3,2,0
rolling_scenario,2025-12-17,94552.42047086277,0.0,60468.86465494466,2549.2042427662204,0.0,63018.06889771088,1624.9599163860871,0.0,1723.187374600003,1827.0892285703735,3,2,0
rolling_scenario,2025-12-18,94179.97976745952,0.0,60958.72956667607,1214.0163996091005,0.0,62172.74596628517,2299.271378410153,0.0,1827.0892285703735,1796.3650097185198,3,2,0
rolling_scenario,2025-12-19,47771.53398637174,0.0,25293.033402585752,558.1331198337755,0.0,25851.166522419528,1158.4144020438919,55.59674716049522,1796.3650097185198,1614.617846774073,3,1,0
rolling_scenario,2025-12-20,48433.11880774623,0.0,25540.20578724187,1536.694354226289,0.0,27076.90014146816,1075.78285190809,340.545408666671,1614.617846774073,1840.3867495925933,3,2,0
rolling_scenario,2025-12-21,95227.40210127058,43.054866666666726,61258.810428380726,2667.9117580497245,250.08419303333366,64176.806379463786,1845.377083765437,0.0,1840.3867495925933,1499.9137668148169,3,3,1
rolling_scenario,2025-12-22,95045.28575116888,130.66864724921726,61040.50373211087,1725.5276455100366,686.5892304539701,63452.620608074874,1636.230000629547,0.0,1499.9137668148169,1440.919331266667,3,2,7
rolling_scenario,2025-12-23,95356.55772015048,0.0,61026.93271869779,1736.0018410834277,0.0,62762.93455978122,2978.67092601646,0.0,1440.919331266667,1906.3561781555559,3,2,0
rolling_scenario,2025-12-24,95013.6731099597,0.0,61183.5157472116,936.2786591215506,0.0,62119.794406333145,2772.6181808065858,0.0,1906.3561781555559,1725.106980955557,3,2,0
rolling_scenario,2025-12-25,94801.55002589025,0.0,60587.39330391985,540.0307174172208,0.0,61127.42402133707,2389.9670475404605,0.0,1725.106980955557,1600.2739689407417,3,1,0
rolling_scenario,2025-12-26,48552.642118846365,0.0,25631.947034519308,798.1519314307463,0.0,26430.098965950056,1207.2442493827148,104.98502541152429,1600.2739689407417,1960.1977291329247,3,2,0
rolling_scenario,2025-12-27,49187.451947667905,0.0,26024.839652737704,902.6091582630892,0.0,26927.448811000795,1429.8529756438004,463.3593301111134,1960.1977291329247,2040.6691642336314,3,2,0
rolling_scenario,2025-12-28,93957.70678066224,0.0,60287.53076689273,883.946356011039,0.0,61171.477122903765,2651.1321598888776,0.0,2040.6691642336314,2070.1301902296273,3,2,0
rolling_scenario,2025-12-29,96503.3883531241,0.0,61682.374125841845,1168.1887466524854,0.0,62850.56287249433,4910.38052699516,0.0,2070.1301902296273,1635.7873772518542,3,2,0
rolling_scenario,2025-12-30,94460.10968962238,0.0,60538.81123202118,1700.442659861944,0.0,62239.25389188313,3457.162559105616,0.0,1635.7873772518542,1877.0972796000021,3,2,0
rolling_scenario,2025-12-31,96280.02974260831,2.4196169666686718,61921.336691139426,725.7460413332248,4.668650937187202,62651.751383409835,3631.923252439608,0.0,1877.0972796000021,1348.087187444445,3,2,1
rolling_point_step,2025-02-01,43307.941329629626,0.0,23235.832828944916,1296.1966920990044,0.0,24532.02952104392,2858.7505039094654,1865.7315083333351,1615.1408862037065,2117.6926709722225,3,2,0
rolling_point_step,2025-02-02,87825.6987459321,1080.2558767916655,55458.86417827382,1152.75476508483,5257.322684147224,61868.941627505876,6253.858860545265,0.0,2117.6926709722225,1967.001709074073,3,2,8
rolling_point_step,2025-02-03,87964.81268683127,1798.1814450833335,55238.61548158432,1462.263261156544,8630.197110129251,65331.07585287011,5148.316279681081,0.0,1967.001709074073,1896.1309899999992,3,2,10
rolling_point_step,2025-02-04,90771.61390174896,684.4892760416653,57441.930595256876,991.8273556201038,3308.0601506411394,61741.81810151812,5686.48737731482,0.0,1896.1309899999992,1875.180022962963,3,3,5
rolling_point_step,2025-02-05,89810.92465074074,1308.5632519666663,56558.26861243913,894.7148427031221,6385.275069544048,63838.2585246863,5761.6651491358,0.0,1875.180022962963,1963.3877657037033,3,2,6
rolling_point_step,2025-02-06,89289.05597559465,704.326189933331,56302.93796977727,1754.613170718993,3420.738302909355,61478.289443405614,5246.674320452671,0.0,1963.3877657037033,1900.1655317777797,3,2,6
rolling_point_step,2025-02-07,41867.105532510286,0.0,22191.417982638515,612.586832996124,0.0,22804.00481563464,3291.027037037036,3258.8960934156416,1900.1655317777797,1700.790277074072,3,2,0
rolling_point_step,2025-02-08,39318.68223041153,48.18199186666175,21124.608766779675,382.1721171715027,260.4162450973733,21767.197129048553,2163.02905666667,1730.990793333334,1700.790277074072,2029.6964757777741,3,2,2
rolling_point_step,2025-02-09,89835.94089563786,0.0,56982.78649082274,561.0281670627055,0.0,57543.81465788545,6084.5822657201725,0.0,2029.6964757777741,1797.1784032962958,3,2,0
rolling_point_step,2025-02-10,82999.5740238609,1463.6186987333344,51877.19069582064,3464.703695663353,7052.999241348572,62394.893632832565,5846.6440339094615,0.0,1797.1784032962958,1630.0571363333322,3,2,15
rolling_point_step,2025-02-11,82997.93584821276,2040.956409899998,51639.52312996026,1369.2629572518128,9888.84478830264,62897.63087551471,5405.95085168724,0.0,1630.0571363333322,1575.340791074072,3,2,13
rolling_point_step,2025-02-12,82879.62077988437,1954.693342433335,51610.32660002673,1983.4203249936704,9447.792741623858,63041.53966664426,5002.754978765432,0.0,1575.340791074072,1617.7770496666674,3,2,15
rolling_point_step,2025-02-13,79789.27210860781,2166.7089496000003,49309.67740384871,1962.994521385046,10869.408932261334,62142.08085749509,6320.860570370369,7.373858641975934,1617.7770496666674,1686.7436467407376,3,2,13
rolling_point_step,2025-02-14,37771.50124119342,7.448602600001003,20332.804832747715,299.0987601690017,40.40494480370544,20672.308537720422,2341.720543333334,2170.847010000004,1686.7436467407376,1663.6121934444443,3,3,1
rolling_point_step,2025-02-15,36797.80235547325,359.0672532000036,19813.67043549267,375.07673604383376,2005.404007751682,22194.151179288187,2024.9834233333333,2689.1358666666683,1663.6121934444443,1499.2340557777784,3,2,4
rolling_point_step,2025-02-16,81547.88432061521,2093.305204066667,50507.34243535305,2750.6688322691107,10083.5409221614,63341.552189783564,3874.8281230041093,0.0,1499.2340557777784,1489.9258157037061,3,3,14
rolling_point_step,2025-02-17,78889.61086699588,1215.1101451000022,48451.02818779227,2721.8080755383935,6027.693054556531,57200.529317887194,4668.769079958849,0.0,1489.9258157037061,1448.104418481481,3,2,14
rolling_point_step,2025-02-18,80331.38972259054,621.5596944333308,49526.33925360264,797.0104600126356,2981.630278082004,53304.97999169728,4175.786842716059,0.0,1448.104418481481,1646.2732898888853,3,2,10
rolling_point_step,2025-02-19,79989.20941604937,2255.1398496666643,49716.405827115304,1074.4220708400676,10976.36061337812,61767.188511333494,5395.486667366248,0.0,1646.2732898888853,1200.0,3,2,21
rolling_point_step,2025-02-20,78976.57285999999,1988.8263722333338,48560.908266633836,2145.669494645099,9713.973239527002,60420.55100080594,5335.959303497939,0.0,1200.0,1564.3326939259243,3,2,14
rolling_point_step,2025-02-21,35238.313099094645,418.03360566666925,18767.886077706265,101.7025932661677,2172.7673638416777,21042.35603481411,1606.4363976954733,5245.322333333331,1564.3326939259243,1525.607545888888,3,3,5
rolling_point_step,2025-02-22,35119.97672938272,909.7792657666678,18880.670392109863,384.06839304305885,4008.151975660204,23272.890760813127,1908.7849623868296,3123.2051499999975,1525.607545888888,1550.143269407407,3,3,6
rolling_point_step,2025-02-23,77382.64317864197,2215.6172000999986,47453.753518739446,1323.0430488005813,10885.487403106275,59662.2839706463,4076.6010165843563,0.0,1550.143269407407,1313.994741148147,3,2,17
rolling_point_step,2025-02-24,77149.04589228929,626.9221786666662,47587.13915088889,526.5414884150556,3043.840623490331,51157.521262794275,5304.548604485593,0.0,1313.994741148147,1371.0799109999957,3,3,8
rolling_point_step,2025-02-25,73165.17581467655,2454.4531823666644,44378.25510782752,2650.3064337089113,12661.244763956167,59689.806305492595,5120.964698230442,584.5659800000032,1371.0799109999957,1301.6341335925927,3,2,22
rolling_point_step,2025-02-26,75445.26509758929,2588.3484305999987,45999.16695017389,1069.2881516548994,13450.218178301791,60518.67328013058,4672.15615938271,70.63008333333089,1301.6341335925927,1500.9962320370373,3,3,14
rolling_point_step,2025-02-27,73956.6127500823,2638.9470548666623,45428.279901164584,828.7442782176746,13279.705544833574,59536.72972421583,4945.278596707824,506.5635999999982,1500.9962320370373,1495.3125059999998,3,2,16
rolling_point_step,2025-02-28,33464.792230864194,880.3395244666625,17807.800043473184,345.2792343450011,3553.82173553347,21706.901013351657,1651.2554762139928,6503.190350000003,1495.3125059999998,1319.9408664074072,3,2,8
rolling_point_step,2025-03-01,35798.6252,0.0,18874.936412293744,316.27849058929513,0.0,19191.21490288304,1660.655562921817,7320.074835555558,1319.9408664074072,1335.4066929259232,3,2,0
rolling_point_step,2025-03-02,81830.5628745679,448.9188149333305,50458.89265362664,896.7980320451447,2184.7286474386688,53540.419333110454,5366.399058477362,0.0,1335.4066929259232,1297.1418408518523,3,3,12
rolling_point_step,2025-03-03,80173.23281032921,1329.636584933333,49479.37433193753,2784.0112089608574,6470.227352513398,58733.61289341179,4930.664684979421,0.0,1297.1418408518523,1323.4565980740738,3,2,16
rolling_point_step,2025-03-04,76888.72315999752,850.3220470000027,47147.435566821274,687.5978696327074,3967.5648302149325,51802.598266668916,4357.034391972846,0.0,1323.4565980740738,1200.0,3,2,18
rolling_point_step,2025-03-05,74181.62612334073,871.5833717333334,45046.75695947648,1638.017166709797,4520.569351917001,51205.34347810328,4513.98324493827,0.0,1200.0,1317.257628259259,3,2,12
rolling_point_step,2025-03-06,74163.8060330535,1126.9717360000013,45293.22407091675,1046.744700721155,5630.086840756673,51970.05561239458,5071.436011152261,66.35758666666646,1317.257628259259,1251.2874678148166,3,3,8
rolling_point_step,2025-03-07,33034.25538020576,23.145778666667958,17519.10416371723,440.6240465395071,48.58298942133605,18008.31119967807,1598.437036707818,7449.535042469137,1251.2874678148166,1313.3177137037037,3,2,1
rolling_point_step,2025-03-08,31870.737509012346,432.52405696666654,16977.071586302507,153.60681891800257,1608.0195188632667,18738.69792408378,1581.9398166666692,8746.107483333333,1313.3177137037037,1300.15929,3,3,6
rolling_point_step,2025-03-09,70750.41635316872,1708.5835834333332,43209.05864013137,3953.716984738851,8631.812719553547,55794.58834442377,4977.793558189293,10.244899999999916,1300.15929,1261.9375523703702,3,2,19
rolling_point_step,2025-03-10,74483.90280230452,1950.4897329333305,45060.78957480454,987.1947645567207,9659.304039103188,55707.28837846445,4213.875612386834,0.0,1261.9375523703702,1258.827537,3,3,20
rolling_point_step,2025-03-11,71146.42229302181,1779.0366065333317,42956.25340978884,2777.823374836392,9296.067493582592,55030.14427820782,4368.02752358025,247.6419077366223,1258.827537,1376.8817970000002,3,2,12
rolling_point_step,2025-03-12,69320.72385452675,1648.4788984000036,42294.62649578025,3796.2184436523153,8345.249822010357,54436.094761442924,4513.665960493823,0.0,1376.8817970000002,1230.5486588888887,3,3,16
rolling_point_step,2025-03-13,75779.00328470329,724.5901542666684,46108.69676643412,903.1257387181314,3833.4672252466057,50845.28973039886,4816.022019794238,0.0,1230.5486588888887,1202.8431,3,3,12
rolling_point_step,2025-03-14,31492.95791378601,0.0,16715.54082943367,320.49886969666704,0.0,17036.03969913034,1538.2274266666673,10830.657068724278,1202.8431,1337.1956531851856,3,2,0
rolling_point_step,2025-03-15,30802.202089574486,980.0602441333315,16351.716640016324,367.1320189904603,3818.983962150723,20537.832621157508,1552.2508461999996,6616.843649999997,1337.1956531851856,1200.0,3,2,21
rolling_point_step,2025-03-16,71498.10295444443,1625.8861999999992,43429.44830467027,889.5006982239544,8669.042599341661,52987.991602235896,5534.260721975306,0.0,1200.0,1241.1936740370409,3,3,7
rolling_point_step,2025-03-17,66492.24106514403,155.7935401333303,40879.22657577959,3459.9137162345096,831.3742117487805,45170.514503762875,4485.408964279839,0.0,1241.1936740370409,1448.6634888518515,3,2,6
rolling_point_step,2025-03-18,68295.2566582716,1755.7226976999968,41251.54332945101,2403.931932532755,8991.465547333119,52646.940809316875,4252.178047407402,791.9461600000025,1448.6634888518515,1204.5935454444445,3,2,10
rolling_point_step,2025-03-19,67807.7952234568,1747.7990833333304,41392.43935387721,1776.1884741505748,9004.69332134165,52173.32114936944,5574.955313086422,128.85393666666602,1204.5935454444445,1454.8044558888905,3,3,8
rolling_point_step,2025-03-20,68376.51707613168,1350.4740987333353,42396.0139759269,4070.091378075487,7053.358720486712,53519.4640744891,3596.6425213991733,0.0,1454.8044558888905,1262.18476762963,3,2,14
rolling_point_step,2025-03-21,29548.45867419753,1052.5274758666667,15653.616814138592,294.27589380000074,4195.232701216067,20143.125409154658,1623.542423744856,14268.818766666665,1262.18476762963,1239.2650439999998,3,2,14
rolling_point_step,2025-03-22,29950.649833098763,500.64286189999893,15942.314570118695,194.07053387537545,1969.085091245629,18105.4701952397,1526.5471928106986,10197.264699999998,1239.2650439999998,1385.2817451111098,3,2,5
rolling_point_step,2025-03-23,66473.36583954732,1334.5949429666641,40014.53469902453,1515.9907213394963,6651.516172872502,48182.04159323653,4150.632760534973,910.262758065847,1385.2817451111098,1290.7608689999997,3,3,17
rolling_point_step,2025-03-24,66159.99547609054,925.7595833333326,40681.69356416641,1721.9911178265031,4711.294964516663,47114.97964650957,4895.658955432104,0.0,1290.7608689999997,1327.3664969629679,3,3,7
rolling_point_step,2025-03-25,66706.81707012345,1738.605297833333,40715.60913559865,4793.039796614317,8524.028291863564,54032.67722407653,3496.3715854320976,0.0,1327.3664969629679,1213.9211926666667,3,2,21
rolling_point_step,2025-03-26,62805.879241234565,1279.5401325666635,38702.37546682349,326.80493209508,6719.623420653916,45748.80381957249,4373.360535679018,0.0,1213.9211926666667,1232.910495851852,3,3,9
rolling_point_step,2025-03-27,66198.58031135802,619.7866617666629,40763.46666114744,1712.2585483030475,2833.477845390194,45309.203054840684,4020.366498106994,0.0,1232.910495851852,1208.808063037037,3,2,14
rolling_point_step,2025-03-28,29789.01318580247,294.7895234333335,15654.433705836234,102.8910927466676,1127.2444330772012,16884.5692316601,1720.3303333333333,14728.673483333336,1208.808063037037,1208.5810227037036,3,2,4
rolling_point_step,2025-03-29,28871.14887312757,688.705849433329,15241.501064568825,215.46457006000222,2792.2218547275884,18249.187489356416,1200.5057733333333,18017.16488333333,1208.5810227037036,1251.279047666667,3,2,7
rolling_point_step,2025-03-30,62146.3305000823,143.84481753333256,38070.12259349177,2375.523607471535,719.3571055053626,41165.003306468665,2796.659158395063,0.0,1251.279047666667,1242.651668592593,3,2,3
rolling_point_step,2025-03-31,61961.59501942386,1797.3398304999973,38030.691789062905,3376.7695112003266,9888.930631724987,51296.39193198822,2913.5326696707834,0.0,1242.651668592593,1454.1353390740753,3,2,9
rolling_point_step,2025-04-01,67362.47535510287,107.28286473333301,40585.27666444673,1556.0841451137899,671.6436598781306,42813.004469438645,3434.2599333333237,0.0,1454.1353390740753,1295.4157410740738,3,3,3
rolling_point_step,2025-04-02,66963.82093246914,1055.7999306333368,40159.750756268266,798.4958225405895,5335.621067930612,46293.86764673946,3394.9275709465037,158.09335333333604,1295.4157410740738,1263.0349562592592,3,3,10
rolling_point_step,2025-04-03,63560.22571555555,698.7761870666687,38997.269268369324,2645.9995002276682,3384.058987367513,45027.32775596451,4332.617782962962,0.0,1263.0349562592592,1231.923,3,3,8
rolling_point_step,2025-04-04,27589.04969802469,1094.1040358666662,14466.257993787221,277.06821046000374,4544.527800353065,19287.85400460029,1531.2828666666665,18128.272016666666,1231.923,1310.8092146296292,3,2,7
rolling_point_step,2025-04-05,27493.705526634978,1010.9239878333307,14607.917271832814,262.0142540036964,4208.043579237495,19077.975105074005,1240.2507693004122,12924.161666666663,1310.8092146296292,1211.002419,3,3,13
rolling_point_step,2025-04-06,63013.75985851851,108.78067576666626,38726.87537704899,2684.6441648701248,680.2281864410802,42091.7477283602,4582.579602757197,0.0,1211.002419,1278.0917284444447,3,2,4
rolling_point_step,2025-04-07,59429.79137514403,1268.66984823333,36516.635764805615,1400.7601732336593,6939.313109088331,44856.70904712761,3715.268835390944,0.0,1278.0917284444447,1272.077537629629,3,2,7
rolling_point_step,2025-04-08,61285.59067119342,558.8660610999934,37583.37239704746,1936.682183266554,2595.463026817997,42115.51760713201,3475.2006091769636,26.22168333333313,1272.077537629629,1200.0,3,3,19
rolling_point_step,2025-04-09,66248.34893473251,840.6731279999998,40215.341257025204,1235.5464698691135,4031.1890164692313,45482.07674336355,3834.7322907818893,0.0,1200.0,1207.4085,3,2,14
rolling_point_step,2025-04-10,61808.530731851846,629.0171045999991,38045.14591609187,653.557777772595,2971.84643611306,41670.55012997752,3738.2452572143457,0.0,1207.4085,1350.9748491481487,3,3,11
rolling_point_step,2025-04-11,26121.302322016458,1456.5127995000016,13769.314751305319,546.7141436494996,6202.590449779303,20518.61934473412,1102.3128152263384,18994.368733333333,1350.9748491481487,1200.0,3,2,14
rolling_point_step,2025-04-12,26818.29907168395,836.5804556666664,14123.61203763085,359.0421199852406,3610.8150618445316,18093.46921946062,1352.51178,14695.668749999999,1200.0,1397.97620051852,3,3,7
rolling_point_step,2025-04-13,61378.8413881893,71.44000043333293,37503.502172889086,1903.2503068803364,315.68909035801414,39722.441570127434,3172.740500205766,0.0,1397.97620051852,1306.7812120740741,3,3,4
rolling_point_step,2025-04-14,58255.69052880659,225.3299181000025,35265.146587408526,2650.709955651364,1294.0821492920309,39209.93869235192,1967.3654139506248,0.0,1306.7812120740741,1237.4250798148148,3,2,5
