method,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
saa_load,2025-08-04,2634.3997859196265,3428.9806649537572,82262.52188815773,0.0,59627.26763497153,0.0,59627.26763497153,8601.206391669786,4289.982083333333,17055.55546679242,13099.877136971143,59023.14282651139,0,SAA-MILP,1.9156577999820001,2.7284841053187847e-12,0
saa_load,2025-08-05,3428.9806649537572,3375.6731335814907,81472.52469530716,0.0,58968.90046041664,0.0,58968.90046041664,8607.026404706516,4616.202957996653,16552.43356581952,13455.447966548854,59009.421447410714,0,SAA-MILP,1.0637330999888945,2.0747847884194925e-12,0
saa_load,2025-08-06,3375.6731335814907,3573.5728753080652,79529.01683564737,0.0,58865.59776179992,0.0,58865.59776179992,5231.4582808749965,2711.8250211036034,17332.760523411573,13861.42625640946,58712.82435605523,0,SAA-MILP,1.7667695999844,1.0913936421275139e-11,0
saa_load,2025-08-07,3573.5728753080652,3257.054560889123,77590.35798002194,0.0,56777.74282499148,0.0,56777.74282499148,6653.074403391151,4639.049816666666,16816.394699690412,13906.146189726282,57017.3454085911,0,SAA-MILP,1.6366419999976642,2.6147972675971687e-12,0
saa_load,2025-08-08,3257.054560889123,3790.2473910677277,41392.5674365729,0.0,23628.98335900824,0.0,23628.98335900824,437.14508315898775,22327.257040081677,12490.107979849945,9637.113916517716,23322.847029860488,0,SAA-MILP,0.6128231000038795,2.7284841053187847e-12,0
saa_load,2025-08-09,3790.2473910677277,3494.531691793558,40815.55030360272,0.0,23641.187937550665,0.0,23641.187937550665,388.65725775889524,19478.111916915932,12068.40135934028,10041.549230412382,23814.97340041086,0,SAA-MILP,0.5283963000110816,3.069544618483633e-12,0
saa_load,2025-08-10,3494.531691793558,2995.4994136514315,73263.78184243209,0.0,55018.38635227388,0.0,55018.38635227388,3648.557178602981,1635.4773569147612,16443.45951180139,13768.331254887044,55399.55812264993,0,SAA-MILP,1.8675589000049513,4.547473508864641e-12,0
saa_load,2025-08-11,2995.4994136514315,2650.1608092437127,74156.58472281058,0.0,53655.99837032905,0.0,53655.99837032905,3016.4851615379253,3351.3269349817774,18622.758089076302,15395.238796118754,53916.95931433869,0,SAA-MILP,1.7320597000070848,3.922195901395753e-12,0
saa_load,2025-08-12,2650.1608092437127,1942.0672566833343,72634.5332322486,76.06355760475515,53971.62534018456,637.5267080642552,54609.15204824882,531.6045056712065,1731.4954333333333,17495.98630606936,14809.03310522053,55155.54093156181,1,SAA-MILP,1.0836640000052284,3.524291969370097e-12,0
saa_load,2025-08-13,1942.0672566833343,2838.840005117941,73785.08779206261,0.0,54225.52049046161,0.0,54225.52049046161,2421.0250558875227,867.3583643433269,18782.260253898,14406.535332066238,53536.934656542035,0,SAA-MILP,1.8152326999988873,2.2737367544323206e-12,0
saa_load,2025-08-14,2838.840005117941,2436.627842450518,71880.80195126812,189.77518116762218,53387.41779989632,1003.2343614399038,54390.65216133623,1515.3452570604773,1313.835900669093,19353.13651459749,16038.031523224641,54698.38795496689,4,SAA-MILP,0.8824179999937769,2.7284841053187847e-12,0
saa_load,2025-08-15,2436.627842450518,2687.1965439555497,40134.76163827729,0.0,22827.012520376804,0.0,22827.012520376804,248.3107932710162,19993.209264858317,13200.015081368912,10466.500384554289,22680.15577047909,0,SAA-MILP,0.56009549999726,2.7284841053187847e-12,0
saa_load,2025-08-16,2687.1965439555497,2731.3180203086054,39918.3139216633,0.0,22941.94484097764,0.0,22941.94484097764,270.51080403719106,20292.48505463727,12559.622987391695,10133.585291069521,22916.239365519203,0,SAA-MILP,0.7693836000107694,2.7284841053187847e-12,0
saa_load,2025-08-17,2731.3180203086054,2540.842203609058,71850.99713308515,0.0,52729.34056631144,0.0,52729.34056631144,2095.601618096997,3245.0009349100515,18507.522097058118,15162.52113364667,52873.32314091279,0,SAA-MILP,1.159647299995413,4.661160346586257e-12,0
saa_load,2025-08-18,2540.842203609058,2307.1322948244424,72087.3196888785,25.67224333333354,52915.647480935884,214.57856790833506,53130.226048844226,2225.377358094303,2044.6419833333339,19258.925747493122,15810.068773375584,53308.50113581467,3,SAA-MILP,0.9799153000058141,3.495870259939693e-12,0
saa_load,2025-08-19,2307.1322948244424,1962.4638029788357,72180.88570993404,14.570060000000012,52974.23006107855,124.4469157300001,53098.67697680855,1931.6099027161981,2846.0880133823307,17948.944455245033,14848.846651409522,53360.15068059931,2,SAA-MILP,0.9834388000017498,3.467448550509289e-12,0
saa_load,2025-08-20,1962.4638029788357,1645.988844443523,72777.92383698546,1690.30385309646,53918.628259095625,10773.62381280387,64692.2520718995,334.7933280952383,0.0,19829.319778956888,16346.576483636873,64939.011948600164,9,SAA-MILP,0.9854896999895573,3.467448550509289e-12,0
saa_load,2025-08-21,1645.988844443523,1987.9725758290326,74145.15389094072,0.0,53981.20956332823,0.0,53981.20956332823,2477.662089415635,2022.7030981340297,18382.02558847773,14581.655368420003,53720.451670423085,0,SAA-MILP,13.739391999988584,3.844036200462142e-12,0
saa_load,2025-08-22,1987.9725758290326,1506.1051070160406,40186.50014782076,0.0,22868.978437800113,0.0,22868.978437800113,52.00915778314402,16813.8015965884,13283.161659899546,11193.041666450325,23155.41190561494,0,SAA-MILP,0.5988452000019606,2.7284841053187847e-12,0
saa_load,2025-08-23,1506.1051070160406,2340.3683766010668,40906.81589664329,0.0,22900.120545414742,0.0,22900.120545414742,43.58510542857141,15031.781901650791,13424.24103651264,10122.798296948711,22405.171439908056,0,SAA-MILP,0.48336209999979474,4.547473508864641e-12,0
saa_load,2025-08-24,2340.3683766010668,2140.1029981845027,75631.3148526831,0.0,54841.46243764044,0.0,54841.46243764044,4128.795224986475,4385.26962307798,18757.365062422305,15373.704541136976,54993.047182705646,0,SAA-MILP,0.8246167000033893,5.4569682106375694e-12,0
saa_load,2025-08-25,2140.1029981845027,1728.846493651851,76030.11000038109,9.85127946951934,55579.868794790615,83.79498316773152,55663.66377795835,981.4968987406601,962.0525166666669,19439.24053608423,16115.915688307618,55982.03440244788,1,SAA-MILP,0.7620222000114154,2.8421709430404007e-12,0
saa_load,2025-08-26,1728.846493651851,2475.705219781084,77619.97913768639,0.0,55787.07739813214,0.0,55787.07739813214,4783.247753300399,2965.026950000001,19319.543144928146,14976.65709387549,55219.48250416867,0,SAA-MILP,0.8239804000186268,2.0463630789890885e-12,0
saa_load,2025-08-27,2475.705219781084,2064.697407762905,76650.73308842293,0.0,55485.069072316655,0.0,55485.069072316655,2876.140137985365,2494.3677589227486,19663.070292971137,16296.993968122979,55800.74310857745,0,SAA-MILP,0.8820567000075243,2.7284841053187847e-12,0
saa_load,2025-08-28,2064.697407762905,2014.578904502049,76192.83032813645,17.887666666666632,55542.40863405233,150.42633283333305,55692.83496688566,1615.6012948301097,0.0,20381.201945128698,16553.880228489023,55731.78478096329,1,SAA-MILP,1.3826614999852609,2.376054908381775e-11,0
saa_load,2025-08-29,2014.578904502049,2334.8485248358784,41190.4776661253,0.0,23267.08590634822,0.0,23267.08590634822,449.6697632818446,15194.943568605524,14223.16487335516,11232.520889117231,23075.546458053934,0,SAA-MILP,1.0631273999752011,7.275957614183426e-12,0
saa_load,2025-08-30,2334.8485248358784,1975.3619474940801,40814.51640685138,0.0,23467.022087748617,0.0,23467.022087748617,422.9787395029495,19893.057324432684,12154.20225889488,10168.441749312471,23678.83023104374,0,SAA-MILP,0.9977311000111513,4.888534022029489e-12,0
saa_load,2025-08-31,1975.3619474940801,2629.4311375909456,77738.75437977842,0.0,56155.7607150687,0.0,56155.7607150687,3933.1397967357325,3029.279867132587,18637.101902576764,14507.39027,55657.43521017175,0,SAA-MILP,0.8411754999833647,3.325340003357269e-12,0
saa_load,2025-09-01,2629.4311375909456,6254.4270827452065,77805.32076712993,0.0,50637.663179891504,0.0,50637.663179891504,12018.959113251334,5416.1281,18597.908788981247,11801.809768435982,48185.1381888604,0,SAA-MILP,0.9328491000051145,2.6147972675971687e-12,0
saa_load,2025-09-02,6254.4270827452065,6099.354036706881,72541.98799717294,0.0,48093.24584869788,0.0,48093.24584869788,11139.191591667266,4409.338132397352,16185.6219186464,13249.919495538079,48198.47744853295,0,SAA-MILP,1.1313151000067592,2.1884716261411086e-12,0
saa_load,2025-09-03,6099.354036706881,5722.191481353439,72598.47690197296,0.0,49383.352804230286,0.0,49383.352804230286,9741.111525371247,4939.151819127289,14262.855827855381,11892.359520380951,49641.66955257908,0,SAA-MILP,0.9611953999847174,3.296918293926865e-12,0
saa_load,2025-09-04,5722.191481353439,6037.141713411642,71866.6722806996,0.0,47956.95918100654,0.0,47956.95918100654,9680.117169858338,4712.108344519095,17186.452670893592,13637.571454571425,47742.38417843697,0,SAA-MILP,0.9248370999994222,2.2737367544323206e-12,0
saa_load,2025-09-05,6037.141713411642,6352.8748031193345,36748.19264825722,0.0,18748.075804819564,0.0,18748.075804819564,2028.8168567442658,25230.110101655493,12530.759170809843,9865.755147619047,18589.332705975416,0,SAA-MILP,0.42980109999189153,2.2737367544323206e-12,0
saa_load,2025-09-06,6352.8748031193345,6619.975262563227,35945.67834925021,0.0,18490.944735203262,0.0,18490.944735203262,1641.9787318597616,23956.496589402792,12556.467970990274,9930.348643002619,18354.953207282,0,SAA-MILP,0.3438190000015311,3.637978807091713e-12,0
saa_load,2025-09-07,6619.975262563227,6880.196067405251,68650.9082656498,0.0,45858.1759163863,0.0,45858.1759163863,7657.083653211715,2626.5218301148807,16695.370743677544,13289.051578020988,45680.34557222135,0,SAA-MILP,1.0785866000223905,5.087485988042317e-12,0
saa_load,2025-09-08,6880.196067405251,5804.006384741436,65794.14789481756,0.0,44677.1113634026,0.0,44677.1113634026,2726.976658743972,1615.6372833333332,15918.605967391342,13862.641547984418,45426.32368001977,0,SAA-MILP,1.2304516000149306,3.808509063674137e-12,0
saa_load,2025-09-09,5804.006384741436,5658.000314074772,67011.21000957394,0.0,44783.910368827645,0.0,44783.910368827645,5401.102638201355,5511.671028909461,16457.934417876124,13462.33234207966,44882.71194681742,0,SAA-MILP,0.6493977000063751,3.524291969370097e-12,0
saa_load,2025-09-10,5658.000314074772,5920.567443390301,66897.948216882,381.5367356666662,45487.590355806395,1992.377270507664,47479.96762631406,2102.9054553921214,0.0,19075.10753038194,15214.526683225398,47295.21456323357,4,SAA-MILP,0.7502442999975756,2.1600499167107046e-12,0
saa_load,2025-09-11,5920.567443390301,6323.359169135087,67836.0777574123,0.0,45327.119957728835,0.0,45327.119957728835,5386.66977679365,5417.139610278659,16703.52649387556,13167.343906868899,45054.12484466736,0,SAA-MILP,2.2327572000212967,2.6147972675971687e-12,0
saa_load,2025-09-12,6323.359169135087,6277.100815302326,33969.55691985367,0.0,17492.79521756488,0.0,17492.79521756488,265.40998175204925,19805.7662349853,12570.300113504232,10223.575610387912,17516.737471784283,0,SAA-MILP,0.5720312000194099,2.2737367544323206e-12,0
saa_load,2025-09-13,6277.100815302326,6506.856848206718,34336.136504371345,0.0,17655.25406746836,0.0,17655.25406746836,5.829731393299131,23676.62604492651,12841.046395285539,10194.467150567334,17538.10965134908,0,SAA-MILP,7.540622400003485,4.092726157978177e-12,0
saa_load,2025-09-14,6506.856848206718,6339.7336109126045,66941.16363545308,0.0,46012.419371366996,0.0,46012.419371366996,2595.4999195992873,1262.4573835802466,16496.276293885545,13512.394711611993,46129.124139270054,0,SAA-MILP,1.8627758000220638,6.30961949354969e-12,0
saa_load,2025-09-15,6339.7336109126045,5722.588130676253,65467.585215897874,0.0,44461.45694306001,0.0,44461.45694306001,3486.929572519345,4285.40245,16756.071011883734,14127.84845183854,44884.54334133159,0,SAA-MILP,11.006101500010118,1.830358087318018e-11,0
saa_load,2025-09-16,5722.588130676253,5257.504825827613,65647.33912587799,0.0,45310.41286330777,0.0,45310.41286330777,1095.3365272230922,2341.016966666666,16514.687489572014,13795.471840917107,45636.041811228744,0,SAA-MILP,14.82271540001966,5.6843418860808015e-11,0
saa_load,2025-09-17,5257.504825827613,5645.631288652362,66896.56384800289,2.606964285714298,45619.93870541639,13.051766696428636,45632.99047211282,2162.6548310664334,1032.7374601893025,17864.980549950506,14121.320428917637,45361.20515909883,1,SAA-MILP,1.577590400003828,6.366462912410498e-12,0
saa_load,2025-09-18,5645.631288652362,5518.643711946237,66644.68623650954,0.0,44920.77388231155,0.0,44920.77388231155,2421.587107489653,2138.4278789206396,17067.941855095258,13939.32172166267,45008.7563517928,0,SAA-MILP,1.7349219000025187,3.183231456205249e-12,0
saa_load,2025-09-19,5518.643711946237,5326.466561972434,33566.74340298736,0.0,17122.46282007884,0.0,17122.46282007884,0.0,15315.749548571424,12224.215645924693,10074.574108175422,17225.07136521076,0,SAA-MILP,4.325346600002376,2.5579538487363607e-12,0
saa_load,2025-09-20,5326.466561972434,5551.468027223975,33915.899595652205,0.0,16969.810302825226,0.0,16969.810302825226,0.0,15606.19829952969,12956.6644424358,10292.396879646616,16850.848653124758,0,SAA-MILP,0.9723829999857116,4.206412995699793e-12,0
saa_load,2025-09-21,5551.468027223975,5534.065923894179,69944.97431234844,0.0,47690.053144656966,0.0,47690.053144656966,4799.776527964729,3848.9268666666662,15918.133302002754,12909.349867619048,47702.17308967624,0,SAA-MILP,2.881540300004417,5.4569682106375694e-12,0
saa_load,2025-09-22,5534.065923894179,3821.8569915186117,67089.63257825757,0.0,45837.5540943793,0.0,45837.5540943793,2027.0352326666666,2863.8806999999993,16450.972638924122,14866.275876666548,47042.8625021945,0,SAA-MILP,17.895536500000162,8.901679393602535e-11,0
saa_load,2025-09-23,3821.8569915186117,3261.9565980158736,69866.88517821624,0.0,46864.59032488236,0.0,46864.59032488236,2157.7801687438173,2544.28638147135,18695.333678001076,15647.130633333332,47258.523294054285,0,SAA-MILP,1.8481751999934204,2.7284841053187847e-12,0
saa_load,2025-09-24,3261.9565980158736,4699.666939303144,70728.63936098178,0.0,47119.77214477791,0.0,47119.77214477791,1795.65586071905,2723.18086023163,20277.04333090823,15130.465790877126,46115.53326852668,0,SAA-MILP,12.34051070001442,4.092726157978177e-12,0
saa_load,2025-09-25,4699.666939303144,4055.731860254527,68962.73907048974,13.417000000000144,46140.58280395091,92.745012500001,46233.32781645091,3209.2410165827764,2653.2608166666664,17672.35214938975,14894.146812149449,46683.98376922596,1,SAA-MILP,8.273417100019287,3.637978807091713e-12,0
saa_load,2025-09-26,4055.731860254527,4681.030429210107,33883.94457507115,0.0,16322.364019040739,0.0,16322.364019040739,12.765370000000303,13092.861713074655,13270.02778913936,10185.953797142858,15988.746910299446,0,SAA-MILP,0.8437415000225883,2.2737367544323206e-12,0
saa_load,2025-09-27,4681.030429210107,3536.289818161814,33261.86447141111,0.0,16602.627946684464,0.0,16602.627946684464,0.0,14037.868242698407,12910.318571874544,11487.624593161843,17220.462341039274,0,SAA-MILP,1.6981603000022005,2.7284841053187847e-12,0
saa_load,2025-09-28,3536.289818161814,4434.5517139684625,71142.07771435229,0.0,47759.022239684426,0.0,47759.022239684426,2715.2601801812457,301.73500485596975,20152.724507486506,15515.271144838092,47120.85263722228,0,SAA-MILP,8.158010099985404,2.6147972675971687e-12,0
saa_load,2025-09-29,4434.5517139684625,3062.5382665502666,68566.98944489236,22.232057142857116,45697.93194542595,123.31828890595233,45821.25023433191,1863.643857061432,1581.3867999999993,19047.954461316644,16663.655216342853,46793.98375831608,2,SAA-MILP,11.355790800007526,3.637978807091713e-12,0
saa_load,2025-09-30,3062.5382665502666,2210.5365464241586,70664.85335994676,0.0,46905.000860264365,0.0,46905.000860264365,1720.9808376061137,338.05497196472794,20791.81227275132,17608.169489042062,47513.70656669448,0,SAA-MILP,2.1410827999934554,3.637978807091713e-12,0
saa_load,2025-10-01,2210.5365464241586,6057.211850245228,71909.90098767071,0.0,45147.21353726832,0.0,45147.21353726832,7625.80049746284,7415.060837954145,19713.212344639174,12505.694225718773,42591.71326592783,0,SAA-MILP,1.21743369998876,3.637978807091713e-12,0
saa_load,2025-10-02,6057.211850245228,6140.9366233336295,66078.83419452117,0.0,42765.111761396955,0.0,42765.111761396955,5451.544313616486,5693.239083333334,16462.712553290134,13259.444872385448,42709.202451047844,0,SAA-MILP,1.636180500005139,2.4726887204451486e-12,0
saa_load,2025-10-03,6140.9366233336295,5557.876717301589,29649.604747423546,0.0,13596.226112986325,0.0,13596.226112986325,541.6119374575538,19530.07849096949,12029.023865396508,10268.263246400005,13889.020212761112,0,SAA-MILP,1.8715575999813154,1.1059940391380739e-11,0
saa_load,2025-10-04,5557.876717301589,5283.473267809524,30558.30598570952,0.0,14500.807150933231,0.0,14500.807150933231,401.3422376910655,14925.286868806585,12540.30289695473,10404.608451076192,14645.4856836693,0,SAA-MILP,0.7690488999942318,3.410605131648481e-12,0
saa_load,2025-10-05,5283.473267809524,5685.488702431742,64220.57380951919,0.0,41941.485935826844,0.0,41941.485935826844,2321.6165866493543,3540.9466666666663,17159.134728297464,13537.085238760954,41669.19887188004,0,SAA-MILP,1.906481200014241,3.183231456205249e-12,0
saa_load,2025-10-06,5685.488702431742,3975.1523784370347,60565.48161348055,0.0,40337.72326780959,0.0,40337.72326780959,108.51737961904746,1070.937833017053,16801.15706547207,15148.239914627615,41520.66135189749,0,SAA-MILP,1.406702000007499,3.637978807091713e-12,0
saa_load,2025-10-07,3975.1523784370347,4805.466176438098,62576.74990203577,65.1337283114273,40817.60377665917,336.3603772379762,41153.96415389715,198.37483942504434,133.43809838094873,19953.817233369784,15415.309540828574,40581.73004742915,2,SAA-MILP,1.6761490000062622,3.183231456205249e-12,0
saa_load,2025-10-08,4805.466176438098,4026.8689515423403,60375.86214583706,0.0,39385.82642828946,0.0,39385.82642828946,386.10809078101386,654.3465344021156,18724.470296807653,15867.558442820384,39918.86722728127,0,SAA-MILP,1.5365420000161976,3.751665644813329e-12,0
saa_load,2025-10-09,4026.8689515423403,3527.928876315352,62119.23433344378,0.0,40280.75288635951,0.0,40280.75288635951,872.530735809525,2328.2575772122173,18986.89686733156,15828.43253024285,40621.04155565355,0,SAA-MILP,1.279542499978561,4.263256414560601e-12,0
saa_load,2025-10-10,3527.928876315352,3165.310480867725,30312.03418318594,0.0,13318.251628525832,0.0,13318.251628525832,18.790521790702996,18521.5960928889,14496.80635653967,12068.7697047,13500.858546832353,0,SAA-MILP,0.6910102000110783,2.5011104298755527e-12,0
saa_load,2025-10-11,3165.310480867725,3496.7439707089993,31411.10444556338,0.0,13989.6898715283,0.0,13989.6898715283,112.25695809523859,14031.048081736628,15069.450955479126,11907.965133080948,13815.323955398393,0,SAA-MILP,1.0673295999877155,2.9558577807620168e-12,0
saa_load,2025-10-12,3496.7439707089993,3384.1473313227534,63935.8640333,0.0,40855.53933840536,0.0,40855.53933840536,959.6844487677888,843.2245179470931,19575.452940523213,15957.453857271425,40933.198296183546,0,SAA-MILP,1.5339774999883957,3.069544618483633e-12,0
saa_load,2025-10-13,3384.1473313227534,3593.7002705748264,64997.092767840855,0.0,42012.99028515566,0.0,42012.99028515566,1509.9457097730806,2491.51275,19892.84927758377,15924.61026951599,41868.7788337153,0,SAA-MILP,2.2073263000056613,2.7284841053187847e-12,0
saa_load,2025-10-14,3593.7002705748264,3080.246974547085,64797.20280955018,176.7099947076174,42043.90741320122,903.322347021789,42947.22976022301,820.8284680599608,0.0,20217.700101523562,16838.44504865905,43304.47002546727,3,SAA-MILP,1.505994000006467,3.865352482534945e-12,0
saa_load,2025-10-15,3080.246974547085,2022.5666812326494,64882.31886939171,0.0,41918.53484000549,0.0,41918.53484000549,264.633640987661,0.0,19208.28338098449,16510.621802580434,42657.27164087096,0,SAA-MILP,2.3687545000284445,3.637978807091713e-12,0
saa_load,2025-10-16,2022.5666812326494,2027.9806277037028,67113.74395618319,827.1719057142851,43198.502212223255,5423.406491009044,48621.9087032323,458.9522712322147,417.698359823633,21541.682784303524,17443.890503461906,48618.09729168411,3,SAA-MILP,1.7699480000010226,3.637978807091713e-12,0
saa_load,2025-10-17,2027.9806277037028,2815.1578954461893,32778.414829016634,0.0,14037.215906096972,0.0,14037.215906096972,66.64098095238114,12947.548251206346,16060.877574857914,12300.85129466667,13620.070500502743,0,SAA-MILP,1.5390557999780867,1.9042545318370685e-12,0
saa_load,2025-10-18,2815.1578954461893,3024.325141870222,32424.087694009817,0.0,14041.106863333636,0.0,14041.106863333636,31.853959428571784,13250.32275155673,15142.458918822187,12077.141202464338,13931.343997641103,0,SAA-MILP,2.4192519999924116,3.183231456205249e-12,0
saa_load,2025-10-19,3024.325141870222,2497.7232001037896,69427.05857461208,0.0,45710.77356731697,0.0,45710.77356731697,1123.4839790946464,1003.5800997107651,20464.28268454278,17050.01072206944,46084.88442267017,0,SAA-MILP,1.8041418000066187,2.9842794901924208e-12,0
saa_load,2025-10-20,2497.7232001037896,3677.724854781007,71347.66171850682,337.14859925714177,46568.14035745811,1782.4810567090422,48350.62141416716,1972.6393747189709,55.23716607054702,21863.946953148818,16647.79554284105,47514.69127947003,4,SAA-MILP,2.3528203000023495,2.7284841053187847e-12,0
saa_load,2025-10-21,3677.724854781007,4097.752914753806,71426.7912635915,0.0,47689.415398004676,0.0,47689.415398004676,598.3932665620271,0.0,20988.375752915574,16622.559105886092,47388.76955086011,0,SAA-MILP,1.8590498999983538,3.637978807091713e-12,0
saa_load,2025-10-22,4097.752914753806,3265.8295628831165,70874.35839982874,422.9284412801944,46903.10894756301,2190.773033024559,49093.88198058757,2294.5387326431646,406.3590855238079,19948.5438927662,16907.05156982424,49687.58876021894,5,SAA-MILP,1.551316900004167,2.7284841053187847e-12,0
saa_load,2025-10-23,3265.8295628831165,3673.127818370751,72227.49247702504,0.0,47265.81847095027,0.0,47265.81847095027,3278.701980488648,1332.4472666666666,20369.882982092233,16133.036785555842,46979.40531944572,0,SAA-MILP,2.2616481999866664,2.7284841053187847e-12,0
saa_load,2025-10-24,3673.127818370751,1891.8842928571473,31265.95914981733,0.0,13505.477383282487,0.0,13505.477383282487,82.3527066666669,11564.775824322163,14746.837237495163,13548.057335333331,14461.510861404962,0,SAA-MILP,1.3177037999848835,2.7284841053187847e-12,0
saa_load,2025-10-25,1891.8842928571473,2269.634634836804,33926.30177013873,0.0,14774.910390166695,0.0,14774.910390166695,168.80177361904705,10926.104439052318,16278.881665012335,12845.918840878303,14571.432099237823,0,SAA-MILP,1.453311199991731,4.547473508864641e-12,0
saa_load,2025-10-26,2269.634634836804,3704.725222317624,74416.95418893898,0.0,49253.38018506468,0.0,49253.38018506468,3200.4772790777897,1487.181077673633,20491.5909830955,15306.60716757461,48236.47858250224,0,SAA-MILP,2.4143181999970693,2.7284841053187847e-12,0
saa_load,2025-10-27,3704.725222317624,2979.952907699549,73106.93626357801,12.14355095238102,48325.91886138275,63.75364250000035,48389.67250388275,4508.331765070455,2110.6555520881852,18946.346915059785,15998.836084354693,48900.35160658961,1,SAA-MILP,3.1251683999726083,2.3163693185779266e-12,0
saa_load,2025-10-28,2979.952907699549,3769.214571512967,73910.70753972494,0.0,49208.56462325781,0.0,49208.56462325781,2588.3624142320145,715.0696713991767,20655.3592455878,16020.505491494045,48645.22121809434,0,SAA-MILP,2.065479699987918,9.208633855450898e-12,0
saa_load,2025-10-29,3769.214571512967,1540.8081911089785,71894.90418443485,0.0,48199.891737833525,0.0,48199.891737833525,873.8459726619601,0.0,19549.300811244673,17840.49939947177,49818.2969411737,0,SAA-MILP,1.432875900005456,4.547473508864641e-12,0
saa_load,2025-10-30,1540.8081911089785,3046.159878710054,74910.55310228489,0.0,50269.24519859101,0.0,50269.24519859101,2921.1458052663183,1748.4794143974136,21569.96691463259,16116.856682011428,49196.284143822835,0,SAA-MILP,1.4992894000024535,2.0019541580040823e-12,0
saa_load,2025-10-31,3046.159878710054,1713.0866222177651,32359.931387401586,0.0,13871.448541549697,0.0,13871.448541549697,15.630276000000094,6646.172444640803,15755.802794406223,13961.966194312106,14612.583116058364,0,SAA-MILP,1.0428634000127204,4.661160346586257e-12,0
saa_load,2025-11-01,1713.0866222177651,2272.984261137847,34495.98669143829,0.0,14553.996370784173,0.0,14553.996370784173,150.03348390476242,8007.542519102884,17318.233579311767,13523.861324214462,14249.331919862077,0,SAA-MILP,0.8098833999829367,2.1032064978498966e-12,0
saa_load,2025-11-02,2272.984261137847,3274.3655557254233,75595.5076901846,0.0,50902.68912075329,0.0,50902.68912075329,1244.0785749551258,486.47326666666675,21933.309211056123,16864.737295826642,50179.67179843517,0,SAA-MILP,2.072067600005539,3.637978807091713e-12,0
saa_load,2025-11-03,3274.3655557254233,3381.689742097786,75058.73412960632,0.0,51348.500742728895,0.0,51348.500742728895,1158.206063277015,627.54755,19323.465606636062,15555.41537364009,51270.698891078144,0,SAA-MILP,1.7539774000179023,1.9326762412674725e-11,0
saa_load,2025-11-04,3381.689742097786,2796.146309856675,75464.88303799846,16.178837619047613,50994.09821937166,77.52090045166663,51071.61911982333,3399.1041463445486,1455.6757432933557,18806.310745596184,15760.10079294991,51491.93646810716,1,SAA-MILP,1.6070669000037014,2.6147972675971687e-12,0
saa_load,2025-11-05,2796.146309856675,2783.563610459686,75122.18465125271,3.227683333333289,51359.23773016209,15.867291266666447,51375.10502142875,701.3360048919452,842.1777999999996,20606.331013077524,16702.45255005009,51384.265981551725,1,SAA-MILP,1.6343806000077166,2.7284841053187847e-12,0
saa_load,2025-11-06,2783.563610459686,2523.731984406778,75041.79395564062,630.1388676609499,51428.05648241558,3367.155052535116,54795.21153495069,489.5471038295167,0.0,21298.15596273515,17485.35479326309,54985.81378495283,6,SAA-MILP,2.0480479999969248,1.8900436771218665e-12,0
saa_load,2025-11-07,2523.731984406778,1652.381663084718,33439.12657201598,0.0,14162.98650454011,0.0,14162.98650454011,399.51516241613297,7247.089136190477,17148.819890873125,14674.759400797087,14645.697700140056,0,SAA-MILP,0.9327914000023156,3.979039320256561e-12,0
saa_load,2025-11-08,1652.381663084718,1911.452837967196,34696.99057724978,0.0,14748.935919670446,0.0,14748.935919670446,175.9374316660775,7224.776550596122,17220.554934701868,13715.485439714288,14604.994193791414,0,SAA-MILP,1.8647832999995444,2.8990143619012088e-12,0
saa_load,2025-11-09,1911.452837967196,2064.5764427221,77608.23759044957,0.0,53021.42438474248,0.0,53021.42438474248,1469.2039292345696,729.083838224575,20659.586291461495,16596.453651804397,52909.75354094655,0,SAA-MILP,1.410852100001648,3.637978807091713e-12,0
saa_load,2025-11-10,2064.5764427221,1898.7161528963247,78072.5571711804,0.0,54199.839868453295,0.0,54199.839868453295,334.10989448906673,0.0,21206.728618602716,17326.72444191138,54322.09144523931,0,SAA-MILP,2.422619399992982,1.8189894035458565e-12,0
saa_load,2025-11-11,1898.7161528963247,3110.88867003703,79049.33494329799,0.0,54265.8082203204,0.0,54265.8082203204,1945.5221049523916,426.71609999999976,21195.377927643716,16077.300855964777,53377.92442865123,0,SAA-MILP,1.9899531999835745,2.7284841053187847e-12,0
saa_load,2025-11-12,3110.88867003703,3447.0894319305826,78192.54168446553,11.32000000000005,54083.46442958633,58.247060000000246,54141.711489586334,2528.468792827756,515.6911371463784,20532.280625195788,16328.566620704385,53895.89641139858,1,SAA-MILP,1.5301225000002887,2.3874235921539366e-12,0
saa_load,2025-11-13,3447.0894319305826,2855.945724166463,77583.42068910836,0.0,54799.48101226604,0.0,54799.48101226604,1923.9594721787112,208.5685833333331,18879.213967986077,15824.192651056426,55234.966236760985,0,SAA-MILP,1.4507711000042036,2.8634872251132037e-12,0
saa_load,2025-11-14,2855.945724166463,2180.9155256074164,34745.28875898848,0.0,15004.985746238683,0.0,15004.985746238683,66.64080285714283,4555.695169186362,16484.340345516393,13959.842858571421,15387.168015650732,0,SAA-MILP,1.2022378999972716,3.0127011996228248e-12,0
