method,window,period,date,selected_alpha,mae,mse,rank_correlation,high_quartile_overlap,low_quartile_overlap
rolling_mae_selector,dev_march,development,2025-03-19,0.75,0.039067559523809504,0.0025482391429722906,0.9703821444882235,0.9444444444444444,0.8333333333333334
rolling_mae_selector,dev_march,development,2025-03-20,0.75,0.04517514880952381,0.0030138087963701102,0.9704575299996157,0.9444444444444444,0.7777777777777778
rolling_mae_selector,dev_april,development,2025-04-17,0.5,0.030220213293650804,0.0015116141219352326,0.9643838204018755,0.9166666666666666,0.7777777777777778
rolling_mae_selector,dev_april,development,2025-04-18,0.5,0.1731606150793651,0.03739649816361961,0.9355957543510748,0.8333333333333334,0.75
rolling_mae_selector,dev_april,development,2025-04-19,0.5,0.17460141369047621,0.03815610748928217,0.9233570151869026,0.8333333333333334,0.6666666666666666
rolling_mae_selector,dev_april,development,2025-04-20,0.5,0.032390079365079365,0.0016445054071003405,0.9558585197933055,0.9444444444444444,0.7222222222222222
rolling_mae_selector,dev_april,development,2025-04-21,0.5,0.03193157242063492,0.0015417426736996879,0.9676110594225934,0.9166666666666666,0.6944444444444444
rolling_mae_selector,dev_april,development,2025-04-22,0.5,0.031241889880952396,0.001544011432380245,0.9450284242210709,0.9166666666666666,0.6944444444444444
rolling_mae_selector,dev_april,development,2025-04-23,0.5,0.03708685515873016,0.0020671239675453513,0.9539536150169744,0.9166666666666666,0.7222222222222222
rolling_mae_selector,dev_april,development,2025-04-24,0.5,0.0362638888888889,0.0019395897523384362,0.9547864110133013,0.8333333333333334,0.7222222222222222
rolling_mae_selector,dev_april,development,2025-04-25,0.5,0.18880052083333335,0.04447342568673824,0.9142150952495781,0.8333333333333334,0.6944444444444444
rolling_mae_selector,dev_april,development,2025-04-26,0.5,0.1915592261904762,0.048024710790284864,0.9044274195615174,0.7777777777777778,0.6111111111111112
rolling_mae_selector,dev_april,development,2025-04-27,0.75,0.03770687003968254,0.00242079587651467,0.9604653966722934,0.8888888888888888,0.7777777777777778
rolling_mae_selector,dev_april,development,2025-04-28,0.75,0.06295843253968253,0.006506375221752762,0.9262840607668195,0.8611111111111112,0.6666666666666666
rolling_mae_selector,dev_april,development,2025-04-29,0.5,0.031030183531746032,0.0015515575456172047,0.948875539171986,0.8888888888888888,0.6944444444444444
rolling_mae_selector,dev_april,development,2025-04-30,0.5,0.03561713789682539,0.002210646316344246,0.9496521567963391,0.8611111111111112,0.6388888888888888
rolling_mae_selector,val_june,validation,2025-06-08,0.5,0.05843263888888888,0.004454547126381803,0.9477373201511131,0.8611111111111112,0.6944444444444444
rolling_mae_selector,val_june,validation,2025-06-09,0.5,0.06998266369047619,0.007287264846495892,0.9568210658985651,0.8333333333333334,0.75
rolling_mae_selector,val_june,validation,2025-06-10,0.5,0.06510689484126984,0.006322789199440193,0.9581222532819227,0.9166666666666666,0.75
rolling_mae_selector,val_june,validation,2025-06-11,0.5,0.07893792162698413,0.008769601542747307,0.9535677935538468,0.8888888888888888,0.6944444444444444
rolling_mae_selector,val_june,validation,2025-06-12,0.5,0.07062581845238097,0.00712691610482214,0.9627360395808354,0.8888888888888888,0.7777777777777778
rolling_mae_selector,val_june,validation,2025-06-13,0.5,0.12110121527777779,0.018642358062553148,0.9403815412567456,0.8333333333333334,0.6944444444444444
rolling_mae_selector,val_june,validation,2025-06-14,0.5,0.13036202876984124,0.02277980248556193,0.9318702915184227,0.8055555555555556,0.6666666666666666
rolling_mae_selector,val_june,validation,2025-06-15,0.5,0.05820731646825397,0.005044823272658023,0.9689162536338923,0.9166666666666666,0.75
rolling_mae_selector,val_june,validation,2025-06-16,0.5,0.0592063988095238,0.005197326129535147,0.9603617887325259,0.9166666666666666,0.7222222222222222
rolling_mae_selector,val_june,validation,2025-06-17,0.5,0.06379122023809523,0.007228315113910148,0.9627632050917216,0.8333333333333334,0.8055555555555556
rolling_mae_selector,val_june,validation,2025-06-18,0.5,0.054415798611111114,0.004753908583032172,0.9738967404082076,0.8888888888888888,0.9166666666666666
rolling_mae_selector,val_june,validation,2025-06-19,0.5,0.045463194444444445,0.003038486140695862,0.9685625207900708,0.9166666666666666,0.7777777777777778
rolling_mae_selector,val_june,validation,2025-06-20,0.5,0.14622512400793652,0.02744493006776148,0.9254329690473373,0.8333333333333334,0.6666666666666666
rolling_mae_selector,val_june,validation,2025-06-21,0.5,0.1579159226190476,0.033011417424355156,0.901447734756237,0.8611111111111112,0.5
rolling_mae_selector,val_august,validation,2025-08-18,1.0,0.05993174603174604,0.005315418137755101,0.9750652080447628,0.8888888888888888,0.8055555555555556
rolling_mae_selector,val_august,validation,2025-08-19,1.0,0.05478869047619046,0.004198619287131517,0.9707559094061669,0.8888888888888888,0.7222222222222222
rolling_mae_selector,val_august,validation,2025-08-20,1.0,0.07774940476190478,0.00880112348426871,0.9573677330682964,0.8888888888888888,0.8055555555555556
rolling_mae_selector,val_august,validation,2025-08-21,1.0,0.05882847222222222,0.005435367914540815,0.9564594450405168,0.9444444444444444,0.7222222222222222
rolling_mae_selector,val_august,validation,2025-08-22,1.0,0.13147633928571426,0.021801313498086727,0.9652156788747627,0.9444444444444444,0.7222222222222222
rolling_mae_selector,val_august,validation,2025-08-23,1.0,0.1342860119047619,0.02182588160218254,0.96235929824751,0.9444444444444444,0.7222222222222222
rolling_mae_selector,val_august,validation,2025-08-24,1.0,0.05186592261904763,0.004041129606363379,0.9796499068601937,0.9166666666666666,0.8333333333333334
rolling_mae_selector,val_august,validation,2025-08-25,1.0,0.06967723214285715,0.007214232560586735,0.959829354382522,0.9444444444444444,0.7222222222222222
rolling_mae_selector,val_august,validation,2025-08-26,1.0,0.056173908730158734,0.004724496724773242,0.9705499663918234,0.8888888888888888,0.8055555555555556
rolling_mae_selector,val_august,validation,2025-08-27,1.0,0.06840168650793652,0.007183466361961451,0.9598082143902795,0.8888888888888888,0.7222222222222222
rolling_mae_selector,val_august,validation,2025-08-28,1.0,0.07605535714285712,0.01002669437641723,0.9304234595779971,0.8888888888888888,0.6111111111111112
rolling_mae_selector,val_august,validation,2025-08-29,1.0,0.1303392857142857,0.021101632461026074,0.9612410577927821,0.9444444444444444,0.75
rolling_mae_selector,val_august,validation,2025-08-30,1.0,0.14198546626984124,0.026629410532525506,0.96740913854355,0.9444444444444444,0.8055555555555556
rolling_mae_selector,val_august,validation,2025-08-31,1.0,0.059789484126984135,0.004839636372590706,0.9503978779840849,0.9166666666666666,0.75
rolling_mae_selector,eval_september,evaluation,2025-09-10,0.75,0.057098040674603175,0.0050953888808726614,0.9275058275058276,0.8888888888888888,0.6388888888888888
rolling_mae_selector,eval_september,evaluation,2025-09-11,0.75,0.042828273809523816,0.002647142882608773,0.9442819551105514,0.8611111111111112,0.6111111111111112
rolling_mae_selector,eval_september,evaluation,2025-09-12,0.75,0.1593238963293651,0.03167091539999203,0.9445300709971466,0.8055555555555556,0.6666666666666666
rolling_mae_selector,eval_september,evaluation,2025-09-13,0.75,0.1632664310515873,0.03375812256109605,0.9369402317763306,0.9166666666666666,0.6666666666666666
rolling_mae_selector,eval_september,evaluation,2025-09-14,0.75,0.05503799603174602,0.004650067991735755,0.932603484082641,0.9444444444444444,0.5833333333333334
rolling_mae_selector,eval_september,evaluation,2025-09-15,0.75,0.04829423363095237,0.0035439038363405265,0.9641226589502452,0.9166666666666666,0.6944444444444444
rolling_mae_selector,eval_september,evaluation,2025-09-16,0.75,0.058772147817460305,0.004600291204559947,0.9357053363076115,0.9444444444444444,0.6388888888888888
rolling_mae_selector,eval_september,evaluation,2025-09-17,0.5,0.04791882440476189,0.0035025474060196987,0.9402859106437707,0.9444444444444444,0.6111111111111112
rolling_mae_selector,eval_september,evaluation,2025-09-18,0.5,0.040869444444444444,0.0024198132812499997,0.956552842524322,0.8888888888888888,0.75
rolling_mae_selector,eval_september,evaluation,2025-09-19,0.5,0.14552638888888889,0.026590846891121026,0.9293023068885138,0.8333333333333334,0.5833333333333334
rolling_mae_selector,eval_september,evaluation,2025-09-20,0.5,0.1526455109126984,0.02807335501461522,0.925154730327144,0.8611111111111112,0.6388888888888888
rolling_mae_selector,eval_september,evaluation,2025-09-21,0.5,0.04440349702380952,0.003140177987616922,0.9261110966000063,0.8333333333333334,0.6111111111111112
rolling_mae_selector,eval_september,evaluation,2025-09-22,0.5,0.04679960317460317,0.003452385568133504,0.9385788464707278,0.9444444444444444,0.6944444444444444
rolling_mae_selector,eval_september,evaluation,2025-09-23,0.5,0.048803199404761896,0.003893331737616921,0.941791020789781,0.8888888888888888,0.6388888888888888
rolling_mae_selector,eval_december,evaluation,2025-12-08,1.0,0.09327648809523811,0.012318975143140592,0.9849529478215929,0.9166666666666666,0.9166666666666666
rolling_mae_selector,eval_december,evaluation,2025-12-09,1.0,0.08587772817460317,0.010892696353812356,0.9836427611199854,0.9166666666666666,0.8888888888888888
rolling_mae_selector,eval_december,evaluation,2025-12-10,1.0,0.08973397817460319,0.011456969454010774,0.981542845317562,0.9444444444444444,0.9444444444444444
rolling_mae_selector,eval_december,evaluation,2025-12-11,1.0,0.06790798611111111,0.006600261511125287,0.9812886637822087,0.9444444444444444,0.8888888888888888
rolling_mae_selector,eval_december,evaluation,2025-12-12,1.0,0.11558402777777776,0.017038848002409297,0.9673950721360403,0.9722222222222222,0.8888888888888888
rolling_mae_selector,eval_december,evaluation,2025-12-13,1.0,0.11599007936507937,0.017717305800736965,0.9652208074323733,0.9444444444444444,0.8055555555555556
rolling_mae_selector,eval_december,evaluation,2025-12-14,1.0,0.07149394841269842,0.007140290384070295,0.987229698638957,0.9444444444444444,0.9444444444444444
rolling_mae_selector,eval_december,evaluation,2025-12-15,1.0,0.06153129960317462,0.005450580726686509,0.9780242745759987,0.8888888888888888,0.8333333333333334
rolling_mae_selector,eval_december,evaluation,2025-12-16,1.0,0.054697271825396826,0.004274438029691043,0.9897355518045173,0.9722222222222222,0.8888888888888888
rolling_mae_selector,eval_december,evaluation,2025-12-17,1.0,0.053624057539682544,0.004182732975836168,0.9838557993730408,0.9444444444444444,0.8611111111111112
rolling_mae_selector,eval_december,evaluation,2025-12-18,1.0,0.05715446428571428,0.004619890658304991,0.9826048776277745,0.9444444444444444,0.8888888888888888
rolling_mae_selector,eval_december,evaluation,2025-12-19,1.0,0.13292713293650793,0.022419074198200113,0.9691131212761691,0.9444444444444444,0.8333333333333334
rolling_mae_selector,eval_december,evaluation,2025-12-20,1.0,0.13911448412698413,0.02476785669571995,0.9704083273048791,0.9444444444444444,0.8333333333333334
rolling_mae_selector,eval_december,evaluation,2025-12-21,1.0,0.05490907738095239,0.004249870694798754,0.9875954256016757,0.9166666666666666,0.8888888888888888
oracle_alpha_daily,dev_march,development,2025-03-07,0.0,0.1576958333333333,0.029707297361111114,0.9011697305021121,0.8333333333333334,0.5555555555555556
oracle_alpha_daily,dev_march,development,2025-03-08,0.0,0.16893402777777777,0.03491588048611111,0.9037096429126842,0.8055555555555556,0.6388888888888888
oracle_alpha_daily,dev_march,development,2025-03-09,1.0,0.04279474206349207,0.00271838505739796,0.9662597121013157,0.9444444444444444,0.7777777777777778
oracle_alpha_daily,dev_march,development,2025-03-10,1.0,0.058539384920634915,0.005373823416241496,0.967816091954023,0.9166666666666666,0.7777777777777778
oracle_alpha_daily,dev_march,development,2025-03-11,1.0,0.049161160714285716,0.0036646703929280044,0.9574501220265684,0.9166666666666666,0.8333333333333334
oracle_alpha_daily,dev_march,development,2025-03-12,1.0,0.04461240079365079,0.0029268887308673466,0.9559379389496413,0.8611111111111112,0.7777777777777778
oracle_alpha_daily,dev_march,development,2025-03-13,1.0,0.06059598214285714,0.005925330786918936,0.9621413069688932,0.8611111111111112,0.8333333333333334
oracle_alpha_daily,dev_march,development,2025-03-14,0.25,0.16935121527777774,0.03468639943961699,0.8939532472352412,0.8888888888888888,0.5833333333333334
oracle_alpha_daily,dev_march,development,2025-03-15,1.0,0.13779940476190478,0.024805483737953514,0.9199129088431105,0.8055555555555556,0.6111111111111112
oracle_alpha_daily,dev_march,development,2025-03-16,0.0,0.045496527777777775,0.0032422210416666666,0.9469984617520134,0.8611111111111112,0.7777777777777778
oracle_alpha_daily,dev_march,development,2025-03-17,0.75,0.03262347470238096,0.0016189540689882733,0.9441612736999538,0.9166666666666666,0.7222222222222222
oracle_alpha_daily,dev_march,development,2025-03-18,0.0,0.03935555555555556,0.002611493194444445,0.9630612798614862,0.8888888888888888,0.8611111111111112
oracle_alpha_daily,dev_march,development,2025-03-19,1.0,0.0440017857142857,0.0030365149071712,0.9704404196636016,0.9444444444444444,0.8333333333333334
oracle_alpha_daily,dev_march,development,2025-03-20,1.0,0.05137728174603175,0.003690787347647392,0.9718038861469882,0.9444444444444444,0.7777777777777778
oracle_alpha_daily,dev_april,development,2025-04-17,0.5,0.030220213293650804,0.0015116141219352326,0.9643838204018755,0.9166666666666666,0.7777777777777778
oracle_alpha_daily,dev_april,development,2025-04-18,0.75,0.15635238095238094,0.03067989088798541,0.9466870965354099,0.8611111111111112,0.8055555555555556
oracle_alpha_daily,dev_april,development,2025-04-19,0.25,0.19141112351190476,0.045765642534522914,0.9095096139106119,0.8055555555555556,0.6666666666666666
oracle_alpha_daily,dev_april,development,2025-04-20,0.25,0.0321375496031746,0.0017928413567354024,0.9600061088564698,0.9166666666666666,0.7777777777777778
oracle_alpha_daily,dev_april,development,2025-04-21,1.0,0.04323665674603175,0.0027005691471797054,0.9706022130482885,0.9166666666666666,0.6944444444444444
oracle_alpha_daily,dev_april,development,2025-04-22,1.0,0.0563278273809524,0.004572615868409867,0.9405814254930684,0.8888888888888888,0.6666666666666666
oracle_alpha_daily,dev_april,development,2025-04-23,0.0,0.04229305555555555,0.003123388888888889,0.9515991608497076,0.8333333333333334,0.6944444444444444
oracle_alpha_daily,dev_april,development,2025-04-24,0.75,0.03790726686507937,0.002250811404567036,0.9542398289596756,0.8888888888888888,0.6944444444444444
oracle_alpha_daily,dev_april,development,2025-04-25,0.0,0.22550555555555554,0.06356471749999999,0.8758380866571885,0.7777777777777778,0.5833333333333334
oracle_alpha_daily,dev_april,development,2025-04-26,0.5,0.1915592261904762,0.048024710790284864,0.9044274195615174,0.7777777777777778,0.6111111111111112
oracle_alpha_daily,dev_april,development,2025-04-27,0.75,0.03770687003968254,0.00242079587651467,0.9604653966722934,0.8888888888888888,0.7777777777777778
oracle_alpha_daily,dev_april,development,2025-04-28,0.5,0.04828492063492063,0.004095098316149375,0.9389347107700169,0.9166666666666666,0.7222222222222222
oracle_alpha_daily,dev_april,development,2025-04-29,0.25,0.0362446800595238,0.0021656522348666024,0.9427195215828085,0.8333333333333334,0.6666666666666666
oracle_alpha_daily,dev_april,development,2025-04-30,0.0,0.05037986111111111,0.004750564791666666,0.960199704807787,0.8055555555555556,0.7777777777777778
oracle_alpha_daily,val_june,validation,2025-06-08,1.0,0.0703061507936508,0.006355504963860545,0.9560163973957078,0.8611111111111112,0.7777777777777778
oracle_alpha_daily,val_june,validation,2025-06-09,0.5,0.06998266369047619,0.007287264846495892,0.9568210658985651,0.8333333333333334,0.75
oracle_alpha_daily,val_june,validation,2025-06-10,0.5,0.06510689484126984,0.006322789199440193,0.9581222532819227,0.9166666666666666,0.75
oracle_alpha_daily,val_june,validation,2025-06-11,0.75,0.0834149429563492,0.009828002089733025,0.9580811008777251,0.8333333333333334,0.7222222222222222
oracle_alpha_daily,val_june,validation,2025-06-12,1.0,0.076074751984127,0.007955588566113947,0.9686821169582235,0.8611111111111112,0.75
oracle_alpha_daily,val_june,validation,2025-06-13,0.0,0.12652916666666666,0.021202967638888886,0.9136527502195619,0.8333333333333334,0.6388888888888888
oracle_alpha_daily,val_june,validation,2025-06-14,0.5,0.13036202876984124,0.02277980248556193,0.9318702915184227,0.8055555555555556,0.6666666666666666
oracle_alpha_daily,val_june,validation,2025-06-15,1.0,0.054656894841269836,0.004716435471584467,0.9748221353012467,0.8888888888888888,0.7777777777777778
oracle_alpha_daily,val_june,validation,2025-06-16,1.0,0.059169543650793646,0.00499589066893424,0.966697713304307,0.8888888888888888,0.7777777777777778
oracle_alpha_daily,val_june,validation,2025-06-17,1.0,0.06250257936507937,0.006618107519132655,0.9691745036572623,0.7777777777777778,0.8055555555555556
oracle_alpha_daily,val_june,validation,2025-06-18,1.0,0.05307504960317463,0.004228589451176306,0.9767833944054789,0.8611111111111112,0.8888888888888888
oracle_alpha_daily,val_june,validation,2025-06-19,1.0,0.044245932539682536,0.0029600665270691612,0.9715044153581289,0.9166666666666666,0.8055555555555556
oracle_alpha_daily,val_june,validation,2025-06-20,0.0,0.14580416666666668,0.028883490694444444,0.8885108794541283,0.8055555555555556,0.5277777777777778
oracle_alpha_daily,val_june,validation,2025-06-21,0.0,0.15869375,0.034186860624999996,0.876699033044088,0.8333333333333334,0.4166666666666667
oracle_alpha_daily,val_august,validation,2025-08-18,1.0,0.05993174603174604,0.005315418137755101,0.9750652080447628,0.8888888888888888,0.8055555555555556
oracle_alpha_daily,val_august,validation,2025-08-19,0.5,0.06783531746031746,0.0069162949036281176,0.9680451090066748,0.8888888888888888,0.6944444444444444
oracle_alpha_daily,val_august,validation,2025-08-20,1.0,0.07774940476190478,0.00880112348426871,0.9573677330682964,0.8888888888888888,0.8055555555555556
oracle_alpha_daily,val_august,validation,2025-08-21,0.25,0.08316902281746032,0.010615763850313563,0.9389387297435913,0.8611111111111112,0.6944444444444444
oracle_alpha_daily,val_august,validation,2025-08-22,1.0,0.13147633928571426,0.021801313498086727,0.9652156788747627,0.9444444444444444,0.7222222222222222
oracle_alpha_daily,val_august,validation,2025-08-23,0.25,0.12672403273809524,0.02482606724113343,0.9160366088307502,0.8333333333333334,0.5833333333333334
oracle_alpha_daily,val_august,validation,2025-08-24,0.75,0.05905060763888889,0.004949224483440513,0.9811067862446472,0.9166666666666666,0.8333333333333334
oracle_alpha_daily,val_august,validation,2025-08-25,0.75,0.07546898561507936,0.007833097593603847,0.9591380909277517,0.9166666666666666,0.7222222222222222
oracle_alpha_daily,val_august,validation,2025-08-26,0.25,0.08184565972222223,0.010558690492842974,0.9432671642830542,0.8888888888888888,0.6388888888888888
oracle_alpha_daily,val_august,validation,2025-08-27,0.5,0.08104965277777779,0.009692319705569727,0.9613776251478803,0.9444444444444444,0.75
oracle_alpha_daily,val_august,validation,2025-08-28,0.75,0.08033169642857141,0.010168694112280325,0.9317316367907986,0.8888888888888888,0.6111111111111112
oracle_alpha_daily,val_august,validation,2025-08-29,0.25,0.12186431051587301,0.022114908459245675,0.9117021458309259,0.8611111111111112,0.4444444444444444
oracle_alpha_daily,val_august,validation,2025-08-30,1.0,0.14198546626984124,0.026629410532525506,0.96740913854355,0.9444444444444444,0.8055555555555556
oracle_alpha_daily,val_august,validation,2025-08-31,0.75,0.06344017857142857,0.00537773905519239,0.9501687967205209,0.9722222222222222,0.75
oracle_alpha_daily,eval_september,evaluation,2025-09-10,0.0,0.04230555555555556,0.002772146666666667,0.9354840330472427,0.8611111111111112,0.6666666666666666
oracle_alpha_daily,eval_september,evaluation,2025-09-11,1.0,0.04588819444444445,0.0030898063272392275,0.9495488199796007,0.8611111111111112,0.6666666666666666
oracle_alpha_daily,eval_september,evaluation,2025-09-12,0.75,0.1593238963293651,0.03167091539999203,0.9445300709971466,0.8055555555555556,0.6666666666666666
oracle_alpha_daily,eval_september,evaluation,2025-09-13,0.5,0.17540562996031747,0.0397121436096053,0.9204664425435404,0.8888888888888888,0.7222222222222222
oracle_alpha_daily,eval_september,evaluation,2025-09-14,1.0,0.06746369047619047,0.0069537609899376395,0.9274531435733008,0.8888888888888888,0.5555555555555556
oracle_alpha_daily,eval_september,evaluation,2025-09-15,1.0,0.05871066468253969,0.0049350422445436515,0.9692397810066191,0.8888888888888888,0.7222222222222222
oracle_alpha_daily,eval_september,evaluation,2025-09-16,1.0,0.07306507936507936,0.006969733183106574,0.9347055490154272,0.9444444444444444,0.6388888888888888
oracle_alpha_daily,eval_september,evaluation,2025-09-17,1.0,0.07196602182539681,0.007757427501062923,0.9260698278008908,0.9166666666666666,0.5555555555555556
oracle_alpha_daily,eval_september,evaluation,2025-09-18,1.0,0.06443789682539681,0.0056923900992063466,0.9412144144670047,0.8888888888888888,0.6388888888888888
oracle_alpha_daily,eval_september,evaluation,2025-09-19,1.0,0.11768968253968254,0.017360644360119044,0.9573134769250441,0.8888888888888888,0.6666666666666666
oracle_alpha_daily,eval_september,evaluation,2025-09-20,0.0,0.1790972222222222,0.04000103486111111,0.8755627853077027,0.7777777777777778,0.5555555555555556
oracle_alpha_daily,eval_september,evaluation,2025-09-21,1.0,0.0627061011904762,0.005632936355229593,0.9055942158892488,0.8611111111111112,0.5
oracle_alpha_daily,eval_september,evaluation,2025-09-22,1.0,0.06805982142857142,0.006504999762613378,0.9245617807304672,0.9166666666666666,0.5833333333333334
oracle_alpha_daily,eval_september,evaluation,2025-09-23,0.0,0.04276041666666667,0.003177416180555556,0.9191967196849858,0.8333333333333334,0.6388888888888888
oracle_alpha_daily,eval_december,evaluation,2025-12-08,1.0,0.09327648809523811,0.012318975143140592,0.9849529478215929,0.9166666666666666,0.9166666666666666
oracle_alpha_daily,eval_december,evaluation,2025-12-09,0.75,0.10053825644841269,0.015000029816578976,0.9817819744854933,0.9166666666666666,0.8888888888888888
oracle_alpha_daily,eval_december,evaluation,2025-12-10,1.0,0.08973397817460319,0.011456969454010774,0.981542845317562,0.9444444444444444,0.9444444444444444
oracle_alpha_daily,eval_december,evaluation,2025-12-11,1.0,0.06790798611111111,0.006600261511125287,0.9812886637822087,0.9444444444444444,0.8888888888888888
oracle_alpha_daily,eval_december,evaluation,2025-12-12,0.25,0.07416999007936508,0.00802301503512082,0.9587050880154329,0.9166666666666666,0.8611111111111112
oracle_alpha_daily,eval_december,evaluation,2025-12-13,1.0,0.11599007936507937,0.017717305800736965,0.9652208074323733,0.9444444444444444,0.8055555555555556
oracle_alpha_daily,eval_december,evaluation,2025-12-14,0.5,0.11448124999999999,0.019437385998795353,0.9784361756232592,0.9444444444444444,0.9444444444444444
oracle_alpha_daily,eval_december,evaluation,2025-12-15,0.75,0.08325194692460318,0.010349245410621278,0.9738043565629773,0.8888888888888888,0.8333333333333334
oracle_alpha_daily,eval_december,evaluation,2025-12-16,0.75,0.07739356398809523,0.008680665386616888,0.9867414195000404,0.9722222222222222,0.8888888888888888
oracle_alpha_daily,eval_december,evaluation,2025-12-17,0.0,0.14640833333333333,0.03384105597222223,0.9552715687288968,0.8333333333333334,0.7777777777777778
oracle_alpha_daily,eval_december,evaluation,2025-12-18,0.75,0.07875577876984126,0.008963222833714216,0.979970440449856,0.9166666666666666,0.8888888888888888
oracle_alpha_daily,eval_december,evaluation,2025-12-19,0.75,0.1105754340277778,0.015352273302707803,0.9699421268386786,0.9722222222222222,0.8333333333333334
oracle_alpha_daily,eval_december,evaluation,2025-12-20,0.25,0.07376493055555555,0.008351875678899163,0.967301663853388,0.9166666666666666,0.8055555555555556
oracle_alpha_daily,eval_december,evaluation,2025-12-21,0.75,0.07763639632936509,0.008689683209524698,0.9846414770566401,0.9166666666666666,0.8888888888888888
