date,issue_hour,slot,interval_end,price_yuan_per_kwh,old_kwh,new_kwh,adjustment_cost_yuan
2025-12-21,0,112,18:50,1.2881,,293.48389866666685,0.0
2025-12-21,0,113,19:00,1.3466,,-0.0,0.0
2025-12-21,0,114,19:10,1.3523,,-0.0,0.0
2025-12-21,0,115,19:20,1.3445,,-0.0,0.0
2025-12-21,0,116,19:30,1.3483,,-0.0,0.0
2025-12-21,0,117,19:40,1.349,,-0.0,0.0
2025-12-21,0,118,19:50,1.3473,,-0.0,0.0
2025-12-21,0,119,20:00,1.3482,,-0.0,0.0
2025-12-21,0,120,20:10,1.3513,,-0.0,0.0
2025-12-21,0,121,20:20,1.34,,-0.0,0.0
2025-12-21,0,122,20:30,1.3489,,-0.0,0.0
2025-12-21,0,123,20:40,1.3952,,-0.0,0.0
2025-12-21,0,124,20:50,1.2226,,753.8976526666665,0.0
2025-12-21,0,125,21:00,0.9332,,741.9535159999999,0.0
2025-12-21,0,126,21:10,0.9068,,742.9220293333333,0.0
2025-12-21,0,127,21:20,0.9371,,747.1299626666668,0.0
2025-12-21,0,128,21:30,0.9371,,753.5408993333334,0.0
2025-12-21,0,129,21:40,0.9871,,762.2069626666666,0.0
2025-12-21,0,130,21:50,0.7764,,683.035116,0.0
2025-12-21,0,131,22:00,0.4209,,565.727566,0.0
2025-12-21,0,132,22:10,0.3859,,567.2369313333335,0.0
2025-12-21,0,133,22:20,0.4368,,590.1742913333333,0.0
2025-12-21,0,134,22:30,0.4198,,582.2996346666666,0.0
2025-12-21,0,135,22:40,0.4186,,572.5242179999999,0.0
2025-12-21,0,136,22:50,0.4241,,572.330338,0.0
2025-12-21,0,137,23:00,0.4237,,581.0979679999999,0.0
2025-12-21,0,138,23:10,0.4248,,598.8461666666666,0.0
2025-12-21,0,139,23:20,0.424,,605.5972966666667,0.0
2025-12-21,0,140,23:30,0.422,,603.1784433333333,0.0
2025-12-21,0,141,23:40,0.424,,593.6282233333334,0.0
2025-12-21,0,142,23:50,0.4271,,605.3439033333334,0.0
2025-12-21,0,143,24:00,0.4276,,626.1684433333334,0.0
2025-12-21,6,36,06:10,0.9368,268.48100488888895,268.48100488888895,0.0
2025-12-21,6,37,06:20,0.8758,920.3610382222222,920.0119773333333,0.15285376324443062
2025-12-21,6,38,06:30,0.8759,930.6471615555555,930.2981006666666,0.15287121628887507
2025-12-21,6,39,06:40,0.8601,938.196944888889,937.8478840000001,0.15011363526665308
2025-12-21,6,40,06:50,0.8442,942.8062115555555,942.4571506666666,0.14733860119998668
2025-12-21,6,41,07:00,0.8334,939.5678282222221,939.2187673333333,0.14545367239998686
2025-12-21,6,42,07:10,0.8092,879.8182355555552,879.8182355555552,0.0
2025-12-21,6,43,07:20,0.7972,836.449501111111,836.449501111111,0.0
2025-12-21,6,44,07:30,0.7644,798.65395,798.65395,0.0
2025-12-21,6,45,07:40,0.6899,1572.7650122222217,1572.7650122222217,0.0
2025-12-21,6,46,07:50,0.86,811.7321811111111,811.7321811111111,0.0
2025-12-21,6,47,08:00,1.1617,124.48325,126.31903688888872,1.0663168144110127
2025-12-21,6,48,08:10,1.1683,106.13428844444479,100.2957127777778,3.4106039756835265
2025-12-21,6,49,08:20,1.0956,45.75320788888894,35.094721111111085,5.838719056866707
2025-12-21,6,50,08:30,1.0849,1.3844373333334943,-0.0,0.750988031466754
2025-12-21,6,51,08:40,1.061,-0.0,-0.0,0.0
2025-12-21,6,52,08:50,1.043,-0.0,-0.0,0.0
2025-12-21,6,53,09:00,1.036,-0.0,-0.0,0.0
2025-12-21,6,54,09:10,1.0147,-0.0,-0.0,0.0
2025-12-21,6,55,09:20,0.9922,-0.0,-0.0,0.0
2025-12-21,6,56,09:30,0.97,66.34889577777847,-0.0,32.17921445222255
2025-12-21,6,57,09:40,0.9422,544.7250051111116,475.8589657777777,32.4427911299336
2025-12-21,6,58,09:50,0.9569,500.8472895555558,353.85611343555627,70.32792821461376
2025-12-21,6,59,10:00,0.9977,-0.0,-0.0,0.0
2025-12-21,6,60,10:10,0.9919,-0.0,-0.0,0.0
2025-12-21,6,61,10:20,0.9588,435.54660388888897,-0.0,208.80104190433337
2025-12-21,6,62,10:30,0.9549,407.24056722222224,332.2659850000002,35.7966142819999
2025-12-21,6,63,10:40,0.9839,-0.0,-0.0,0.0
2025-12-21,6,64,10:50,0.799,395.71258722222217,338.45186055555564,22.87566030333328
2025-12-21,6,65,11:00,0.5025,1221.8081838888888,1173.404385,12.161454470833306
2025-12-21,6,66,11:10,0.4662,1199.141190555555,1102.2177795555551,22.5928471041
2025-12-21,6,67,11:20,0.5007,1175.1293177777775,1058.5597928888885,29.183180555933355
2025-12-21,6,68,11:30,0.4827,1176.2207616666667,1040.0051228888888,32.87564441901671
2025-12-21,6,69,11:40,0.4785,1169.2349855555553,1013.3732328888887,37.2899243255
2025-12-21,6,70,11:50,0.4662,1122.0099427777773,946.5020762222221,40.91088369409992
2025-12-21,6,71,12:00,0.4432,1055.0172866666667,859.863306222222,43.24612206648893
2025-12-21,6,72,12:10,0.4411,1008.9360318888887,839.4711832222222,37.3754723734333
2025-12-21,6,73,12:20,0.4551,1009.8595891111108,863.8527182222219,33.223863470766666
2025-12-21,6,74,12:30,0.4463,1002.1687396666666,879.6198465555556,27.34678549774443
2025-12-21,6,75,12:40,0.4113,977.0357168888889,877.9448015555557,20.378046738299975
2025-12-21,6,76,12:50,0.5682,997.4634874444444,921.8305498888888,21.48731755953335
2025-12-21,6,77,13:00,0.8279,215.72438133333299,163.54942155555534,21.597824600011055
2025-12-21,6,78,13:10,0.8636,242.413916777778,202.53545522222225,17.219519699688977
2025-12-21,6,79,13:20,0.8416,256.92482066666685,212.78690077777765,18.573236689244577
2025-12-21,6,80,13:30,0.8618,279.1522978888888,230.7549196666663,20.85443027595569
2025-12-21,6,81,13:40,0.8623,294.32351177777787,241.666675222222,22.702995080927906
2025-12-21,6,82,13:50,0.9026,314.1080623333336,257.1917674444444,25.686323883355687
2025-12-21,6,83,14:00,0.9754,-0.0,-0.0,0.0
2025-12-21,6,84,14:10,1.0002,-0.0,-0.0,0.0
2025-12-21,6,85,14:20,0.9978,-0.0,-0.0,0.0
2025-12-21,6,86,14:30,1.0271,-0.0,-0.0,0.0
2025-12-21,6,87,14:40,1.0906,-0.0,-0.0,0.0
2025-12-21,6,88,14:50,0.9376,-0.0,-0.0,0.0
2025-12-21,6,89,15:00,0.6694,1433.2772499999999,1433.2772499999999,0.0
2025-12-21,6,90,15:10,0.66,1450.3074007777777,1450.3074007777777,0.0
2025-12-21,6,91,15:20,0.7217,1487.8491680000002,1487.8491680000002,0.0
2025-12-21,6,92,15:30,0.7308,1539.5441485555557,1539.5441485555557,0.0
2025-12-21,6,93,15:40,0.7534,1294.8287651879264,1175.6690159999987,44.88747751909235
2025-12-21,6,94,15:50,0.7823,812.915959666667,812.915959666667,0.0
2025-12-21,6,95,16:00,0.8055,861.8439068888889,861.0983175308631,0.30028611394487803
2025-12-21,6,96,16:10,0.8271,880.1824962222223,886.4856506666663,2.606669520499806
2025-12-21,6,97,16:20,0.8519,911.0449706666661,912.1084488600022,0.4529885364515099
2025-12-21,6,98,16:30,0.8791,944.5688384444443,944.5688384444443,0.0
2025-12-21,6,99,16:40,0.9024,1003.480612888889,1003.480612888889,0.0
2025-12-21,6,100,16:50,0.9163,1052.6247606666664,1052.6247606666664,0.0
2025-12-21,6,101,17:00,0.9264,1081.9623051111107,1081.9623051111107,0.0
2025-12-21,6,102,17:10,0.9462,1051.8926686666666,1051.8926686666666,0.0
2025-12-21,6,103,17:20,0.9742,1043.4484286666668,1043.4484286666668,0.0
2025-12-21,6,104,17:30,0.9862,1051.5260186666665,1051.5260186666665,0.0
2025-12-21,6,105,17:40,0.976,1076.8363386666665,1076.8363386666665,0.0
2025-12-21,6,106,17:50,1.0742,955.3868553333331,955.3868553333331,0.0
2025-12-21,6,107,18:00,1.2313,756.0456853333333,756.0456853333333,0.0
2025-12-21,6,108,18:10,1.2561,727.4356919999999,727.4356919999999,0.0
2025-12-21,6,109,18:20,1.2447,749.497252,749.497252,0.0
2025-12-21,6,110,18:30,1.2545,741.0284586666666,741.0284586666666,0.0
2025-12-21,6,111,18:40,1.2522,743.9049053333333,743.9049053333333,0.0
2025-12-21,6,112,18:50,1.2881,293.48389866666685,293.48389866666685,0.0
2025-12-21,6,113,19:00,1.3466,-0.0,-0.0,0.0
2025-12-21,6,114,19:10,1.3523,-0.0,-0.0,0.0
2025-12-21,6,115,19:20,1.3445,-0.0,-0.0,0.0
2025-12-21,6,116,19:30,1.3483,-0.0,-0.0,0.0
2025-12-21,6,117,19:40,1.349,-0.0,-0.0,0.0
2025-12-21,6,118,19:50,1.3473,-0.0,-0.0,0.0
2025-12-21,6,119,20:00,1.3482,-0.0,-0.0,0.0
2025-12-21,6,120,20:10,1.3513,-0.0,-0.0,0.0
2025-12-21,6,121,20:20,1.34,-0.0,-0.0,0.0
2025-12-21,6,122,20:30,1.3489,-0.0,-0.0,0.0
2025-12-21,6,123,20:40,1.3952,-0.0,-0.0,0.0
2025-12-21,6,124,20:50,1.2226,753.8976526666665,753.8976526666665,0.0
2025-12-21,6,125,21:00,0.9332,741.9535159999999,741.9535159999999,0.0
2025-12-21,6,126,21:10,0.9068,742.9220293333333,742.9220293333333,0.0
2025-12-21,6,127,21:20,0.9371,747.1299626666668,747.1299626666668,0.0
2025-12-21,6,128,21:30,0.9371,753.5408993333334,753.5408993333334,0.0
2025-12-21,6,129,21:40,0.9871,762.2069626666666,762.2069626666666,0.0
2025-12-21,6,130,21:50,0.7764,683.035116,683.035116,0.0
2025-12-21,6,131,22:00,0.4209,565.727566,565.727566,0.0
2025-12-21,6,132,22:10,0.3859,567.2369313333335,567.2369313333335,0.0
2025-12-21,6,133,22:20,0.4368,590.1742913333333,590.1742913333333,0.0
2025-12-21,6,134,22:30,0.4198,582.2996346666666,582.2996346666666,0.0
2025-12-21,6,135,22:40,0.4186,572.5242179999999,572.5242179999999,0.0
2025-12-21,6,136,22:50,0.4241,572.330338,572.330338,0.0
2025-12-21,6,137,23:00,0.4237,581.0979679999999,581.0979679999999,0.0
2025-12-21,6,138,23:10,0.4248,598.8461666666666,598.8461666666666,0.0
2025-12-21,6,139,23:20,0.424,605.5972966666667,605.5972966666667,0.0
2025-12-21,6,140,23:30,0.422,603.1784433333333,603.1784433333333,0.0
2025-12-21,6,141,23:40,0.424,593.6282233333334,593.6282233333334,0.0
2025-12-21,6,142,23:50,0.4271,605.3439033333334,605.3439033333334,0.0
2025-12-21,6,143,24:00,0.4276,626.1684433333334,626.1684433333334,0.0
2025-12-21,12,72,12:10,0.4411,839.4711832222222,944.1305284444443,23.082618588761083
2025-12-21,12,73,12:20,0.4551,863.8527182222219,964.2506495555555,22.845549274900044
2025-12-21,12,74,12:30,0.4463,879.6198465555556,975.7563639999998,21.45286386772774
2025-12-21,12,75,12:40,0.4113,877.9448015555557,969.819905111111,18.89411504619994
2025-12-21,12,76,12:50,0.5682,921.8305498888888,1009.4442395555552,24.891049234299942
2025-12-21,12,77,13:00,0.8279,163.54942155555534,246.90169733333323,34.50367455821116
2025-12-21,12,78,13:10,0.8636,202.53545522222225,263.77920444444476,26.44505091415568
2025-12-21,12,79,13:20,0.8416,212.78690077777765,272.3443055555556,25.06175593048896
2025-12-21,12,80,13:30,0.8618,230.7549196666663,288.6259799999999,24.936639897633455
2025-12-21,12,81,13:40,0.8623,241.666675222222,297.8513911111112,24.224040255494565
2025-12-21,12,82,13:50,0.9026,257.1917674444444,311.690138888889,24.595115032877853
2025-12-21,12,83,14:00,0.9754,-0.0,-0.0,0.0
2025-12-21,12,84,14:10,1.0002,-0.0,-0.0,0.0
2025-12-21,12,85,14:20,0.9978,-0.0,-0.0,0.0
2025-12-21,12,86,14:30,1.0271,-0.0,-0.0,0.0
2025-12-21,12,87,14:40,1.0906,-0.0,-0.0,0.0
2025-12-21,12,88,14:50,0.9376,-0.0,-0.0,0.0
2025-12-21,12,89,15:00,0.6694,1433.2772499999999,1467.628388333333,11.497326000166625
2025-12-21,12,90,15:10,0.66,1450.3074007777777,1493.8457142222223,14.367643436666722
2025-12-21,12,91,15:20,0.7217,1487.8491680000002,1520.4228564444445,11.75421547517773
2025-12-21,12,92,15:30,0.7308,1539.5441485555557,1561.1532120000002,7.895951782600011
2025-12-21,12,93,15:40,0.7534,1175.6690159999987,1457.5499697613263,106.18455528189212
2025-12-21,12,94,15:50,0.7823,812.915959666667,812.915959666667,0.0
2025-12-21,12,95,16:00,0.8055,861.0983175308631,861.0983175308631,0.0
2025-12-21,12,96,16:10,0.8271,886.4856506666663,888.623625777778,0.8841596072002436
2025-12-21,12,97,16:20,0.8519,912.1084488600022,916.6793029999999,1.946955320932005
2025-12-21,12,98,16:30,0.8791,944.5688384444443,947.3963735555556,1.2428430580889605
2025-12-21,12,99,16:40,0.9024,1003.480612888889,1003.5013507777779,0.009356935466672803
2025-12-21,12,100,16:50,0.9163,1052.6247606666664,1052.6247606666664,0.0
2025-12-21,12,101,17:00,0.9264,1081.9623051111107,1081.9623051111107,0.0
2025-12-21,12,102,17:10,0.9462,1051.8926686666666,1051.8926686666666,0.0
2025-12-21,12,103,17:20,0.9742,1043.4484286666668,1043.4484286666668,0.0
2025-12-21,12,104,17:30,0.9862,1051.5260186666665,1051.5260186666665,0.0
2025-12-21,12,105,17:40,0.976,1076.8363386666665,1076.8363386666665,0.0
2025-12-21,12,106,17:50,1.0742,955.3868553333331,955.3868553333331,0.0
2025-12-21,12,107,18:00,1.2313,756.0456853333333,756.0456853333333,0.0
2025-12-21,12,108,18:10,1.2561,727.4356919999999,727.4356919999999,0.0
2025-12-21,12,109,18:20,1.2447,749.497252,749.497252,0.0
2025-12-21,12,110,18:30,1.2545,741.0284586666666,741.0284586666666,0.0
2025-12-21,12,111,18:40,1.2522,743.9049053333333,743.9049053333333,0.0
2025-12-21,12,112,18:50,1.2881,293.48389866666685,293.48389866666685,0.0
2025-12-21,12,113,19:00,1.3466,-0.0,-0.0,0.0
2025-12-21,12,114,19:10,1.3523,-0.0,-0.0,0.0
2025-12-21,12,115,19:20,1.3445,-0.0,-0.0,0.0
2025-12-21,12,116,19:30,1.3483,-0.0,-0.0,0.0
2025-12-21,12,117,19:40,1.349,-0.0,-0.0,0.0
2025-12-21,12,118,19:50,1.3473,-0.0,-0.0,0.0
2025-12-21,12,119,20:00,1.3482,-0.0,-0.0,0.0
2025-12-21,12,120,20:10,1.3513,-0.0,-0.0,0.0
2025-12-21,12,121,20:20,1.34,-0.0,-0.0,0.0
2025-12-21,12,122,20:30,1.3489,-0.0,-0.0,0.0
2025-12-21,12,123,20:40,1.3952,-0.0,-0.0,0.0
2025-12-21,12,124,20:50,1.2226,753.8976526666665,753.8976526666665,0.0
2025-12-21,12,125,21:00,0.9332,741.9535159999999,741.9535159999999,0.0
2025-12-21,12,126,21:10,0.9068,742.9220293333333,742.9220293333333,0.0
2025-12-21,12,127,21:20,0.9371,747.1299626666668,747.1299626666668,0.0
2025-12-21,12,128,21:30,0.9371,753.5408993333334,753.5408993333334,0.0
2025-12-21,12,129,21:40,0.9871,762.2069626666666,762.2069626666666,0.0
2025-12-21,12,130,21:50,0.7764,683.035116,683.035116,0.0
2025-12-21,12,131,22:00,0.4209,565.727566,565.727566,0.0
2025-12-21,12,132,22:10,0.3859,567.2369313333335,567.2369313333335,0.0
2025-12-21,12,133,22:20,0.4368,590.1742913333333,590.1742913333333,0.0
2025-12-21,12,134,22:30,0.4198,582.2996346666666,582.2996346666666,0.0
2025-12-21,12,135,22:40,0.4186,572.5242179999999,572.5242179999999,0.0
2025-12-21,12,136,22:50,0.4241,572.330338,572.330338,0.0
2025-12-21,12,137,23:00,0.4237,581.0979679999999,581.0979679999999,0.0
2025-12-21,12,138,23:10,0.4248,598.8461666666666,598.8461666666666,0.0
2025-12-21,12,139,23:20,0.424,605.5972966666667,605.5972966666667,0.0
2025-12-21,12,140,23:30,0.422,603.1784433333333,603.1784433333333,0.0
2025-12-21,12,141,23:40,0.424,593.6282233333334,593.6282233333334,0.0
2025-12-21,12,142,23:50,0.4271,605.3439033333334,605.3439033333334,0.0
2025-12-21,12,143,24:00,0.4276,626.1684433333334,626.1684433333334,0.0
2025-12-21,18,108,18:10,1.2561,727.4356919999999,727.4356919999999,0.0
2025-12-21,18,109,18:20,1.2447,749.497252,749.497252,0.0
2025-12-21,18,110,18:30,1.2545,741.0284586666666,741.0284586666666,0.0
2025-12-21,18,111,18:40,1.2522,743.9049053333333,743.9049053333333,0.0
2025-12-21,18,112,18:50,1.2881,293.48389866666685,293.48389866666685,0.0
2025-12-21,18,113,19:00,1.3466,-0.0,-0.0,0.0
2025-12-21,18,114,19:10,1.3523,-0.0,-0.0,0.0
2025-12-21,18,115,19:20,1.3445,-0.0,-0.0,0.0
2025-12-21,18,116,19:30,1.3483,-0.0,-0.0,0.0
2025-12-21,18,117,19:40,1.349,-0.0,-0.0,0.0
2025-12-21,18,118,19:50,1.3473,-0.0,-0.0,0.0
2025-12-21,18,119,20:00,1.3482,-0.0,-0.0,0.0
2025-12-21,18,120,20:10,1.3513,-0.0,-0.0,0.0
2025-12-21,18,121,20:20,1.34,-0.0,-0.0,0.0
2025-12-21,18,122,20:30,1.3489,-0.0,-0.0,0.0
2025-12-21,18,123,20:40,1.3952,-0.0,-0.0,0.0
2025-12-21,18,124,20:50,1.2226,753.8976526666665,753.8976526666665,0.0
2025-12-21,18,125,21:00,0.9332,741.9535159999999,741.9535159999999,0.0
2025-12-21,18,126,21:10,0.9068,742.9220293333333,742.9220293333333,0.0
2025-12-21,18,127,21:20,0.9371,747.1299626666668,747.1299626666668,0.0
2025-12-21,18,128,21:30,0.9371,753.5408993333334,753.5408993333334,0.0
2025-12-21,18,129,21:40,0.9871,762.2069626666666,762.2069626666666,0.0
2025-12-21,18,130,21:50,0.7764,683.035116,683.035116,0.0
2025-12-21,18,131,22:00,0.4209,565.727566,565.727566,0.0
2025-12-21,18,132,22:10,0.3859,567.2369313333335,567.2369313333335,0.0
2025-12-21,18,133,22:20,0.4368,590.1742913333333,590.1742913333333,0.0
2025-12-21,18,134,22:30,0.4198,582.2996346666666,582.2996346666666,0.0
2025-12-21,18,135,22:40,0.4186,572.5242179999999,572.5242179999999,0.0
2025-12-21,18,136,22:50,0.4241,572.330338,572.330338,0.0
2025-12-21,18,137,23:00,0.4237,581.0979679999999,581.0979679999999,0.0
2025-12-21,18,138,23:10,0.4248,598.8461666666666,598.8461666666666,0.0
2025-12-21,18,139,23:20,0.424,605.5972966666667,605.5972966666667,0.0
2025-12-21,18,140,23:30,0.422,603.1784433333333,603.1784433333333,0.0
2025-12-21,18,141,23:40,0.424,593.6282233333334,593.6282233333334,0.0
2025-12-21,18,142,23:50,0.4271,605.3439033333334,605.3439033333334,0.0
2025-12-21,18,143,24:00,0.4276,626.1684433333334,626.1684433333334,0.0
