strategy,date,quantile,e_start,e_end,plan_kwh,emergency_kwh,load_kwh,plan_cost,emergency_cost,total_cost,pv_spill_kwh,paid_grid_spill_kwh,charge_kwh,discharge_kwh,emergency_slots,solver,solve_seconds
operational,2025-03-20,0.8,6451.0010871904815,6279.200642063492,67807.11060656673,96.79777487143053,117648.38173333334,40927.416301963494,675.2612775030994,41602.677579466595,825.1611995532037,911.8029108171701,21645.278184291587,17687.295729890477,1,LP,0.004788399994140491
operational,2025-03-21,0.8,6279.200642063492,10800.0,67233.80245827159,0.0,72593.53221666667,40565.590202898755,0.0,40565.590202898755,22858.098943333323,25436.180629976487,14933.362874485592,8027.304506190473,0,LP,0.005091400002129376
operational,2025-03-22,0.8,10800.0,10800.0,61626.29533084656,0.0,71936.92953333334,38077.51024830748,0.0,38077.51024830748,18923.27478818929,25041.310084356257,9371.109078777194,7590.598353809522,0,LP,0.005725099996197969
operational,2025-03-23,0.8,10800.0,6151.852837925924,60899.38421547323,0.0,117739.97726666664,37642.671062299996,0.0,37642.671062299996,1067.6562717048746,2145.700054562022,16313.895886349208,17397.588113809525,0,LP,0.00486270000692457
operational,2025-03-24,0.8,6151.852837925924,6278.197455486772,65481.51491544971,0.0,117425.17061666668,39430.19140320824,0.0,39430.19140320824,1929.6178978365665,1361.591879300403,21463.67315355085,17271.865098571427,0,LP,0.004761099989991635
operational,2025-03-25,0.8,6278.197455486772,6048.434148724867,65473.428721775446,24.74056828095138,118053.16781666665,39447.84524815122,116.1603216434552,39564.005569794674,0.0,613.2744569194481,21797.668908189306,17862.89879171905,2,LP,0.004958200006512925
operational,2025-03-26,0.8,6048.434148724867,6207.701352693121,65984.16316641975,0.0,117704.62780000006,39676.72307322218,0.0,39676.72307322218,2527.7386500000007,3805.1896875720104,20607.049887419173,16548.369925238097,0,LP,0.005249399982858449
operational,2025-03-27,0.8,6207.701352693121,6257.048361809525,65244.23872862434,0.0,117952.59836666663,39212.75343079375,0.0,39212.75343079375,628.715159776594,1808.6313367842442,21292.055388730165,17202.152556666664,0,LP,0.00491299998247996
operational,2025-03-28,0.8,6257.048361809525,10800.0,64817.839535232175,0.0,71891.76726666666,38896.83505042056,0.0,38896.83505042056,22960.56015115227,24166.914894179878,14630.66973085244,7762.186007619049,0,LP,0.006132300011813641
operational,2025-03-29,0.8,10800.0,10800.0,59591.607699353335,0.0,72118.27746666667,36681.2612058801,0.0,36681.2612058801,26739.033265449725,23350.199895972954,9448.23870840682,7653.073353809523,0,LP,0.004739800002425909
operational,2025-03-30,0.8,10800.0,6362.154036084656,58413.775512198685,0.0,117994.70585000007,35982.306335955815,0.0,35982.306335955815,2073.925965508525,1966.06692400353,15906.443632686654,16878.28071,0,LP,0.00546709998161532
operational,2025-03-31,0.8,6362.154036084656,6256.098534158728,62495.654441669576,217.60780747142664,117075.66561666674,37519.26480162793,1453.9152282026723,38973.1800298306,946.1190166666672,1168.3405073897643,19699.27996570841,16051.866723957139,2,LP,0.004778800008352846
operational,2025-04-01,0.8,6256.098534158728,6119.708431687831,62060.64553982952,1722.2116860571493,117967.14630000001,37162.74335657561,11761.294292880995,48924.03764945661,0.0,178.68323571428618,18516.176661734266,15120.854188228563,4,LP,0.00549670000327751
operational,2025-04-02,0.8,6119.708431687831,6101.290310084657,62431.97752409169,2215.949678861907,117986.62945,37288.29800007526,12127.313038438522,49415.61103851377,0.0,273.93953068782923,20816.992535308636,16878.340263042854,11,LP,0.004819199995836243
operational,2025-04-03,0.8,6101.290310084657,6206.054059640212,63694.662547342734,190.37720904761954,117884.45609999994,37893.000365771055,946.0862432280977,38839.086608999154,1726.3696061904766,2091.083756784256,21630.36185341563,17426.305726666662,3,LP,0.005010400025639683
operational,2025-04-04,0.8,6206.054059640212,10800.0,63267.92313179893,0.0,71735.75181666664,37659.96942032749,0.0,37659.96942032749,26007.336415561436,23917.29705352145,14620.716138906528,7708.228726190474,0,LP,0.005075099994428456
operational,2025-04-05,0.8,10800.0,10800.0,57519.99692040563,0.0,72602.74256666665,35118.24992346638,0.0,35118.24992346638,20996.808065843612,22741.623028107,9144.478121693124,7407.027278571429,0,LP,0.005106299999170005
operational,2025-04-06,0.8,10800.0,6149.687128666664,58152.98643271017,0.0,117205.4305833333,35436.616383526605,0.0,35436.616383526605,2679.216902263373,2229.405487084069,15892.470320505588,17058.182543809526,0,LP,0.004991099995095283
operational,2025-04-07,0.8,6149.687128666664,6386.351119280425,63217.35312908288,0.0,117015.14203333334,37537.83847571427,0.0,37537.83847571427,2305.458072486771,3650.001376402117,20032.50950162257,16013.335104761903,0,LP,0.005756500002462417
operational,2025-04-08,0.8,6386.351119280425,5995.73614773545,62138.20200860668,291.41540878571254,117713.29026666663,36920.42111325441,1709.4670841598286,38629.888197414235,1640.563400000001,2781.2252420811305,21085.203331763663,17430.56817311904,8,LP,0.005149300006451085
operational,2025-04-09,0.8,5995.73614773545,6077.782098428572,61873.301002428,1656.9614122666694,117677.52253333332,36774.25939436538,11327.960233706686,48102.21962807205,0.0,581.5254602351524,19687.28727457378,15872.861336780948,4,LP,0.004897599981632084
operational,2025-04-10,0.8,6077.782098428572,6333.6910596772495,62034.49091536156,169.85468193809137,117668.7006833333,36862.83480874519,1056.424510161348,37919.25931890654,1189.3081650205759,2243.419071798946,21477.17050187536,17166.190041395235,4,LP,0.005399500019848347
operational,2025-04-11,0.8,6333.6910596772495,10800.0,61186.47339790123,0.0,72091.99674999999,36464.60531220468,0.0,36464.60531220468,27129.259206584364,22027.129585667255,14177.66522469723,7464.230785714283,0,LP,0.004954100004397333
operational,2025-04-12,0.8,10800.0,10800.0,56038.5030614462,0.0,71957.17576666665,34284.7681561386,0.0,34284.7681561386,23386.342906378606,22005.942308447975,8531.880508524393,6910.823211904763,0,LP,0.004711199988378212
operational,2025-04-13,0.8,10800.0,6239.126714857146,55546.23667506762,0.0,117283.06220000007,33980.415400227655,0.0,33980.415400227655,644.2213826396274,1769.330227883595,15584.802830734867,16728.4762495238,0,LP,0.005254299991065636
operational,2025-04-14,0.8,6239.126714857146,6126.574848343912,60661.196849800115,0.0,117901.37268333332,36101.019275003615,0.0,36101.019275003615,1948.4196030393837,2464.6216589535616,20112.739303521445,16392.61551571429,0,LP,0.004835100000491366
operational,2025-04-15,0.8,6126.574848343912,6163.562927253966,60799.270031358,0.0,117056.90516666666,36120.07784674928,0.0,36120.07784674928,3175.8884499999995,3828.525360946508,19063.884821363903,15408.457434285718,0,LP,0.004884699999820441
operational,2025-04-16,0.8,6163.562927253966,6078.233136164021,60133.790864779534,0.0,117924.88506666668,35764.862978061254,0.0,35764.862978061254,0.0,628.0680102998276,20015.40903400352,16289.27812952381,0,LP,0.00517230000696145
operational,2025-04-17,0.8,6078.233136164021,6367.21327680423,59953.93735355672,0.0,117487.04263333339,35627.21297080778,0.0,35627.21297080778,1438.1786767548476,1554.3384705114634,20173.661735338035,16080.583879047621,0,LP,0.00460329998168163
operational,2025-04-18,0.8,6367.21327680423,10800.0,59464.06394522046,0.0,71490.16935000003,35373.093092065064,0.0,35373.093092065064,25430.12590411523,21138.008280082307,13433.181720070546,6891.369142380952,0,LP,0.005586799990851432
operational,2025-04-19,0.8,10800.0,10792.53491957672,54672.33522126984,0.0,71905.41535,33368.63400884199,0.0,33368.63400884199,24910.659565432088,21353.72025707818,8578.919584950032,6955.643436190478,0,LP,0.00535299998591654
operational,2025-04-20,0.8,10792.53491957672,6473.193418846565,54393.8527644209,0.0,117197.81635,33169.06896293313,0.0,33169.06896293313,1868.3926011934095,1559.0585353203955,15242.442606478542,16233.785861904762,0,LP,0.005000300006940961
operational,2025-04-21,0.8,6473.193418846565,6049.458270142859,58812.46962269251,0.0,118481.6378833333,34916.11294669478,0.0,34916.11294669478,4237.631396913583,2965.8976770370346,18281.00946969429,15188.979304285716,0,LP,0.004832299979170784
operational,2025-04-22,0.8,6049.458270142859,6078.583654904763,58686.16094320987,0.0,117811.00101666666,34811.19532078377,0.0,34811.19532078377,1658.7658818636066,1175.946486778362,19327.928482186944,15629.409224285715,0,LP,0.0045621999888680875
operational,2025-04-23,0.8,6078.583654904763,6275.292528798945,58962.38214463255,0.0,118030.5147666667,34864.06532328204,0.0,34864.06532328204,2032.3340166666667,1743.71663600234,18996.719941011164,15210.305165714288,0,LP,0.004782500007422641
operational,2025-04-24,0.8,6275.292528798945,6287.353812084652,58220.44110137831,0.0,117497.77966666665,34456.81488094314,0.0,34456.81488094314,4838.335233333333,2723.6965946266896,18723.407465584947,15155.104892166675,0,LP,0.00499010001658462
operational,2025-04-25,0.8,6287.353812084652,10800.0,57369.86216999747,0.0,71763.32119999999,33906.77669332948,0.0,33906.77669332948,28973.611116502056,19701.15646670193,13859.76509299825,7165.028156204766,0,LP,0.004828000004636124
operational,2025-04-26,0.8,10800.0,10800.0,51705.22598255143,0.0,72100.92436666666,31434.653255616337,0.0,31434.653255616337,31468.43462427982,18518.899573962357,8672.095531452092,7024.397380476191,0,LP,0.005092399980640039
operational,2025-04-27,0.8,10800.0,6167.482160280421,50675.03384011757,450.49429410476154,117032.5225333333,30986.304603179342,3142.6481956748166,34128.95279885415,2472.5914878600825,1368.3125430923,15160.099872022338,16448.94695208571,1,LP,0.005720199987990782
operational,2025-04-28,0.8,6167.482160280421,6218.461893074073,55401.095985273365,4682.404520223809,117537.30080000006,33001.233308613,31607.906502537684,64609.1398111507,0.0,439.78645681363594,15662.447223697829,12640.70049168095,10,LP,0.004921999992802739
operational,2025-04-29,0.8,6218.461893074073,6314.875301142857,56830.22665031746,569.3328384215165,117252.75871666662,33659.78910348183,3971.665880828499,37631.454984310345,4399.8109427983545,2009.3711322692502,18265.219103909472,14708.055406904765,1,LP,0.0046876999840606
operational,2025-04-30,0.8,6314.875301142857,6048.244373650792,55638.22518461493,0.0,117682.88071666668,33189.37588237132,0.0,33189.37588237132,2092.4723217989485,2047.6866644385696,18321.997893615517,15080.786128571426,0,LP,0.004918499995255843
operational,2025-05-01,0.8,6048.244373650792,5571.165448539682,55283.95277044091,1990.7226682904738,120364.58391666667,32995.2082561238,12884.879578152959,45880.08783427676,2419.8716484597317,501.5526650499684,19848.649251693118,16506.776926471426,9,LP,0.004610900010447949
operational,2025-05-02,0.8,5571.165448539682,10800.0,56558.28858300999,0.0,74761.02673333335,33877.610229177866,0.0,33877.610229177866,20009.24776563786,14586.70113684891,15610.886846713707,7938.86724952381,0,LP,0.004670499998610467
operational,2025-05-03,0.8,10800.0,10800.0,52547.23486675484,0.0,74894.84928333333,32568.10996840346,0.0,32568.10996840346,24948.436945679015,16906.735239882415,9604.689637860078,7779.7986066666635,0,LP,0.005190900003071874
operational,2025-05-04,0.8,10800.0,5821.438610783068,53827.6635053498,665.5930695238083,120670.08423333336,33352.891574439214,4198.6794947649905,37551.571069204205,2914.3496399706096,1907.5367786596075,12723.200385291007,14786.497562380953,7,LP,0.005294800008414313
operational,2025-05-05,0.8,5821.438610783068,5934.534483349207,60025.174453568485,440.58033696666786,120612.16386666658,36158.66858806757,3001.046878317418,39159.71546638499,0.0,1214.9700676307957,21436.798092604356,17262.0201697,3,LP,0.005492900003446266
operational,2025-05-06,0.8,5934.534483349207,5842.5150037989415,60042.94186874193,78.19865714285618,121017.19009999998,36385.80699836144,533.686853249041,36919.49385161049,1347.8024187183987,2020.0376712169327,20873.87158356849,16990.65351428572,2,LP,0.004520599992247298
operational,2025-05-07,0.8,5842.5150037989415,6127.071404798942,61096.31863160752,408.046018838093,121160.21501666667,37034.374005946236,2846.529027414537,39880.90303336077,1202.856554373901,1132.4771335155826,20237.285535032323,16136.100522476181,1,LP,0.004804600001079962
operational,2025-05-08,0.8,6127.071404798942,6425.7061413597885,61657.91006448502,35.999250000000075,120445.47738333329,37680.3232206582,243.2289326250005,37923.552153283206,252.69231007055575,1660.9330141446158,19394.738565079355,15440.966974809518,1,LP,0.005340099975001067
operational,2025-05-09,0.8,6425.7061413597885,10800.0,62153.81838624926,0.0,74253.82544999999,37877.25754211523,0.0,37877.25754211523,25187.15163641975,21963.33678782481,13510.945469623748,7007.001357619047,0,LP,0.004783299984410405
operational,2025-05-10,0.8,10800.0,10800.0,56453.61762212229,0.0,74647.98705,35383.44782932653,0.0,35383.44782932653,21925.41843641975,20838.466124685485,8256.25146149324,6687.563683809525,0,LP,0.004592399985995144
operational,2025-05-11,0.8,10800.0,6254.050051010582,56971.794319176945,41.18071666666674,120743.09041666662,35589.14026058946,277.36103945833383,35866.50130004779,1528.8656887125223,1497.0999805702563,13654.132827989411,15151.202544761903,2,LP,0.005367400008253753
operational,2025-05-12,0.8,6254.050051010582,6849.897250343918,62735.07490426804,0.0,120448.60361666663,38054.96717224079,0.0,38054.96717224079,3009.6822999999995,4025.4094650675984,17013.29171824809,13244.503812380948,0,LP,0.004917899990687147
operational,2025-05-13,0.8,6849.897250343918,6539.808539851853,61601.24265458551,0.0,120269.63160000001,37548.74414562223,0.0,37548.74414562223,2265.3509253145207,3072.799564338614,17962.94335636097,14829.063958095237,0,LP,0.004606899979989976
operational,2025-05-14,0.8,6539.808539851853,6487.240781328041,61896.03814161669,0.0,120592.00526666673,37647.38990763493,0.0,37647.38990763493,2414.61455,3097.385696366837,17985.263655726045,14615.374543809525,0,LP,0.005706299998564646
operational,2025-05-15,0.8,6487.240781328041,6886.856736534392,61248.143292204564,0.0,119598.30981666666,37189.731462064694,0.0,37189.731462064694,2325.3720666666654,2213.592776196363,18865.609506960605,14921.489340952385,0,LP,0.004646500019589439
operational,2025-05-16,0.8,6886.856736534392,10800.0,60398.30106801293,0.0,74681.34474999999,36797.660005681675,0.0,36797.660005681675,30782.339108230448,21084.503486743095,12074.331592563194,6258.379652857145,0,LP,0.004640899976948276
operational,2025-05-17,0.8,10800.0,10797.48438095238,55233.320316347155,0.0,75274.53043333333,34477.75906271946,0.0,34477.75906271946,23846.141542416222,19375.74956139917,8236.285191269846,6673.655062071428,0,LP,0.004816899978322908
operational,2025-05-18,0.8,10797.48438095238,6550.835711470899,54954.075541034676,5.236666666666679,120687.037,34342.427136937404,35.318698333333415,34377.74583527074,309.16585320399827,2042.8724600411497,14489.945247313353,15558.839452857144,1,LP,0.004726599989226088
operational,2025-05-19,0.8,6550.835711470899,6452.020852910053,59545.607597407405,67.00333333333344,120072.38798333333,36120.58521539836,451.90398166666745,36572.48919706503,4696.292183333334,4099.975994144626,17842.41882088184,14541.292617619049,1,LP,0.004675100004533306
operational,2025-05-20,0.8,6452.020852910053,6291.002260132274,59066.41495243385,0.0,120437.57771666667,35839.59302813224,0.0,35839.59302813224,101.33665326278492,1049.1781758604504,18596.958106020793,15208.452799376835,0,LP,0.004626400012057275
operational,2025-05-21,0.8,6291.002260132274,6104.032415206349,59693.45918569666,160.0718846101131,120283.05128333339,36153.84783805679,1005.2604313415775,37159.10826939837,3603.9745000000007,1704.96005342151,17632.91628413287,14450.93505058095,4,LP,0.004911399999400601
operational,2025-05-22,0.8,6104.032415206349,7067.281953746033,59748.056439376836,0.0,119729.6800166667,36255.26387984038,0.0,36255.26387984038,2741.2946152263403,1705.3003796178766,19041.61075358025,14556.780125714284,0,LP,0.005677900015143678
operational,2025-05-23,0.8,7067.281953746033,10800.0,58522.15559758965,0.0,74983.38438333334,35699.11701671423,0.0,35699.11701671423,26578.518891358024,19822.253758683124,12320.988539929453,6620.554475714285,0,LP,0.004962799983331934
operational,2025-05-24,0.8,10800.0,10800.0,54914.74309760728,0.0,74693.81781666666,34278.92232755821,0.0,34278.92232755821,29269.4782164609,20347.707018030564,8121.349893592005,6578.293413809525,0,LP,0.004622099979314953
operational,2025-05-25,0.8,10800.0,6510.670826031745,53978.45639878308,0.0,120319.87760000004,33739.396403023275,0.0,33739.396403023275,3807.9525366255143,3094.2818079541385,12587.411197060555,14056.199326190477,0,LP,0.004830699996091425
operational,2025-05-26,0.8,6510.670826031745,6355.385440222222,57811.718820458555,789.1527426380962,119407.96936666663,35342.5283452994,5505.129532643359,40847.657877942744,0.0,770.0210186890122,17846.181271769547,14595.16367736191,1,LP,0.004523899988271296
operational,2025-05-27,0.8,6355.385440222222,6336.8014213544975,58677.79771583185,0.0,120046.82735000004,35724.97695380387,0.0,35724.97695380387,2775.320715661379,3155.215066613751,17755.896055461497,14399.001421904764,0,LP,0.005004600010579452
operational,2025-05-28,0.8,6336.8014213544975,6537.629555312174,57973.28406834215,0.0,119921.84721666662,35295.28273628094,0.0,35295.28273628094,357.992785302759,1514.0453022633762,19193.03452744268,15365.612646666665,0,LP,0.004505999997491017
operational,2025-05-29,0.8,6537.629555312174,6525.128331000001,58119.41738575542,433.80672240475826,120439.31426666665,35323.42061909919,3021.718976145594,38345.13959524479,0.0,788.8620640505554,19292.050768371548,15637.812224261905,2,LP,0.005285799998091534
operational,2025-05-30,0.8,6525.128331000001,10800.0,58651.02038052318,0.0,74612.22448333331,35513.479913825584,0.0,35513.479913825584,26333.58121522634,19378.50332402704,13133.253013174604,6790.5504385714285,0,LP,0.005439699976705015
operational,2025-05-31,0.8,10800.0,10681.77929100529,53968.93224489122,0.0,74778.33258333332,33581.82187057086,0.0,33581.82187057086,24500.42553744856,19554.991444132855,8582.801849500296,7058.468136190476,0,LP,0.004788799997186288
operational,2025-06-01,0.8,10681.77929100529,4994.908211883598,54690.88223936554,12987.553912723812,128248.56003333337,33966.822113824455,80224.47993667675,114191.30205050124,0.0,0.0,8272.599069994121,11818.98921790476,43,LP,0.004849899996770546
operational,2025-06-02,0.8,4994.908211883598,5133.684317253968,65310.527279359194,7824.881650235045,128080.53698333332,39144.294622173205,51408.5664205994,90552.86104277258,0.0,623.520898095238,19716.747824556136,15845.667243057143,22,LP,0.005295400012983009
operational,2025-06-03,0.8,5133.684317253968,5459.599549941798,67707.70038856553,4863.858555976191,128076.84056666664,40859.57716757191,30560.048302621173,71419.62547019309,0.0,238.89912571428545,20247.206716184595,16106.913730690478,26,LP,0.004554099985398352
operational,2025-06-04,0.8,5459.599549941798,5519.7806469682555,70984.31102115224,2810.789351499998,128539.84358333335,43057.80606213335,18736.048116147795,61793.854178281144,0.0,179.27780378012767,20612.62507832452,16642.063326119045,14,LP,0.004858500004047528
operational,2025-06-05,0.8,5519.7806469682555,5910.521033973544,73916.12705506169,1939.566480414287,128455.92066666663,45073.748383695354,12759.13187554699,57832.880259242345,0.0,93.10458428571349,22429.497822204583,17816.226887680958,13,LP,0.004498599999351427
operational,2025-06-06,0.8,5910.521033973544,10800.0,76633.56815639797,0.0,82747.41500000002,47068.266087278535,0.0,47068.266087278535,11312.641773940626,27337.328979653143,14358.268070423273,7229.666067619046,0,LP,0.0045115000102669
operational,2025-06-07,0.8,10800.0,10800.0,74729.66972878305,0.0,83156.75974999997,47356.091693871786,0.0,47356.091693871786,10621.06222907113,31378.713492962957,8438.846526748972,6835.4656866666655,0,LP,0.004707000014605001
operational,2025-06-08,0.8,10800.0,6696.636092486772,78040.8035786067,4.743631904761628,128266.94665,49814.61172372078,31.889065479760045,49846.50078920054,1145.5783166666663,13078.832412551441,12259.161744150497,13622.948529523814,1,LP,0.004720100027043372
operational,2025-06-09,0.8,6696.636092486772,6784.820497116404,81576.38714493827,13.672040476190432,128169.18798333328,50993.29635899971,92.21107699166637,51085.50743599138,434.82258333333345,6198.54486914757,20761.12123912403,16737.142239523808,1,LP,0.0045307000109460205
operational,2025-06-10,0.8,6784.820497116404,6861.923864544973,81949.3122091358,0.0,127414.49178333324,51282.781527423336,0.0,51282.781527423336,291.20968333333303,6003.901793868308,20875.59719955321,16839.840700952376,0,LP,0.00457220000680536
operational,2025-06-11,0.8,6861.923864544973,6829.402427603175,82477.5883110876,842.0577157714289,128236.67731666668,51629.75139580498,4114.712814284107,55744.46421008909,0.0,2822.245063991771,23380.12599709582,18967.171350895238,5,LP,0.004439800017280504
operational,2025-06-12,0.8,6829.402427603175,7290.31722651852,83825.67209951206,0.0,127721.81298333338,52735.6406424431,0.0,52735.6406424431,245.79104999999993,6715.868550658437,21035.777613139333,16624.15654761905,0,LP,0.005236500001046807
operational,2025-06-13,0.8,7290.31722651852,10800.0,83512.01538828333,0.0,81889.59039999997,52696.14849152809,0.0,52696.14849152809,13716.08029855967,36033.87584365667,11884.373947019401,6467.628400952384,0,LP,0.004673600022215396
operational,2025-06-14,0.8,10800.0,10800.0,79213.45016807172,0.0,82253.15711666664,50840.09163928615,0.0,50840.09163928615,15978.504666666662,35560.256333086436,7796.560096413877,6315.213678095238,0,LP,0.004647700028726831
operational,2025-06-15,0.8,10800.0,7095.149764809524,78492.38182683126,0.0,127368.8845166667,50250.51693540859,0.0,50250.51693540859,9.379684138740231,8093.638626860674,16298.707337736629,16536.318155238096,0,LP,0.004916600009892136
operational,2025-06-16,0.8,7095.149764809524,6998.452282058203,83245.76892615516,0.0,127618.63201666664,52491.26353290681,0.0,52491.26353290681,0.0,6623.266375402705,21134.09193980012,17205.642205714288,0,LP,0.004556200001388788
operational,2025-06-17,0.8,6998.452282058203,6633.904629116403,83775.57438931805,43.61643571428556,127311.7546,52777.353284212135,294.0940218178561,53071.447306029986,11.849166666666747,5471.798911034682,21192.7600963786,17494.22856571428,2,LP,0.004662899998947978
operational,2025-06-18,0.8,6633.904629116403,7036.587398529105,84559.94158782478,0.0,126909.07891666662,53260.69220645603,0.0,53260.69220645603,87.41241666666656,9602.03885469725,18840.446968365668,14898.347551904759,0,LP,0.005454500002088025
operational,2025-06-19,0.8,7036.587398529105,6994.876081433865,83006.23356774842,79.56941047619011,127349.06689999993,52173.790881197536,535.6392180438071,52709.43009924135,1339.461283333333,9784.526235990601,19683.42865413874,15981.117395238096,3,LP,0.004584499984048307
operational,2025-06-20,0.8,6994.876081433865,10800.0,82454.71177239275,0.0,81137.07971666669,51775.43085079811,0.0,51775.43085079811,17928.947916666668,36472.991061322755,11724.107461546146,6071.9155171428565,0,LP,0.004557600012049079
operational,2025-06-21,0.8,10800.0,10800.0,77370.64182336861,0.0,81408.06479999995,49313.6224536627,0.0,49313.6224536627,20838.495577848324,35670.541330270426,8036.129027630804,6509.2645123809525,0,LP,0.005330999993020669
operational,2025-06-22,0.8,10800.0,6774.082079148148,76382.59043383307,0.7364761904761963,126539.46191666664,48659.20833077772,4.961271857142896,48664.169602634865,615.621433333333,9155.174663133448,14623.767591175785,15468.57787761905,1,LP,0.004698000004282221
operational,2025-06-23,0.8,6774.082079148148,6823.182479391534,80464.89007134827,0.0,126690.87308333331,50151.927822863596,0.0,50151.927822863596,813.7515278483231,8654.803796543207,20478.20203546149,16543.15328850476,0,LP,0.00439000001642853
operational,2025-06-24,0.8,6823.182479391534,6452.202393068778,79319.10442438124,1994.0203679761917,127112.84501666667,49404.670269774746,9562.220771951195,58966.891041725954,0.0,1080.1443364079935,22621.42254547324,18657.234339523813,9,LP,0.006152000016300008
operational,2025-06-25,0.8,6452.202393068778,6938.940942851853,80603.2595268125,4.0190071428572764,126310.40843333337,50173.48047404283,27.154421760715188,50200.634895803545,36.71136666666689,5522.643786725451,21960.19641627279,17349.694402376186,1,LP,0.004433599999174476
operational,2025-06-26,0.8,6938.940942851853,6859.637014417991,79866.32946218105,73.42555952380997,126697.44536666665,49814.02059792232,495.25999588452675,50309.28059380684,188.6194333333333,8360.781752057615,20601.808097742498,16758.838094761908,4,LP,0.00456029997440055
operational,2025-06-27,0.8,6859.637014417991,10800.0,79619.36690639623,0.0,79563.255,49633.27680615387,0.0,49633.27680615387,19844.029433333333,34095.78448893591,12429.370686507933,6521.463569047619,0,LP,0.004835400002775714
operational,2025-06-28,0.8,10800.0,10800.0,74860.70498411522,0.0,80661.57279999995,47589.21360659109,0.0,47589.21360659109,18418.481253909464,33188.0656076896,7774.905293944738,6297.673288095238,0,LP,0.004811299993889406
operational,2025-06-29,0.8,10800.0,6981.47293079894,75205.86197670782,0.0,126384.80871666662,47868.44112545539,0.0,47868.44112545539,57.37021272192798,6360.634147483826,15561.912870787773,16041.823787619049,0,LP,0.004470099986065179
operational,2025-06-30,0.8,6981.47293079894,6554.245813846562,78693.34918086762,50.43730571428546,125947.32058333333,49056.57429979803,339.9987761314269,49396.57307592945,97.35411666666664,5335.5489749911785,20093.17798340977,16659.97857181905,3,LP,0.004626200010534376
operational,2025-07-01,0.8,6554.245813846562,4866.893034746031,78931.03197212818,3844.0676776047612,141546.85106666663,49022.37017358408,22363.552042420004,71385.92221600408,0.0,1417.214713496642,21105.04423207068,18613.703329167725,26,LP,0.004509099991992116
operational,2025-07-02,0.8,4866.893034746031,5029.86107389418,80877.08052402343,2073.350131928574,141198.65821666675,49818.88694478955,13516.258933720837,63335.145878510375,857.9071370922428,4966.3763088124615,21445.84004288066,17224.459199500005,17,LP,0.004673199990065768
operational,2025-07-03,0.8,5029.86107389418,5517.446628301585,80701.99396724868,4248.704079014289,141565.53863333337,49802.82253772308,25867.993956340666,75670.81649406378,0.0,512.5589166666673,22309.964196296303,17632.244000033337,28,LP,0.004482899996219203
operational,2025-07-04,0.8,5517.446628301585,10752.119556179894,81882.10462825553,0.0,95795.06574999998,50791.98682836575,0.0,50791.98682836575,19754.20153720911,25597.057832557308,15467.221877536747,7817.2440857142865,0,LP,0.004984899976989254
operational,2025-07-05,0.8,10752.119556179894,10800.0,77388.0942847972,0.0,95872.83490000002,49354.53201230672,0.0,49354.53201230672,20325.90444717226,26464.299609570837,9287.988747101708,7480.178485714287,0,LP,0.0045943999721203
operational,2025-07-06,0.8,10800.0,6002.8987213809505,78314.25527187451,2327.7911821428515,141244.57465000002,50036.05746202264,15757.575561177582,65793.63302320024,76.60989999999993,1901.779322363308,16774.035960058794,17904.360278404773,11,LP,0.004948799993144348
operational,2025-07-07,0.8,6002.8987213809505,6199.9344917513245,85770.40881355542,38.992441904761904,141495.39414999998,53890.36796632173,262.90929307761905,54153.27725939935,1313.694416666667,7310.991667824804,18936.316899835394,15161.084495533338,3,LP,0.005313899979228154
operational,2025-07-08,0.8,6199.9344917513245,6471.768447873014,85960.64873055406,23.490526666666824,141285.22700000004,54059.5610310365,161.28548278238202,54220.84651381888,1106.6361500000003,4854.399208406814,22142.454324409166,17690.73744226191,2,LP,0.005028899991884828
operational,2025-07-09,0.8,6471.768447873014,6928.3944157830665,85167.2332270661,37.48612952380938,140590.70496666664,53727.52394896005,252.71274218476097,53980.23669114481,648.1357720164615,6123.7109473838955,20858.86447054674,16484.71685002381,1,LP,0.004565200011711568
operational,2025-07-10,0.8,6928.3944157830665,6874.288827052912,84557.93554136761,52.99848952380887,140463.54224999994,53456.558243004205,357.2930423221385,53813.85128532634,1312.9124999999997,6606.355176948858,20456.515791928276,16618.472821319046,5,LP,0.0044664000160992146
operational,2025-07-11,0.8,6874.288827052912,10800.0,83564.98884648438,0.0,94741.08839999996,52875.17627712818,0.0,52875.17627712818,14525.375008224579,30419.466710141096,13516.99959192828,7415.629613809526,0,LP,0.00480929997866042
operational,2025-07-12,0.8,10800.0,10800.0,79688.24723703851,0.0,95318.37109999993,51276.728040846334,0.0,51276.728040846334,16824.13178371105,30131.030562086988,8678.113462669024,7029.271904761905,0,LP,0.004954200005158782
operational,2025-07-13,0.8,10800.0,6785.633755317461,80011.4530577472,19.878210952381323,139893.36648333335,51503.9752601839,133.63127312738345,51637.606533311286,3189.011090574956,8344.817406772487,14961.642060875956,15731.85968952381,1,LP,0.004641000006813556
operational,2025-07-14,0.8,6785.633755317461,6709.6953750687835,82802.59379001177,0.0,141062.42346666663,52313.871982016455,0.0,52313.871982016455,1141.9879328042318,6336.015065020579,18869.76904075838,15352.857465238098,0,LP,0.004740800010040402
operational,2025-07-15,0.8,6709.6953750687835,7103.332386000001,82535.08139416223,0.0,139545.1626666667,52209.3754504346,0.0,52209.3754504346,259.14311666666686,5474.0262609700285,19466.253280811285,15413.391847619045,0,LP,0.00503900001058355
