plan_kwh,load_kwh,pv_kwh,e_start,e_end,charge_kwh,discharge_kwh,pv_load_kwh,grid_load_kwh,pv_charge_kwh,grid_charge_kwh,pv_spill_kwh,paid_grid_spill_kwh,emergency_kwh,slot,price,plan_cost,emergency_cost,total_cost,strategy,date
579.2038047619047,429.01804999999996,0.0,10800.0,10800.0,0.0,0.0,0.0,429.01804999999996,0.0,0.0,0.0,150.18575476190478,0.0,3,0.4272,247.4358653942857,0.0,247.4358653942857,operational,2025-11-22
592.3540642857142,435.34164999999996,0.0,10800.0,10800.0,0.0,0.0,0.0,435.34164999999996,0.0,0.0,0.0,157.01241428571427,0.0,4,0.4271,252.99442085642855,0.0,252.99442085642855,operational,2025-11-22
608.7521428571428,404.21333333333337,0.0,10800.0,10800.0,0.0,0.0,0.0,404.21333333333337,0.0,0.0,0.0,204.5388095238094,0.0,5,0.4285,260.85029321428567,0.0,260.85029321428567,operational,2025-11-22
599.5265957142857,398.48525,0.0,10800.0,10800.0,0.0,0.0,0.0,398.48525,0.0,0.0,0.0,201.04134571428568,0.0,6,0.4311,258.45591541242857,0.0,258.45591541242857,operational,2025-11-22
588.2100623809523,419.55331666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,419.55331666666666,0.0,0.0,0.0,168.65674571428565,0.0,7,0.4302,253.0479688362857,0.0,253.0479688362857,operational,2025-11-22
588.8246933333332,434.38166666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,434.38166666666666,0.0,0.0,0.0,154.44302666666658,0.0,8,0.4279,251.9580862773333,0.0,251.9580862773333,operational,2025-11-22
596.278779047619,412.1521333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,412.1521333333333,0.0,0.0,0.0,184.12664571428564,0.0,9,0.4312,257.1154095253333,0.0,257.1154095253333,operational,2025-11-22
604.208990952381,400.56561666666664,0.0,10800.0,10800.0,0.0,0.0,0.0,400.56561666666664,0.0,0.0,0.0,203.64337428571434,0.0,10,0.4333,261.8037557796667,0.0,261.8037557796667,operational,2025-11-22
608.53636,414.7583333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,414.7583333333333,0.0,0.0,0.0,193.77802666666662,0.0,11,0.4311,262.34002479599997,0.0,262.34002479599997,operational,2025-11-22
605.3672233333332,427.6698666666667,0.0,10800.0,10800.0,0.0,0.0,0.0,427.6698666666667,0.0,0.0,0.0,177.6973566666665,0.0,12,0.4293,259.88414897699994,0.0,259.88414897699994,operational,2025-11-22
591.0859399999998,450.942,0.0,10800.0,10800.0,0.0,0.0,0.0,450.942,0.0,0.0,0.0,140.14393999999982,0.0,13,0.4324,255.58556045599994,0.0,255.58556045599994,operational,2025-11-22
582.7807090476191,459.15166666666664,0.0,10800.0,10800.0,0.0,0.0,0.0,459.15166666666664,0.0,0.0,0.0,123.62904238095246,0.0,14,0.4367,254.50033564109523,0.0,254.50033564109523,operational,2025-11-22
605.7739923809523,415.93758333333335,0.0,10800.0,10800.0,0.0,0.0,0.0,415.93758333333335,0.0,0.0,0.0,189.836409047619,0.0,15,0.4348,263.39053188723807,0.0,263.39053188723807,operational,2025-11-22
616.2884757142856,424.32214999999997,0.0,10800.0,10800.0,0.0,0.0,0.0,424.32214999999997,0.0,0.0,0.0,191.96632571428563,0.0,16,0.4335,267.1610542221428,0.0,267.1610542221428,operational,2025-11-22
604.9199947619047,483.2833333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,483.2833333333333,0.0,0.0,0.0,121.63666142857141,0.0,17,0.4357,263.56364171776187,0.0,263.56364171776187,operational,2025-11-22
609.4854366666666,485.0955666666667,0.0,10800.0,10800.0,0.0,0.0,0.0,485.0955666666667,0.0,0.0,0.0,124.38986999999992,0.0,18,0.4374,266.58892999799997,0.0,266.58892999799997,operational,2025-11-22
623.5940985714285,452.6578,0.0,10800.0,10800.0,0.0,0.0,0.0,452.6578,0.0,0.0,0.0,170.9362985714285,0.0,19,0.4371,272.5729804855714,0.0,272.5729804855714,operational,2025-11-22
632.9128485714285,438.4583333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,438.4583333333333,0.0,0.0,0.0,194.4545152380952,0.0,20,0.4356,275.6968368377143,0.0,275.6968368377143,operational,2025-11-22
621.304446190476,467.89795000000004,0.0,10800.0,10800.0,0.0,0.0,0.0,467.89795000000004,0.0,0.0,0.0,153.406496190476,0.0,21,0.4353,270.4538254267142,0.0,270.4538254267142,operational,2025-11-22
616.9340319047618,479.58681666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,479.58681666666666,0.0,0.0,0.0,137.34721523809515,0.0,22,0.436,268.98323791047613,0.0,268.98323791047613,operational,2025-11-22
623.7747533333333,462.47333333333336,0.0,10800.0,10800.0,0.0,0.0,0.0,462.47333333333336,0.0,0.0,0.0,161.3014199999999,0.0,23,0.4378,273.0885870093333,0.0,273.0885870093333,operational,2025-11-22
616.7069733333332,460.98931666666664,0.0,10800.0,10800.0,0.0,0.0,0.0,460.98931666666664,0.0,0.0,0.0,155.71765666666653,0.0,24,0.4401,271.4127389639999,0.0,271.4127389639999,operational,2025-11-22
606.9056495238094,455.3271,0.0,10800.0,10800.0,0.0,0.0,0.0,455.3271,0.0,0.0,0.0,151.57854952380944,0.0,25,0.4389,266.37088957599997,0.0,266.37088957599997,operational,2025-11-22
610.7061638095237,449.0583333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,449.0583333333333,0.0,0.0,0.0,161.6478304761904,0.0,26,0.4364,266.51216988647616,0.0,266.51216988647616,operational,2025-11-22
633.8412185714284,467.2455166666667,0.0,10800.0,10800.0,0.0,0.0,0.0,467.2455166666667,0.0,0.0,0.0,166.5957019047617,0.0,27,0.4393,278.4464473184285,0.0,278.4464473184285,operational,2025-11-22
629.7486566666665,463.1503666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,463.1503666666666,0.0,0.0,0.0,166.5982899999999,0.0,28,0.4422,278.47485597799994,0.0,278.47485597799994,operational,2025-11-22
607.6623542857142,443.46333333333337,0.0,10800.0,10800.0,0.0,0.0,0.0,443.46333333333337,0.0,0.0,0.0,164.1990209523808,0.0,29,0.4395,267.06760470857137,0.0,267.06760470857137,operational,2025-11-22
634.1873195238096,462.0935833333333,0.0,10800.0,10800.0,0.0,0.0,0.0,462.0935833333333,0.0,0.0,0.0,172.0937361904763,0.0,30,0.4333,274.7933655496667,0.0,274.7933655496667,operational,2025-11-22
643.6835719047621,476.35875,0.0009166666666666665,10800.0,10800.0,0.0,0.0,0.0009166666666666665,476.3578333333333,0.0,0.0,0.0,167.32573857142876,0.0,31,0.4439,285.7311375685239,0.0,285.7311375685239,operational,2025-11-22
626.9279480952382,459.99666666666667,0.0,10800.0,10800.0,0.0,0.0,0.0,459.99666666666667,0.0,0.0,0.0,166.93128142857154,0.0,32,0.4301,269.64171047576195,0.0,269.64171047576195,operational,2025-11-22
615.7519814285715,435.25461666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,435.25461666666666,0.0,0.0,0.0,180.49736476190486,0.0,33,0.3713,228.6287107044286,0.0,228.6287107044286,operational,2025-11-22
678.9547480952382,449.6676666666666,0.012733333333333333,10800.0,10800.0,0.0,0.0,0.012733333333333333,449.65493333333325,0.0,0.0,0.0,229.29981476190494,0.0,34,0.5708,387.54737021276196,0.0,387.54737021276196,operational,2025-11-22
-0.0,481.08666666666664,0.0,10800.0,10265.45925925926,0.0,481.08666666666664,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,35,0.9099,-0.0,0.0,0.0,operational,2025-11-22
-0.0,463.05106666666666,0.0,10265.45925925926,9750.958074074075,0.0,463.05106666666666,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,36,0.9368,-0.0,0.0,0.0,operational,2025-11-22
801.1863166666665,450.92446666666666,0.17733333333333334,9750.958074074075,10066.353339074074,350.4391833333331,0.0,0.17733333333333334,450.74713333333335,0.0,350.4391833333331,0.0,0.0,0.0,37,0.8758,701.6789761366665,0.0,701.6789761366665,operational,2025-11-22
720.5170490476174,459.9766666666667,0.0,10066.353339074074,10300.83968321693,260.54038238095075,0.0,0.0,459.9766666666667,0.0,260.54038238095075,0.0,0.0,0.0,38,0.8759,631.1008832608081,0.0,631.1008832608081,operational,2025-11-22
823.2511976190476,457.4367,0.0,10300.83968321693,10630.072731074071,365.81449761904764,0.0,0.0,457.4367,0.0,365.81449761904764,0.0,0.0,0.0,39,0.8601,708.0783550721428,0.0,708.0783550721428,operational,2025-11-22
820.9402928571428,499.34605,3.3591333333333333,10630.072731074071,10800.0,188.80807658436524,0.0,3.3591333333333333,495.9869166666667,0.0,188.80807658436524,0.0,136.1452996061109,0.0,40,0.8442,693.0377952299999,0.0,693.0377952299999,operational,2025-11-22
797.6502166666666,561.3499999999999,24.006249999999998,10800.0,10800.0,0.0,0.0,24.006249999999998,537.3437499999999,0.0,0.0,0.0,260.30646666666667,0.0,41,0.8334,664.7616905699999,0.0,664.7616905699999,operational,2025-11-22
768.6059166666665,550.6505666666667,67.83193333333332,10800.0,10800.0,0.0,0.0,67.83193333333332,482.81863333333337,0.0,0.0,0.0,285.78728333333316,0.0,42,0.8092,621.9559077666665,0.0,621.9559077666665,operational,2025-11-22
727.1666523809522,513.24655,113.29764999999999,10800.0,10800.0,0.0,0.0,113.29764999999999,399.9489,0.0,0.0,0.0,327.2177523809522,0.0,43,0.7972,579.6972552780951,0.0,579.6972552780951,operational,2025-11-22
667.9420666666666,509.03,156.7875,10800.0,10800.0,0.0,0.0,156.7875,352.24249999999995,0.0,0.0,0.0,315.69956666666667,0.0,44,0.7644,510.57491575999995,0.0,510.57491575999995,operational,2025-11-22
1420.3694785714283,551.5774166666666,213.61038333333332,10800.0,10800.0,0.0,0.0,213.61038333333332,337.96703333333335,0.0,0.0,0.0,1082.402445238095,0.0,45,0.6899,979.9129032664283,0.0,979.9129032664283,operational,2025-11-22
618.6003452380952,561.38375,274.85465,10800.0,10800.0,0.0,0.0,274.85465,286.52909999999997,0.0,0.0,0.0,332.07124523809523,0.0,46,0.86,531.9962969047618,0.0,531.9962969047618,operational,2025-11-22
-0.0,536.2983333333333,332.55625,10800.0,10573.619907407407,0.0,203.7420833333333,332.55625,-0.0,0.0,0.0,0.0,0.0,0.0,47,1.1617,-0.0,0.0,0.0,operational,2025-11-22
-0.0,546.9141,386.1805499999999,10573.619907407407,10395.027074074073,0.0,160.73355000000004,386.1805499999999,-0.0,0.0,0.0,0.0,0.0,0.0,48,1.1683,-0.0,0.0,0.0,operational,2025-11-22
-0.0,555.2159999999999,435.89536666666663,10395.027074074073,10262.448592592591,0.0,119.32063333333326,435.89536666666663,-0.0,0.0,0.0,0.0,0.0,0.0,49,1.0956,-0.0,0.0,0.0,operational,2025-11-22
-0.0,539.3416666666667,484.18125,10262.448592592591,10201.159240740739,0.0,55.16041666666672,484.18125,-0.0,0.0,0.0,0.0,0.0,0.0,50,1.0849,-0.0,0.0,0.0,operational,2025-11-22
-0.0,529.2128166666666,532.8185,10201.159240740739,10204.404355740739,3.6056833333333316,0.0,529.2128166666666,-0.0,3.6056833333333316,0.0,0.0,0.0,0.0,51,1.061,-0.0,0.0,0.0,operational,2025-11-22
-0.0,579.9006333333333,572.4849999999999,10204.404355740739,10196.164763148146,0.0,7.415633333333403,572.4849999999999,-0.0,0.0,0.0,0.0,0.0,0.0,52,1.043,-0.0,0.0,0.0,operational,2025-11-22
-0.0,653.1833333333333,603.9499999999999,10196.164763148146,10141.461059444442,0.0,49.23333333333335,603.9499999999999,-0.0,0.0,0.0,0.0,0.0,0.0,53,1.036,-0.0,0.0,0.0,operational,2025-11-22
-0.0,652.6766166666666,638.4059833333333,10141.461059444442,10125.604800185183,0.0,14.270633333333308,638.4059833333333,-0.0,0.0,0.0,0.0,0.0,0.0,54,1.0147,-0.0,0.0,0.0,operational,2025-11-22
-0.0,642.2215833333332,677.1897833333333,10125.604800185183,10157.076180185184,34.968200000000024,0.0,642.2215833333332,-0.0,34.968200000000024,0.0,0.0,0.0,0.0,55,0.9922,-0.0,0.0,0.0,operational,2025-11-22
-0.0,647.3116666666666,719.4125,10157.076180185184,10221.966930185185,72.10083333333341,0.0,647.3116666666666,-0.0,72.10083333333341,0.0,0.0,0.0,0.0,56,0.97,-0.0,0.0,0.0,operational,2025-11-22
-0.0,631.5487166666667,762.68365,10221.966930185185,10339.988370185185,131.13493333333327,0.0,631.5487166666667,-0.0,131.13493333333327,0.0,0.0,0.0,0.0,57,0.9422,-0.0,0.0,0.0,operational,2025-11-22
-0.0,626.7150999999999,798.0674999999999,10339.988370185185,10494.205530185185,171.3524,0.0,626.7150999999999,-0.0,171.3524,0.0,0.0,0.0,0.0,58,0.9569,-0.0,0.0,0.0,operational,2025-11-22
-0.0,631.8916666666667,837.3062499999999,10494.205530185185,10679.078655185185,205.4145833333332,0.0,631.8916666666667,-0.0,205.4145833333332,0.0,0.0,0.0,0.0,59,0.9977,-0.0,0.0,0.0,operational,2025-11-22
-0.0,612.9968166666666,896.8319333333334,10679.078655185185,10800.0,134.35704979423866,0.0,612.9968166666666,-0.0,134.35704979423866,0.0,149.4780668724281,0.0,0.0,60,0.9919,-0.0,0.0,0.0,operational,2025-11-22
-0.0,604.1061333333333,926.0004999999999,10800.0,10800.0,0.0,0.0,604.1061333333333,-0.0,0.0,0.0,321.89436666666654,0.0,0.0,61,0.9588,-0.0,0.0,0.0,operational,2025-11-22
-0.0,618.8183333333333,935.375,10800.0,10800.0,0.0,0.0,618.8183333333333,-0.0,0.0,0.0,316.55666666666673,0.0,0.0,62,0.9549,-0.0,0.0,0.0,operational,2025-11-22
-0.0,634.3067333333333,985.9957333333333,10800.0,10800.0,0.0,0.0,634.3067333333333,-0.0,0.0,0.0,351.68899999999996,0.0,0.0,63,0.9839,-0.0,0.0,0.0,operational,2025-11-22
85.56388333333325,635.1769833333333,1030.2809666666667,10800.0,10800.0,0.0,0.0,635.1769833333333,0.0,0.0,0.0,395.1039833333334,85.56388333333325,0.0,64,0.799,68.36554278333327,0.0,68.36554278333327,operational,2025-11-22
890.5796523809524,627.52,1046.1875,10800.0,10800.0,0.0,0.0,627.52,0.0,0.0,0.0,418.6675,890.5796523809524,0.0,65,0.5025,447.51627532142857,0.0,447.51627532142857,operational,2025-11-22
851.7055219047618,628.9034666666666,1065.2545,10800.0,10800.0,0.0,0.0,628.9034666666666,0.0,0.0,0.0,436.35103333333336,851.7055219047618,0.0,66,0.4662,397.06511431199993,0.0,397.06511431199993,operational,2025-11-22
832.6016576190475,626.8950666666666,1116.7517833333332,10800.0,10800.0,0.0,0.0,626.8950666666666,0.0,0.0,0.0,489.85671666666656,832.6016576190475,0.0,67,0.5007,416.8836499698571,0.0,416.8836499698571,operational,2025-11-22
834.4056957142859,622.4666666666667,1174.5562499999999,10800.0,10800.0,0.0,0.0,622.4666666666667,0.0,0.0,0.0,552.0895833333332,834.4056957142859,0.0,68,0.4827,402.7676293212858,0.0,402.7676293212858,operational,2025-11-22
831.0043838095237,627.5078333333333,1178.1740666666665,10800.0,10800.0,0.0,0.0,627.5078333333333,0.0,0.0,0.0,550.6662333333331,831.0043838095237,0.0,69,0.4785,397.6355976528571,0.0,397.6355976528571,operational,2025-11-22
798.4835957142855,615.1654666666666,1146.3858,10800.0,10800.0,0.0,0.0,615.1654666666666,0.0,0.0,0.0,531.2203333333334,798.4835957142855,0.0,70,0.4662,372.25305232199986,0.0,372.25305232199986,operational,2025-11-22
755.4881957142859,595.2433333333333,1114.0562499999999,10800.0,10800.0,0.0,0.0,595.2433333333333,0.0,0.0,0.0,518.8129166666665,755.4881957142859,0.0,71,0.4432,334.8323683405715,0.0,334.8323683405715,operational,2025-11-22
745.8099033333331,605.5012166666667,1105.9548666666665,10800.0,10800.0,0.0,0.0,605.5012166666667,0.0,0.0,0.0,500.4536499999998,745.8099033333331,0.0,72,0.4411,328.9767483603332,0.0,328.9767483603332,operational,2025-11-22
756.5672938095233,611.0842166666666,1122.5951499999999,10800.0,10800.0,0.0,0.0,611.0842166666666,0.0,0.0,0.0,511.51093333333324,756.5672938095233,0.0,73,0.4551,344.31377541271405,0.0,344.31377541271405,operational,2025-11-22
769.2804819047617,600.78,1131.26875,10800.0,10800.0,0.0,0.0,600.78,0.0,0.0,0.0,530.48875,769.2804819047617,0.0,74,0.4463,343.3298790740951,0.0,343.3298790740951,operational,2025-11-22
784.0404009523804,598.0419333333333,1096.4713833333333,10800.0,10800.0,0.0,0.0,598.0419333333333,0.0,0.0,0.0,498.42945,784.0404009523804,0.0,75,0.4113,322.47581691171405,0.0,322.47581691171405,operational,2025-11-22
814.1127699999997,596.2571499999999,1077.35105,10800.0,10800.0,0.0,0.0,596.2571499999999,0.0,0.0,0.0,481.0939000000001,814.1127699999997,0.0,76,0.5682,462.57887591399987,0.0,462.57887591399987,operational,2025-11-22
21.041969999999765,592.265,1089.08125,10800.0,10800.0,0.0,0.0,592.265,0.0,0.0,0.0,496.81624999999997,21.041969999999765,0.0,77,0.8279,17.420646962999804,0.0,17.420646962999804,operational,2025-11-22
49.70597809523815,589.5573666666667,1087.51215,10800.0,10800.0,0.0,0.0,589.5573666666667,0.0,0.0,0.0,497.95478333333335,49.70597809523815,0.0,78,0.8636,42.92608268304767,0.0,42.92608268304767,operational,2025-11-22
69.76723761904782,573.86065,1063.23115,10800.0,10800.0,0.0,0.0,573.86065,0.0,0.0,0.0,489.3705000000001,69.76723761904782,0.0,79,0.8416,58.71610718019065,0.0,58.71610718019065,operational,2025-11-22
89.96016380952358,557.2566666666667,1022.7312499999999,10800.0,10800.0,0.0,0.0,557.2566666666667,0.0,0.0,0.0,465.47458333333327,89.96016380952358,0.0,80,0.8618,77.52766917104742,0.0,77.52766917104742,operational,2025-11-22
118.43548047619038,570.9726333333333,979.0953833333333,10800.0,10800.0,0.0,0.0,570.9726333333333,0.0,0.0,0.0,408.12275,118.43548047619038,0.0,81,0.8623,102.12691481461896,0.0,102.12691481461896,operational,2025-11-22
-0.0,599.0916166666666,945.19065,10800.0,10800.0,0.0,0.0,599.0916166666666,-0.0,0.0,0.0,346.0990333333334,0.0,0.0,82,0.9026,-0.0,0.0,0.0,operational,2025-11-22
-0.0,612.76,918.3562499999999,10800.0,10800.0,0.0,0.0,612.76,-0.0,0.0,0.0,305.59624999999994,0.0,0.0,83,0.9754,-0.0,0.0,0.0,operational,2025-11-22
-0.0,595.549,885.1565833333334,10800.0,10800.0,0.0,0.0,595.549,-0.0,0.0,0.0,289.6075833333334,0.0,0.0,84,1.0002,-0.0,0.0,0.0,operational,2025-11-22
-0.0,582.0981666666667,850.2559666666666,10800.0,10800.0,0.0,0.0,582.0981666666667,-0.0,0.0,0.0,268.15779999999995,0.0,0.0,85,0.9978,-0.0,0.0,0.0,operational,2025-11-22
-0.0,577.1716666666666,813.64375,10800.0,10800.0,0.0,0.0,577.1716666666666,-0.0,0.0,0.0,236.47208333333333,0.0,0.0,86,1.0271,-0.0,0.0,0.0,operational,2025-11-22
-0.0,557.7714,769.1482333333333,10800.0,10800.0,0.0,0.0,557.7714,-0.0,0.0,0.0,211.37683333333337,0.0,0.0,87,1.0906,-0.0,0.0,0.0,operational,2025-11-22
-0.0,558.36525,722.76575,10800.0,10800.0,0.0,0.0,558.36525,-0.0,0.0,0.0,164.40050000000008,0.0,0.0,88,0.9376,-0.0,0.0,0.0,operational,2025-11-22
1261.83626,580.6899999999999,668.525,10800.0,10800.0,0.0,0.0,580.6899999999999,0.0,0.0,0.0,87.83500000000004,1261.83626,0.0,89,0.6694,844.673192444,0.0,844.673192444,operational,2025-11-22
1304.092694285714,586.03085,596.4870666666666,10800.0,10800.0,0.0,0.0,586.03085,0.0,0.0,0.0,10.456216666666592,1304.092694285714,0.0,90,0.66,860.7011782285713,0.0,860.7011782285713,operational,2025-11-22
1093.3841800881844,565.4340666666667,539.5814833333333,10800.0,10800.0,0.0,0.0,539.5814833333333,25.852583333333428,0.0,0.0,0.0,1067.5315967548509,0.0,91,0.7217,789.0953627696426,0.0,789.0953627696426,operational,2025-11-22
564.8990204761902,547.5333333333333,502.6875,10800.0,10800.0,0.0,0.0,502.6875,44.8458333333333,0.0,0.0,0.0,520.0531871428569,0.0,92,0.7308,412.8282041639998,0.0,412.8282041639998,operational,2025-11-22
609.180049047619,567.2572,458.3052,10800.0,10800.0,0.0,0.0,458.3052,108.952,0.0,0.0,0.0,500.22804904761904,0.0,93,0.7534,458.95624895247613,0.0,458.95624895247613,operational,2025-11-22
664.1947609523809,569.7083166666666,405.0503166666666,10800.0,10800.0,0.0,0.0,405.0503166666666,164.65800000000002,0.0,0.0,0.0,499.53676095238086,0.0,94,0.7823,519.5995614930475,0.0,519.5995614930475,operational,2025-11-22
722.7847347619047,556.66,346.18125,10800.0,10800.0,0.0,0.0,346.18125,210.47875,0.0,0.0,0.0,512.3059847619047,0.0,95,0.8055,582.2031038507142,0.0,582.2031038507142,operational,2025-11-22
767.3157847619045,582.6569666666667,283.62306666666666,10800.0,10800.0,0.0,0.0,283.62306666666666,299.0339,0.0,0.0,0.0,468.2818847619045,0.0,96,0.8271,634.6468855765712,0.0,634.6468855765712,operational,2025-11-22
819.0145895238096,598.2875333333333,223.0614833333333,10800.0,10800.0,0.0,0.0,223.0614833333333,375.22605,0.0,0.0,0.0,443.7885395238096,0.0,97,0.8519,697.7185288153333,0.0,697.7185288153333,operational,2025-11-22
879.270560952381,590.2566666666667,167.46875,10800.0,10800.0,0.0,0.0,167.46875,422.78791666666666,0.0,0.0,0.0,456.4826442857143,0.0,98,0.8791,772.9667501332381,0.0,772.9667501332381,operational,2025-11-22
935.411568095238,587.3301166666666,115.69615,10800.0,10800.0,0.0,0.0,115.69615,471.63396666666665,0.0,0.0,0.0,463.7776014285713,0.0,99,0.9024,844.1153990491428,0.0,844.1153990491428,operational,2025-11-22
978.214260952381,538.3091,65.2751,10800.0,10800.0,0.0,0.0,65.2751,473.03399999999993,0.0,0.0,0.0,505.18026095238105,0.0,100,0.9163,896.3377273106667,0.0,896.3377273106667,operational,2025-11-22
1006.6710966666664,455.65999999999997,23.625,10800.0,10800.0,0.0,0.0,23.625,432.03499999999997,0.0,0.0,0.0,574.6360966666664,0.0,101,0.9264,932.5801039519997,0.0,932.5801039519997,operational,2025-11-22
1025.9954385714282,418.36924999999997,3.5736999999999997,10800.0,10800.0,0.0,0.0,3.5736999999999997,414.79555,0.0,0.0,0.0,611.1998885714281,0.0,102,0.9462,970.7968839762854,0.0,970.7968839762854,operational,2025-11-22
1025.4049171428571,432.94155,0.0,10800.0,10800.0,0.0,0.0,0.0,432.94155,0.0,0.0,0.0,592.4633671428571,0.0,103,0.9742,998.9494702805714,0.0,998.9494702805714,operational,2025-11-22
1031.2543504761902,460.25,0.0,10800.0,10800.0,0.0,0.0,0.0,460.25,0.0,0.0,0.0,571.0043504761902,0.0,104,0.9862,1017.0230404396187,0.0,1017.0230404396187,operational,2025-11-22
1047.7637028571428,454.0595333333333,0.19375,10800.0,10800.0,0.0,0.0,0.19375,453.8657833333333,0.0,0.0,0.0,593.8979195238095,0.0,105,0.976,1022.6173739885713,0.0,1022.6173739885713,operational,2025-11-22
963.755086190476,444.49519999999995,0.0,10800.0,10800.0,0.0,0.0,0.0,444.49519999999995,0.0,0.0,0.0,519.2598861904761,0.0,106,1.0742,1035.2657135858094,0.0,1035.2657135858094,operational,2025-11-22
823.5376838095237,445.9333333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,445.9333333333333,0.0,0.0,0.0,377.60435047619046,0.0,107,1.2313,1014.0219500746666,0.0,1014.0219500746666,operational,2025-11-22
708.1072461904762,442.28734999999995,0.013916666666666667,10800.0,10800.0,0.0,0.0,0.013916666666666667,442.2734333333333,0.0,0.0,0.0,265.8338128571429,0.0,108,1.2561,889.4535119398571,0.0,889.4535119398571,operational,2025-11-22
719.650639047619,436.38304999999997,0.0,10800.0,10800.0,0.0,0.0,0.0,436.38304999999997,0.0,0.0,0.0,283.2675890476191,0.0,109,1.2447,895.7491504225713,0.0,895.7491504225713,operational,2025-11-22
715.9940342857144,441.61999999999995,0.0,10800.0,10800.0,0.0,0.0,0.0,441.61999999999995,0.0,0.0,0.0,274.37403428571446,0.0,110,1.2545,898.2145160114287,0.0,898.2145160114287,operational,2025-11-22
720.1508033333333,464.86628333333334,0.001,10800.0,10800.0,0.0,0.0,0.001,464.86528333333337,0.0,0.0,0.0,255.28551999999996,0.0,111,1.2522,901.772835934,0.0,901.772835934,operational,2025-11-22
123.51370476190425,466.93523333333326,0.0,10800.0,10418.420523809524,0.0,343.421528571429,0.0,123.51370476190425,0.0,0.0,0.0,0.0,0.0,112,1.2881,159.09800310380888,0.0,159.09800310380888,operational,2025-11-22
-0.0,440.525,0.0,10418.420523809524,9928.948301587301,0.0,440.525,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,113,1.3466,-0.0,0.0,0.0,operational,2025-11-22
-0.0,420.77879999999993,0.0,9928.948301587301,9461.416301587302,0.0,420.77879999999993,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,114,1.3523,-0.0,0.0,0.0,operational,2025-11-22
-0.0,436.77594999999997,0.0,9461.416301587302,8976.10969047619,0.0,436.77594999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,115,1.3445,-0.0,0.0,0.0,operational,2025-11-22
-0.0,469.8733333333333,0.0,8976.10969047619,8454.028208994709,0.0,469.8733333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,116,1.3483,-0.0,0.0,0.0,operational,2025-11-22
-0.0,470.94915,0.0,8454.028208994709,7930.751375661375,0.0,470.94915,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,117,1.349,-0.0,0.0,0.0,operational,2025-11-22
-0.0,452.21453333333335,0.0,7930.751375661375,7428.290783068783,0.0,452.21453333333335,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,118,1.3473,-0.0,0.0,0.0,operational,2025-11-22
-0.0,449.2683333333333,0.0,7428.290783068783,6929.103746031746,0.0,449.2683333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,119,1.3482,-0.0,0.0,0.0,operational,2025-11-22
-0.0,481.6135,0.0,6929.103746031746,6393.977634920635,0.0,481.6135,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,120,1.3513,-0.0,0.0,0.0,operational,2025-11-22
-0.0,478.35804999999993,0.0,6393.977634920635,5862.46869047619,0.0,478.35804999999993,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,121,1.34,-0.0,0.0,0.0,operational,2025-11-22
-0.0,441.40166666666664,0.0,5862.46869047619,5372.022394179894,0.0,441.40166666666664,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,122,1.3489,-0.0,0.0,0.0,operational,2025-11-22
-0.0,444.48814999999996,0.0,5372.022394179894,4878.146671957672,0.0,444.48814999999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,123,1.3952,-0.0,0.0,0.0,operational,2025-11-22
745.9169261904763,467.3071333333333,0.0,4878.146671957672,5128.8954855291,278.60979285714296,0.0,0.0,467.3071333333333,0.0,278.60979285714296,0.0,0.0,0.0,124,1.2226,911.9580339604762,0.0,911.9580339604762,operational,2025-11-22
748.3571142857144,475.5083333333333,0.0,5128.8954855291,5374.4593883862435,272.84878095238105,0.0,0.0,475.5083333333333,0.0,272.84878095238105,0.0,0.0,0.0,125,0.9332,698.3668590514287,0.0,698.3668590514287,operational,2025-11-22
740.3678595238096,456.5640833333333,0.0,5374.4593883862435,5629.882786957673,283.80377619047624,0.0,0.0,456.5640833333333,0.0,283.80377619047624,0.0,0.0,0.0,126,0.9068,671.3655750161905,0.0,671.3655750161905,operational,2025-11-22
