strategy,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,scenario_mean,scenario_cvar,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,scenario_count,solver
rolling_scenario_mean14,evaluation,2025-10-09,18,3,point,10,19076.535989026503,18566.834435079876,20605.640650866382,90.9535877777771,0.0,58.904162584444,56.4362606424083,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-10,0,0,margin,10,16733.474761373465,16312.875410586734,17995.272813733663,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-10-10,6,1,point,11,10598.696560991028,10119.595440898709,12035.999921267985,3.3253876866668293,293.3307333333338,89.74055917986657,115.56377747917213,1,9,MILP
rolling_scenario_mean14,evaluation,2025-10-10,12,2,point,11,14528.693547070685,14043.604594786935,15983.960403921934,0.0,416.7896570199989,138.05219502894374,176.5095970795793,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-10,18,3,point,10,11403.569833816344,10896.91323390525,12923.539633549623,115.10447333333315,0.0,65.82824829933323,70.56644172661893,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-11,0,0,margin,10,17028.893010279662,16642.942460932183,18186.744658322095,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-10-11,6,1,point,11,11613.483996842051,11176.795263936929,12923.550195557418,267.3859293833322,3.410605131648481e-13,82.02452083567115,108.12358951790588,1,9,MILP
rolling_scenario_mean14,evaluation,2025-10-11,12,2,point,11,15008.049009802213,14567.952221140578,16328.339375787113,0.0,516.7602749388875,164.153098830393,215.40505045037372,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-11,18,3,keep_previous,10,11451.336251833536,10987.172133986696,12843.828605374056,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-12,0,0,margin,10,42625.049545578,39847.87123861545,50956.58446646563,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-12,6,1,keep_previous,11,32211.114075996964,31435.80363663399,34537.045394085886,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-12,12,2,point,11,27059.26371862524,26677.684154798124,28204.002410106594,87.21586913999954,2048.807509116597,493.25569163549744,365.5986733386673,1,9,MILP
rolling_scenario_mean14,evaluation,2025-10-12,18,3,point,10,19375.081769705877,18965.81846701041,20602.871677792282,395.19302085276996,3.410605131648481e-13,251.57825457039303,243.20049077435942,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-13,0,0,margin,10,43621.38052637272,41243.52856220336,50754.93641888079,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-13,6,1,margin,11,32639.11316651575,32295.466739535375,33670.05244745688,883.273288681761,5508.6394440054855,1938.5984638980274,1741.7798611571277,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-13,12,2,point,11,26648.70062810045,26307.338935988104,27672.785704437494,1.1368683772161603e-13,1778.1734934224955,390.17294491537245,305.43459656041153,1,9,MILP
rolling_scenario_mean14,evaluation,2025-10-13,18,3,point,10,19268.11645903859,18894.198989388897,20389.86886798767,183.52226563888507,0.0,115.68176155186013,112.67533663213229,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-14,0,0,margin,10,45820.53805524464,43484.88669246318,52827.492143589014,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-14,6,1,margin,11,34055.58569315571,33743.035918266076,34993.23501782459,684.7750475253787,8247.666772037033,2573.8620667808827,2123.5134921737267,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-14,12,2,point,11,27664.53413699674,27382.001286998664,28512.132686990968,2539.7100281700987,0.0,687.0987391186095,579.4308556452493,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-14,18,3,point,9,19208.8279799402,18868.077398751957,20231.07972350493,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-15,0,0,margin,10,43226.6838537003,42996.695844784044,43916.64788044907,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-15,6,1,margin,11,33954.60193485026,33673.12765474908,34799.0247751538,6.758201111111475,6541.408922777774,2183.2044249180803,1908.3359617204885,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-15,12,2,point,11,27053.57351638914,26773.66609661411,27893.29577571423,171.39988810425643,0.0,60.220544358146014,53.38068454460112,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-15,18,3,point,9,18479.922330917307,18146.172600159545,19481.171523190595,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-16,0,0,margin,10,41293.09338544442,41080.32055841488,41931.41186653305,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-16,6,1,margin,11,35399.74453418494,35130.93605943931,36206.169958421815,1814.886188964338,33.67457588888942,567.4095685784833,493.3384724917046,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-16,12,2,point,11,29054.972039778673,28805.279183314702,29804.050609170594,0.0,3068.3872717448517,979.8579393620668,754.1125239093551,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-16,18,3,point,10,18946.68518287028,18641.491150658545,19862.267279505482,277.06095740555713,0.0,177.24056837158435,169.278178582728,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-17,0,0,margin,10,15745.872736296766,15491.858351860146,16507.915889606626,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-10-17,6,1,point,11,11030.969569515823,10750.96807940704,11870.97403984217,764.1664693200004,2.8421709430404007e-13,254.2057997734829,319.96006356968695,1,9,MILP
rolling_scenario_mean14,evaluation,2025-10-17,12,2,point,11,14624.816302165395,14347.238676636167,15457.54917875308,0.0,111.28603816362198,43.083118767592254,53.04464705147927,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-17,18,3,point,10,11168.593633512372,10862.12857810631,12087.988799730556,16.89050777777794,0.0,8.987439188555642,9.462122780353267,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-18,0,0,margin,10,18724.25285077596,17992.58952151597,20919.24283855593,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-10-18,6,1,point,11,11933.696500197506,11671.17781646699,12721.25255138905,5.684341886080802e-14,861.8385033333345,273.3119292186172,351.8358705738058,1,9,MILP
rolling_scenario_mean14,evaluation,2025-10-18,12,2,point,11,15253.456499274746,14990.737458669526,16041.613621090404,2.2737367544323206e-13,581.5651677777782,186.07316043216704,236.90453116671668,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-18,18,3,point,10,11394.917178150765,11106.244839402465,12260.934194395662,5.751106222223086,2.2737367544323206e-13,2.8870553235560843,3.231608205262497,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-19,0,0,residual_6,10,48159.30915097875,46791.0783936832,52264.0014228654,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-19,6,1,margin,11,38526.09033404158,38290.290902948924,39233.48862731955,1286.7897543444424,4953.106259702336,2665.23193553153,2312.6425574145383,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-19,12,2,point,11,29830.710529387023,29613.403674159832,30482.631095068595,0.0,3998.0131052290844,1317.5073158,1050.8079056418128,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-19,18,3,point,10,19069.75709307319,18800.20938511781,19878.400216939328,279.76728488889114,0.0,184.85186425572368,171.0014964886403,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-20,0,0,residual_5,10,51575.22971152657,50235.59195017928,55594.142995568436,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-20,6,1,margin,11,41176.81444203153,40947.40956254563,41865.029080489214,1294.9910564555553,6976.947670727433,3731.0548018372797,3290.014740668384,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-20,12,2,point,11,29607.08899283544,29406.74422635455,30208.12329227812,0.0,4422.550770532238,1316.1175700365443,1145.5898773099548,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-20,18,3,point,10,18892.40972117107,18632.673820397424,19671.61742349201,4.537463950000301,0.0,2.9429991179701953,2.779861083739292,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-21,0,0,residual_4,10,50377.473853512995,49041.137313877,54386.48347242098,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-21,6,1,margin,11,40985.8591415354,40769.40799986861,41635.2125665358,1446.2511051133315,4772.408596801097,2769.3749145461916,2444.393769845001,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-21,12,2,point,11,30166.70064188715,29964.52618168031,30773.22402250767,0.0,3627.1241157242785,1314.4580954033936,1085.0549365772708,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-21,18,3,point,10,19009.57904056875,18758.487561075457,19762.853479048634,42.97332512222454,0.0,27.380454101625364,26.323770732102094,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-22,0,0,residual_3,10,48169.80570066761,46846.76302630819,52138.93372374589,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-22,6,1,margin,11,38049.36159239789,37830.88321224976,38704.79673284225,1295.648072086668,6425.116756371739,3223.3758296124506,2916.84836544487,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-22,12,2,point,11,28291.45704359689,28070.85245846319,28953.27079899799,1233.216444279425,1572.671877898491,898.656542367178,765.2198372900758,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-22,18,3,margin,11,18337.87803633039,18093.624056183602,19070.63997677075,58.029593873333624,0.0,34.16917063057481,32.99974408446533,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-23,0,0,residual_2,10,54797.29104109665,53538.35802479368,58574.090090005564,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-23,6,1,residual_7,11,41430.637996440375,40678.124304350975,43688.17907270859,634.4338374500003,20855.014325582993,7440.495647719327,6550.081649941347,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-23,12,2,point,11,28295.04296458939,28093.08552527406,28900.915282535378,1270.0490739530883,105.50244666666663,500.85552695720355,451.5751173738322,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-23,18,3,margin,11,18623.843723795108,18403.280785100236,19285.53253987972,143.00124901549998,0.0,82.16385347730534,81.04388422918038,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-24,0,0,margin,10,16868.35183976218,16694.18427841644,17390.854523799404,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-10-24,6,1,margin,11,12198.802380754358,11855.207326796613,13229.587542627592,387.1916203177809,4.547473508864641e-13,121.52230485246648,152.81136324664504,1,9,MILP
rolling_scenario_mean14,evaluation,2025-10-24,12,2,margin,11,15090.698881857636,14874.125126334657,15740.420148426569,0.0,253.9738873177821,80.78182374915568,101.64833548037916,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-24,18,3,keep_previous,11,11008.664068750295,10786.618100592772,11674.801973222868,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-25,0,0,margin,10,19695.82863313494,17915.618632238435,25036.458635824456,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-25,6,1,keep_previous,11,12025.715531382595,11841.662745691257,12577.873888456606,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-10-25,12,2,point,11,15291.025208293591,15100.434651456088,15862.796878806104,0.0,435.9401122222155,139.5632203111359,176.93774569672624,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-25,18,3,margin,11,11286.77480725768,11084.680972213793,11893.056312389337,131.07770933333182,0.0,53.23180385293257,60.948958312761036,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-26,0,0,margin,10,48085.182936858524,46670.51575247065,52329.18449002214,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-26,6,1,residual_4,11,38396.053908328766,37907.124803333274,39862.841223315234,791.4319690219484,9124.922710201652,3372.597253401071,2995.104114006108,1,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-26,12,2,point,11,28717.479004808138,28552.53952030999,29212.29745830258,1404.8289650125653,113.61556333333328,435.0699048439859,375.0287026467434,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-26,18,3,margin,11,18611.567644907063,18427.086678338255,19165.010544613484,69.50011389333253,0.0,30.1591059493343,29.10112776799469,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-27,0,0,residual_5,10,43957.69825938712,43095.41920407379,46544.535425327114,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-27,6,1,residual_3,11,41968.249476178724,41457.47926884848,43500.56009816946,7282.423641288468,65.8097161316872,2274.4238098324827,2034.1738576125554,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-27,12,2,point,11,31525.59232091312,31378.68045641835,31966.327914397425,690.8237750032918,4916.422859965705,1968.3823899688198,1736.953382580419,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-27,18,3,margin,11,18713.873239823377,18535.877180839332,19247.861416775508,47.725723456543335,0.0,20.614428551501007,19.431596777037747,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-28,0,0,margin,10,43321.45158836555,43059.173045074516,44108.287218238635,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-28,6,1,margin,11,40834.43829371579,40023.22073050665,43268.09098334322,4394.108748955145,16.512704444444807,1499.6258885955049,1281.0580699959269,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-28,12,2,point,11,30652.25924931847,30505.27838042138,31093.20185600974,0.0,3253.5318672775056,1089.3684023755611,916.3830394362564,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-28,18,3,margin,11,18689.55021765741,18517.641312266827,19205.276933829155,85.42102524494783,0.0,38.07350034969732,36.13416856706898,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-29,0,0,margin,10,48436.25162096699,48073.31463565705,49525.06257689681,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-29,6,1,keep_previous,11,41791.321305187186,41458.787256762866,42788.92345046016,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-29,12,2,point,11,30686.826146443258,30543.060231681862,31118.123890727453,0.0,4487.830601078187,1697.0397167274255,1475.461379714181,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-29,18,3,margin,11,18290.965048885042,18121.845410121216,18798.323965176525,224.22701250000011,0.0,128.40788145888337,123.9473997860381,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-30,0,0,margin,10,42227.83249632179,42117.19083379955,42559.75748388853,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-10-30,6,1,margin,11,37891.7493805383,37167.52053708166,40064.43591090822,1312.3078689369495,0.0,506.5550114864516,448.01951424311596,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-30,12,2,margin,11,29455.294920711043,29320.084045358566,29860.92754676847,0.0,1442.9074823224073,443.72467353851835,376.39576790404203,1,9,LP
rolling_scenario_mean14,evaluation,2025-10-30,18,3,margin,10,18208.208698478215,18068.73295509847,18626.63592861745,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-10-31,0,0,margin,10,18495.64068363189,18382.342757168208,18835.534463022937,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-10-31,6,1,margin,11,12592.376476809703,12455.60810792234,13002.681583471785,2.8421709430404007e-13,1986.6592788189319,612.93640949196,772.6556399603826,1,9,MILP
rolling_scenario_mean14,evaluation,2025-10-31,12,2,keep_previous,11,14179.760615997133,14047.984536981015,14575.088853045487,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-10-31,18,3,margin,11,11004.232677005215,10861.210343109586,11433.299678692101,14.801014027777853,3.979039320256561e-13,7.254717025715373,8.336301125795249,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-01,0,0,margin,10,17883.12824660975,17784.551460473926,18178.858605017223,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-11-01,6,1,margin,11,12323.709623532814,12204.708944539656,12680.711660512283,0.0,987.2502253333333,308.33154310693334,400.488099215229,1,9,MILP
rolling_scenario_mean14,evaluation,2025-11-01,12,2,point,11,15183.527992186711,15067.034863858775,15533.007377170521,72.46763340666749,34.12449200000026,24.844755240340383,34.787373499462,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-01,18,3,margin,11,11185.707653062684,11060.531174681622,11561.237088205868,67.91734514949093,0.0,22.8923128951469,25.439915782380055,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-02,0,0,margin,10,47138.347611895995,46889.97701700156,47883.45939657928,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-02,6,1,margin,11,43043.88186400898,42935.16045087311,43370.0461034166,3461.2426405063748,133.72677333333286,1148.5045510089994,1022.7695884207704,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-02,12,2,margin,11,31942.07953879462,31819.58920031123,32309.550554244794,0.0,4254.294749260838,1689.604840585776,1512.1005814575913,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-02,18,3,keep_previous,11,18558.90502851967,18434.783712193253,18931.268977498923,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-03,0,0,margin,10,50435.66130014573,50191.483755784946,51168.193933228074,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-03,6,1,margin,11,41838.95427083155,41747.546255827365,42113.178315844096,2.834842777777908,4993.014768648834,1895.5077551138077,1617.6277850938059,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-03,12,2,margin,11,31186.5790346548,31072.905332105383,31527.600142303043,1.1193280133336998,1593.5122026899876,649.6123801709082,583.5863714488859,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-03,18,3,keep_previous,11,18753.51491731171,18638.28190947614,19099.213940818416,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-04,0,0,margin,10,46716.82430875551,46546.82917042767,47226.80972373902,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-04,6,1,keep_previous,11,39809.66560825613,39721.46134061774,40074.27841117131,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-04,12,2,margin,11,30622.781759236732,30519.242993693715,30933.398055865786,5.3456875911090265,2934.3857298806597,898.8522997065111,789.3135918604626,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-04,18,3,keep_previous,11,18650.419950401018,18546.36006189658,18962.599615914332,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-05,0,0,margin,10,52093.84033194726,51504.08265858867,53863.11335202305,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-05,6,1,margin,11,41399.55623513723,41231.24518281089,41904.48939211625,2.9764003333334585,10135.573951358021,3853.506083209955,3337.075635631353,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-05,12,2,point,11,30179.152408559865,29877.07435964079,31085.386555317098,558.4854782414305,33.29910399999994,194.53834759819662,162.58212117891424,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-05,18,3,point,11,18601.817836786446,18513.727925165746,18866.087571648546,302.76330143444596,0.0,185.8815289156781,185.34844924565246,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-06,0,0,margin,10,47704.07112732798,47231.477630471156,49121.85161789846,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-06,6,1,residual_7,11,42325.37869075273,42250.776334681745,42549.185758965694,1576.191033392225,378.1206928024697,772.2672208067576,677.7739742636686,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-06,12,2,margin,11,30775.98569215619,30710.73298742504,30971.743806349652,178.64764349027053,1526.8736850732676,660.8518678134823,587.33790939007,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-06,18,3,keep_previous,11,18279.333399852407,18210.925633432627,18484.556699111745,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-07,0,0,margin,10,17398.58702006885,17310.309835042153,17663.418575148953,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-11-07,6,1,margin,11,13150.68557698775,13045.775306058546,13465.416389775359,280.2851503866658,2.2737367544323206e-13,92.67285824671313,121.44761128701779,1,9,MILP
rolling_scenario_mean14,evaluation,2025-11-07,12,2,residual_7,11,13885.683400566028,13792.17549334471,14166.207122229978,9.161754735659225e-13,407.9725444977787,136.03195531910302,174.61926040427892,1,9,MILP
rolling_scenario_mean14,evaluation,2025-11-07,18,3,residual_7,11,11179.407202900456,11082.506909889564,11470.108081933136,223.65649506111242,4.547473508864641e-13,94.64204023009613,108.4578835231545,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-08,0,0,margin,10,18070.753925828685,17867.069234061986,18681.808001128775,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-11-08,6,1,keep_previous,11,13320.332974314993,13235.562041301417,13574.645773355725,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-11-08,12,2,keep_previous,11,15081.403038557477,14983.542623089998,15374.984284959915,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-11-08,18,3,keep_previous,11,11049.565100008931,10952.976785849822,11339.330042486257,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-09,0,0,margin,10,49199.67638593491,49060.0107871249,49618.67318236493,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-09,6,1,margin,11,42141.93387045871,42063.72396211361,42376.563595494015,95.45067377778173,1386.9777418594795,548.1472824906202,479.59983574753977,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-09,12,2,margin,11,31899.144882421904,31813.9793492185,32154.64148203211,88.65389192777843,1353.7478816067487,544.5153609998806,476.36660683317336,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-09,18,3,keep_previous,11,18680.736584699756,18593.111811742605,18943.610903571207,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-10,0,0,margin,10,49827.235853568236,49728.9505795336,50122.091675672134,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-10,6,1,residual_3,11,45919.55809576453,45873.71463670931,46057.088472930205,2987.29062484986,346.8994154897123,1167.5483947090202,964.9538870282129,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-10,12,2,margin,11,33006.072510584054,32936.56861633555,33214.58419332957,222.66139782304595,2616.458106871537,1146.1179980512914,985.7330611461435,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-10,18,3,keep_previous,11,18780.418689373713,18708.748089162902,18995.43049000614,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-11,0,0,margin,10,51964.13245678265,51756.62204595204,52586.66368927448,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-11,6,1,margin,11,44239.38957007341,44186.54306702498,44397.92907921869,12.143953000000465,2263.6065960747364,895.5153015685398,817.0382664054828,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-11,12,2,margin,11,32348.289431230063,32289.106389887547,32525.838555257607,0.0,2753.2355703894304,1069.0283815551645,944.6495560148766,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-11,18,3,keep_previous,11,18717.289142294114,18656.19774117909,18900.563345639188,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-12,0,0,margin,10,49302.596526337584,49099.19324629062,49912.80636647848,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-12,6,1,residual_1,11,46620.41391295366,46581.23144349537,46737.96132132853,3459.3156858411126,343.807470403292,1559.5312058507532,1423.2742815547174,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-12,12,2,margin,11,32883.81783614533,32841.28275543553,33011.423078274725,316.21621398062655,4394.559511633746,1890.6907172077158,1708.2813987159764,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-12,18,3,keep_previous,11,18774.198904327466,18730.235733322774,18906.08841734154,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-13,0,0,margin,10,47948.41660907266,47852.42976184926,48236.37715074287,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-13,6,1,residual_0,11,43296.20988218549,43252.20944274812,43428.21120049761,1886.4277857759678,619.037998063106,1020.5219117616107,887.1562767473864,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-13,12,2,residual_6,11,32684.318467348516,32552.295986725756,33080.3859092168,51.79010734000019,1984.0790907903734,744.332243149921,606.9025152155467,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-13,18,3,residual_6,11,19723.114547397392,19594.31762174393,20109.505324357786,817.6936079961331,0.0,518.7005712484056,490.85489305920316,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-14,0,0,margin,10,19084.3944122253,18841.24942048235,19813.829387454152,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-11-14,6,1,margin,11,13822.922037653901,13780.0479589672,13951.544273714011,3.979039320256561e-13,600.5950867777817,196.93714200951263,253.82408712977494,1,9,MILP
rolling_scenario_mean14,evaluation,2025-11-14,12,2,keep_previous,11,14642.740928279567,14559.529627880962,14892.374829475386,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,evaluation,2025-11-14,18,3,keep_previous,11,11208.507813302358,11169.266061670425,11326.233068198155,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-15,0,0,residual_6,10,20385.673844658097,20276.454314224757,20713.33243595812,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,evaluation,2025-11-15,6,1,residual_6,11,15628.007217713926,15524.93587431246,15937.22124791833,8.526512829121202e-13,1073.3041377572042,327.0660197311381,418.571004143285,1,9,MILP
rolling_scenario_mean14,evaluation,2025-11-15,12,2,residual_6,11,15474.539620119045,15364.317909918966,15805.20475071928,9.348926094069683e-13,313.07672666666707,100.6269999027781,127.86014679987738,1,9,MILP
rolling_scenario_mean14,evaluation,2025-11-15,18,3,residual_3,11,11259.592124240658,11222.099204324122,11372.070883990267,88.48560200000054,32.98482090535089,33.24217864829941,40.08504207482446,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-16,0,0,margin,10,52852.48462032384,51068.873129019215,58203.319094237726,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,evaluation,2025-11-16,6,1,residual_6,11,48948.697652240924,48892.95547073958,49115.92419674495,4184.050984536572,567.8805969711927,2010.484512551478,1800.0239709351122,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-16,12,2,margin,11,34131.533629006204,34098.96710385944,34229.2332044465,605.8962169645279,3270.597681478109,1552.9357918272956,1407.0557646435923,1,9,LP
rolling_scenario_mean14,evaluation,2025-11-16,18,3,keep_previous,11,18837.60782987236,18809.832963022884,18920.93243042078,0.0,0.0,0.0,0.0,0,9,LP
