method,window,period,date,issue_slot,issue_hour,e_start,ordinary_plan_sum,price_rho,observed_price_error,terminal_value,forecast_deficit_kwh,forecast_discharge_kwh,solve_seconds,max_reserve_audit
mean7_value_shift6h,eval_december,evaluation,2025-12-12,36,6.0,10205.366666666667,50946.63655140623,0.9751853896649328,0.43297142857142856,0.8516589285714288,16913.449977047618,16913.449977047618,0.0029240000003483146,6.821210263296962e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-12,72,12.0,7703.06960280952,50946.63655140623,0.9751853896649328,-0.4481142857142858,0.8516589285714288,8846.360415333329,8846.360415333329,0.0021865000016987324,7.958078640513122e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-12,108,18.0,10299.672510793656,50946.63655140623,0.9751853896649328,0.47647142857142855,0.8516589285714288,8094.920580857142,8094.920580857142,0.00125200001639314,6.821210263296962e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-13,0,0.0,1925.326520714292,51818.06381901822,,,0.852437857142857,17468.813606761905,17468.813606761905,0.0029662000015378,7.958078640513122e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-13,36,6.0,10164.778401904761,51818.06381901822,0.9750598518685082,0.43884285714285715,0.852437857142857,16897.11416847619,16897.11416847619,0.0024603000201750547,7.958078640513122e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-13,72,12.0,7863.13810202857,51818.06381901822,0.9750598518685082,-0.5754285714285715,0.852437857142857,8828.813606761903,8828.813606761903,0.0023658999998588115,7.958078640513122e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-13,108,18.0,10260.798365714287,51818.06381901822,0.9750598518685082,0.5505,0.852437857142857,8088.551674380953,8088.551674380953,0.0010178000084124506,7.958078640513122e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-14,0,0.0,2071.604548892064,97903.9018000623,,,0.8530310714285715,20092.63132247619,20092.63132247619,0.002234999992651865,6.821210263296962e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-14,36,6.0,10800.0,97903.9018000623,0.9749283925109755,0.6311,0.8530310714285715,20092.63132247619,20092.63132247619,0.0021183999779168516,6.821210263296962e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-14,72,12.0,7248.908910671958,97903.9018000623,0.9749283925109755,-0.24981428571428566,0.8530310714285715,11452.63132247619,11452.63132247619,0.0017776999738998711,6.252776074688882e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-14,108,18.0,10800.0,97903.9018000623,0.9749283925109755,0.7052857142857144,0.8530310714285715,8640.0,8640.0,0.0009766999864950776,5.684341886080801e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-15,0,0.0,1739.627803660316,99872.19156622223,,,0.8529546428571431,20111.171847714286,20111.171847714286,0.0026560999976936728,9.094947017729282e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-15,36,6.0,10800.0,99872.19156622223,0.9749012782766245,0.6167857142857143,0.8529546428571431,20111.171847714286,20111.171847714286,0.0026171999925281852,9.094947017729282e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-15,72,12.0,7439.925102144971,99872.19156622223,0.9749012782766245,-0.20307142857142868,0.8529546428571431,11471.171847714286,11471.171847714286,0.002223599993158132,1.0231815394945443e-12
mean7_value_shift6h,eval_december,evaluation,2025-12-15,108,18.0,10800.0,99872.19156622223,0.9749012782766245,0.5944571428571429,0.8529546428571431,8640.0,8640.0,0.0009951000101864338,9.094947017729282e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-16,0,0.0,1911.330116133336,99682.91976615167,,,0.8529989285714287,20145.270655142856,20145.270655142856,0.0025174000184051692,9.094947017729282e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-16,36,6.0,10800.0,99682.91976615167,0.975051367903117,0.6125857142857143,0.8529989285714287,20145.27065514286,20145.27065514286,0.0021290000004228204,9.094947017729282e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-16,72,12.0,7355.089732031746,99682.91976615167,0.975051367903117,-0.26747142857142847,0.8529989285714287,11505.270655142856,11505.270655142856,0.0017905999848153442,9.094947017729282e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-16,108,18.0,10800.0,99682.91976615167,0.975051367903117,0.6873571428571429,0.8529989285714287,8640.0,8640.0,0.0009697000205051154,9.094947017729282e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-17,0,0.0,1830.002305755558,99301.84177987183,,,0.853609642857143,20039.9878647619,20039.9878647619,0.0025883999769575894,8.526512829121202e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-17,36,6.0,10800.0,99301.84177987183,0.975123117598826,0.6259714285714286,0.853609642857143,20039.987864761904,20039.987864761904,0.002463299984810874,8.526512829121202e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-17,72,12.0,8225.056651284656,99301.84177987183,0.975123117598826,-0.3301571428571428,0.853609642857143,11399.9878647619,11399.9878647619,0.0018801999976858497,8.526512829121202e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-17,108,18.0,10800.0,99301.84177987183,0.975123117598826,0.5739857142857142,0.853609642857143,8639.999999999998,8639.999999999998,0.0010342999885324389,7.958078640513122e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-18,0,0.0,1887.2661172899504,98731.37845458905,,,0.8516160714285714,19926.894013809524,19926.894013809524,0.0025499999755993485,3.637978807091713e-12
mean7_value_shift6h,eval_december,evaluation,2025-12-18,36,6.0,10800.0,98731.37845458905,0.975145849116159,0.6487285714285713,0.8516160714285714,19926.894013809524,19926.894013809524,0.0031516000162810087,3.637978807091713e-12
mean7_value_shift6h,eval_december,evaluation,2025-12-18,72,12.0,7374.395254561905,98731.37845458905,0.975145849116159,-0.3444857142857142,0.8516160714285714,11286.894013809522,11286.894013809522,0.001652399980230257,3.637978807091713e-12
mean7_value_shift6h,eval_december,evaluation,2025-12-18,108,18.0,10800.0,98731.37845458905,0.975145849116159,0.6407285714285715,0.8516160714285714,8640.000000000002,8640.000000000002,0.001069999998435378,3.637978807091713e-12
mean7_value_shift6h,eval_december,evaluation,2025-12-19,0,0.0,1865.7872980433888,52224.09750531099,,,0.8526614285714282,17406.332776666666,17406.332776666666,0.002660400001332164,9.094947017729282e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-19,36,6.0,10179.648148148148,52224.09750531099,0.9751712951529558,0.4586571428571428,0.8526614285714282,16822.93430333333,16822.93430333333,0.0026140999980270863,8.337219803422613e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-19,72,12.0,8894.997545550264,52224.09750531099,0.9751712951529558,-0.46561428571428565,0.8526614285714282,8766.332776666666,8766.332776666666,0.0019668999884743243,8.337219803422613e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-19,108,18.0,10211.798525079364,52224.09750531099,0.9751712951529558,0.49254285714285706,0.8526614285714282,8069.617588666666,8069.617588666666,0.001028099999530241,4.547473508864641e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-20,0,0.0,1694.2762466719578,52488.170953038214,,,0.8530707142857143,17437.598157142853,17437.598157142853,0.002402600017376244,1.0231815394945443e-12
mean7_value_shift6h,eval_december,evaluation,2025-12-20,36,6.0,10256.435185185186,52488.170953038214,0.9751495603788702,0.40582857142857137,0.8530707142857143,16843.251989047618,16843.251989047618,0.002250699995784089,7.958078640513122e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-20,72,12.0,8257.22040897884,52488.170953038214,0.9751495603788702,-0.5737571428571427,0.8530707142857143,8797.598157142857,8797.598157142857,0.0020176999969407916,7.958078640513122e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-20,108,18.0,10252.99251037037,52488.170953038214,0.9751495603788702,0.43279999999999996,0.8530707142857143,8097.098367238096,8097.098367238096,0.0010956000187434256,1.0231815394945443e-12
mean7_value_shift6h,eval_december,evaluation,2025-12-21,0,0.0,1884.8585616888897,97989.4649745679,,,0.85164,20115.0,20115.0,0.0022656999935861677,9.094947017729282e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-21,36,6.0,10800.0,97989.4649745679,0.9751756016326363,0.6473571428571427,0.85164,20115.0,20115.0,0.0022678999812342227,9.094947017729282e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-21,72,12.0,7357.535729987304,97989.4649745679,0.9751756016326363,-0.339942857142857,0.85164,11475.0,11475.0,0.0017241000023204833,9.094947017729282e-13
mean7_value_shift6h,eval_december,evaluation,2025-12-21,108,18.0,10800.0,97989.4649745679,0.9751756016326363,0.6178,0.85164,8639.999999999998,8639.999999999998,0.0011255000135861337,9.094947017729282e-13
oracle_greedy,dev_march,development,2025-03-07,0,0.0,1607.6682326867735,34458.969579369674,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-08,0,0.0,1822.4364293291005,33598.20549247031,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-09,0,0.0,1714.2622919460346,76759.27775847202,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-10,0,0.0,1573.0809219608477,75486.38346118867,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-11,0,0.0,1435.3602848719606,75106.18305037593,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-12,0,0.0,1657.1619281174596,74742.15338934408,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-13,0,0.0,1468.3751579915365,73899.05153429614,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-14,0,0.0,1411.4148678222232,33159.170938232804,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-15,0,0.0,1913.0443908000007,32036.854523318045,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-16,0,0.0,1378.6860069322775,73891.061685862,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-17,0,0.0,1829.774123456089,72284.61333428923,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-18,0,0.0,1960.1193718952377,70276.50624349772,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-19,0,0.0,1817.6193919396844,70298.98309726396,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_march,development,2025-03-20,0,0.0,2073.3358471291012,69197.18433214343,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-17,0,0.0,1618.0719069862432,60737.177014785426,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-18,0,0.0,1998.7322361989454,27435.842235897137,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-19,0,0.0,2071.0299826529094,27401.048148930433,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-20,0,0.0,2105.5576629968255,59744.039655735454,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-21,0,0.0,2056.657125238098,59508.39150684538,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-22,0,0.0,1559.6277619534403,59559.04955826925,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-23,0,0.0,1719.2017323608454,59903.8875355826,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-24,0,0.0,1849.8611342042336,58877.32606257966,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-25,0,0.0,1771.3787259809537,26913.46472624221,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-26,0,0.0,1747.1472936000064,26950.053645691798,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-27,0,0.0,1493.6703224359808,55844.817519144024,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-28,0,0.0,1485.078089274073,55320.25370961326,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-29,0,0.0,1504.9808207925923,57853.860530660786,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,dev_april,development,2025-04-30,0,0.0,1687.2567856740727,57203.17429927454,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-08,0,0.0,1781.3549957153423,87050.55241328749,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-09,0,0.0,2091.7393678433887,85555.22771916166,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-10,0,0.0,2093.2340231269873,85969.38013474779,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-11,0,0.0,2295.0220524063516,86539.73925704058,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-12,0,0.0,2474.5712924793647,87512.3668056896,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-13,0,0.0,2559.511824644445,40231.50691496767,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-14,0,0.0,2575.636351815871,41095.836677729036,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-15,0,0.0,2582.561823325925,88508.33442049148,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-16,0,0.0,3358.1324558264578,87005.14329898648,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-17,0,0.0,3132.299075544974,86852.92052100998,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-18,0,0.0,2674.202902864549,87238.50512516638,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-19,0,0.0,2999.764415971432,84950.68628261375,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-20,0,0.0,2761.624262774605,37225.783811792106,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_june,validation,2025-06-21,0,0.0,2963.349655696302,35851.21194285629,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-18,0,0.0,2178.160729337569,72595.17017570371,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-19,0,0.0,2168.930028625398,72403.7045432285,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-20,0,0.0,1852.4128791502656,72917.38526192357,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-21,0,0.0,1630.2109173555552,74169.36886584714,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-22,0,0.0,1854.96182146032,40464.64407693356,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-23,0,0.0,1486.6533281999998,41232.47881414028,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-24,0,0.0,1925.911408839153,76181.0501773498,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-25,0,0.0,2100.0782866380923,76151.70229930159,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-26,0,0.0,1707.2043083703695,77810.48083583772,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-27,0,0.0,2289.724857334394,77091.64954636683,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-28,0,0.0,1885.1668969915356,76348.94166178645,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-29,0,0.0,1928.8909241407405,41492.65896784127,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-30,0,0.0,1784.4022373777775,42164.22229411309,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,val_august,validation,2025-08-31,0,0.0,1487.3890171174626,78511.0471859659,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-10,0,0.0,4786.2408636984155,68174.1411069195,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-11,0,0.0,5219.073491063494,68758.85592853262,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-12,0,0.0,5148.901516656086,35781.99286610934,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-13,0,0.0,5064.217895449734,35970.69987133333,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-14,0,0.0,5269.509571904761,68250.91727352026,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-15,0,0.0,4983.513647793654,67041.5571621552,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-16,0,0.0,4201.535500301585,67550.05937370488,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-17,0,0.0,3970.2962505079367,68450.19347148265,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-18,0,0.0,3967.777792878308,68579.38096558965,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-19,0,0.0,3945.7672890634926,35516.2836475191,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-20,0,0.0,4485.785683402115,35325.35932680188,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-21,0,0.0,4565.187970851853,71198.79975333568,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-22,0,0.0,4088.1891826243364,68546.57402203526,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_september,evaluation,2025-09-23,0,0.0,3231.7101723968276,70395.30141371075,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-08,0,0.0,1451.3861965089911,97124.5055121987,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-09,0,0.0,1809.15001788889,97255.31859159083,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-10,0,0.0,1659.5577477481493,97010.7625248924,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-11,0,0.0,1630.4133343703693,97598.30885023515,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-12,0,0.0,1849.5066304476227,51104.969884739556,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-13,0,0.0,1880.5278105343998,52008.77696485596,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-14,0,0.0,2004.5100151513222,98295.11794866313,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-15,0,0.0,1739.627803660316,100153.26345618107,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-16,0,0.0,1917.0565646962991,99924.5425982904,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-17,0,0.0,1830.002305755558,99460.17511320516,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-18,0,0.0,1836.361916377777,98787.9386778248,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-19,0,0.0,1865.7872980433888,52636.79175499824,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-20,0,0.0,1666.3955094719577,52965.944157482285,,,0.0,0.0,0.0,0.0,0.0
oracle_greedy,eval_december,evaluation,2025-12-21,0,0.0,1865.741478200003,97973.61988368606,,,0.0,0.0,0.0,0.0,0.0
oracle_value_update,dev_march,development,2025-03-07,0,0.0,1607.6682326867735,34458.969579369674,,,0.32481499999999996,15682.361764084764,15682.361764084764,0.0030325999832712114,1.3642420526593924e-12
oracle_value_update,dev_march,development,2025-03-07,36,6.0,7306.074733671955,34458.969579369674,,,0.32481499999999996,14408.514741809524,14408.514741809524,0.0024670000129844993,1.3642420526593924e-12
oracle_value_update,dev_march,development,2025-03-07,72,12.0,10800.0,34458.969579369674,,,0.32481499999999996,9915.460354666668,9915.460354666666,0.001583700010087341,1.3642420526593924e-12
oracle_value_update,dev_march,development,2025-03-07,108,18.0,10020.419679788358,34458.969579369674,,,0.32481499999999996,9174.810197523808,9174.810197523808,0.0015026000037323684,5.684341886080801e-13
oracle_value_update,dev_march,development,2025-03-08,0,0.0,1822.4364293291005,33598.20549247031,,,0.32293750000000004,16543.846397142854,16543.846397142854,0.0031607999990228564,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-08,36,6.0,6439.786123984123,33598.20549247031,,,0.32293750000000004,14088.272238095236,14088.272238095236,0.0027784999983850867,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-08,72,12.0,10800.0,33598.20549247031,,,0.32293750000000004,9989.999999999998,9989.999999999998,0.0016703000001143664,6.821210263296962e-13
oracle_value_update,dev_march,development,2025-03-08,108,18.0,10300.940924021164,33598.20549247031,,,0.32293750000000004,9540.846831619045,9540.846831619045,0.0015461999864783138,6.821210263296962e-13
oracle_value_update,dev_march,development,2025-03-09,0,0.0,1722.2643270783092,76750.38660832505,,,0.4118025,18659.861790222858,18659.861790222858,0.0028309000190347433,1.3642420526593924e-12
oracle_value_update,dev_march,development,2025-03-09,36,6.0,10610.359836683598,76750.38660832505,,,0.4118025,18418.304309904765,18418.304309904765,0.0025191000022459775,1.3642420526593924e-12
oracle_value_update,dev_march,development,2025-03-09,72,12.0,9694.815463868783,76750.38660832505,,,0.4118025,9872.956871999999,9872.956871999999,0.0016224999853875488,1.3642420526593924e-12
oracle_value_update,dev_march,development,2025-03-09,108,18.0,10161.69407079365,76750.38660832505,,,0.4118025,8053.512475904761,8053.512475904761,0.001187799993203953,1.0231815394945443e-12
oracle_value_update,dev_march,development,2025-03-10,0,0.0,1573.0809219608477,75486.38346118867,,,0.41666749999999997,19164.959244821905,19164.959244821905,0.0025107999972533435,6.821210263296962e-13
oracle_value_update,dev_march,development,2025-03-10,36,6.0,9933.045185185185,75486.38346118867,,,0.41666749999999997,18331.625911488572,18331.625911488572,0.002294199977768585,6.821210263296962e-13
oracle_value_update,dev_march,development,2025-03-10,72,12.0,8192.677422677245,75486.38346118867,,,0.41666749999999997,10199.546973333332,10199.546973333332,0.0019901000196114182,6.821210263296962e-13
oracle_value_update,dev_march,development,2025-03-10,108,18.0,10800.0,75486.38346118867,,,0.41666749999999997,9314.999999999998,9314.999999999998,0.0011694999993778765,6.821210263296962e-13
oracle_value_update,dev_march,development,2025-03-11,0,0.0,1539.004763496298,74991.0225185711,,,0.41335249999999996,18195.808090920953,18195.808090920953,0.0029414999880827963,7.736034035588091e-13
oracle_value_update,dev_march,development,2025-03-11,36,6.0,9944.732962962964,74991.0225185711,,,0.41335249999999996,16745.08709092095,16745.08709092095,0.0021548999939113855,7.736034035588091e-13
oracle_value_update,dev_march,development,2025-03-11,72,12.0,10129.082123736223,74991.0225185711,,,0.41335249999999996,9315.0,9315.0,0.002062300016405061,6.821210263296962e-13
oracle_value_update,dev_march,development,2025-03-11,108,18.0,10016.931481481482,74991.0225185711,,,0.41335249999999996,7918.141812190475,7918.141812190475,0.001375499996356666,3.410605131648481e-13
oracle_value_update,dev_march,development,2025-03-12,0,0.0,1809.2488621333348,74573.16790710422,,,0.4064575000000001,18946.475160557144,18946.475160557144,0.0023662000021431595,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-12,36,6.0,9926.714814814815,74573.16790710422,,,0.4064575000000001,18113.141827223808,18113.141827223808,0.002064300002530217,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-12,72,12.0,10326.709623559786,74573.16790710422,,,0.4064575000000001,9989.999999999998,9989.999999999998,0.0017297999875154346,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-12,108,18.0,10015.823124656084,74573.16790710422,,,0.4064575000000001,8609.240812190474,8609.240812190474,0.0009955000132322311,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-13,0,0.0,1496.2444782031773,73868.08562294987,,,0.4130325,17924.89168204952,17924.89168204952,0.0025880000030156225,8.588685318500211e-13
oracle_value_update,dev_march,development,2025-03-13,36,6.0,9883.15,73868.08562294987,,,0.4130325,17091.55834871619,17091.55834871619,0.002544700022554025,8.588685318500211e-13
oracle_value_update,dev_march,development,2025-03-13,72,12.0,8153.656431346957,73868.08562294987,,,0.4130325,9457.147794666666,9457.147794666666,0.0018223999941255897,8.588685318500211e-13
oracle_value_update,dev_march,development,2025-03-13,108,18.0,10800.0,73868.08562294987,,,0.4130325,8639.999999999998,8639.999999999998,0.0010818000009749085,7.958078640513122e-13
oracle_value_update,dev_march,development,2025-03-14,0,0.0,1477.1714471111131,33086.10807235626,,,0.3202299999999999,16361.857378571427,16361.857378571427,0.0031092999852262437,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-14,36,6.0,5719.061381184127,33086.10807235626,,,0.3202299999999999,12966.868139523809,12966.868139523809,0.0026771999837365,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-14,72,12.0,10800.0,33086.10807235626,,,0.3202299999999999,9315.0,9315.0,0.0017220000154338777,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-14,108,18.0,9997.038702328042,33086.10807235626,,,0.3202299999999999,8569.139697714287,8569.139697714287,0.0013867999950889498,6.252776074688882e-13
oracle_value_update,dev_march,development,2025-03-15,0,0.0,1936.2215049798951,32011.102174229272,,,0.32786750000000003,15304.07872333333,15304.07872333333,0.003672599996207282,8.526512829121202e-13
oracle_value_update,dev_march,development,2025-03-15,36,6.0,5456.459012680423,32011.102174229272,,,0.32786750000000003,13371.815338571427,13371.815338571427,0.0026455000042915344,8.526512829121202e-13
oracle_value_update,dev_march,development,2025-03-15,72,12.0,9160.162900643387,32011.102174229272,,,0.32786750000000003,9989.999999999998,9989.999999999998,0.0018210000125691295,7.958078640513122e-13
oracle_value_update,dev_march,development,2025-03-15,108,18.0,10116.998309947092,32011.102174229272,,,0.32786750000000003,9330.59415895238,9330.59415895238,0.0013858000165782869,3.979039320256561e-13
oracle_value_update,dev_march,development,2025-03-16,0,0.0,1447.5559075672,73814.53957404543,,,0.4070074999999999,19089.53274062476,19089.53274062476,0.002776799985440448,2.0179413695586845e-12
oracle_value_update,dev_march,development,2025-03-16,36,6.0,9876.073333333334,73814.53957404543,,,0.4070074999999999,18256.19940729143,18256.19940729143,0.00255279999691993,1.0231815394945443e-12
oracle_value_update,dev_march,development,2025-03-16,72,12.0,8865.916654204231,73814.53957404543,,,0.4070074999999999,10077.778544476188,10077.778544476188,0.0017423000244889408,1.0231815394945443e-12
oracle_value_update,dev_march,development,2025-03-16,108,18.0,9995.182654179895,73814.53957404543,,,0.4070074999999999,8590.664388761903,8590.664388761903,0.0017216999840456992,1.0231815394945443e-12
oracle_value_update,dev_march,development,2025-03-17,0,0.0,1845.0086294878347,72267.68610536508,,,0.40230999999999995,17875.58638304762,17875.58638304762,0.0033266999816987664,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-17,36,6.0,9939.124444444444,72267.68610536508,,,0.40230999999999995,17042.253049714287,17042.253049714287,0.002605000016046688,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-17,72,12.0,10339.193565121692,72267.68610536508,,,0.40230999999999995,9235.586383047617,9235.586383047617,0.0016211000038310885,9.094947017729282e-13
oracle_value_update,dev_march,development,2025-03-17,108,18.0,10030.203703703704,72267.68610536508,,,0.40230999999999995,7936.019302380953,7936.019302380953,0.0012654000020120293,9.094947017729282e-13
