plan_kwh,load_kwh,pv_kwh,e_start,e_end,charge_kwh,discharge_kwh,pv_load_kwh,grid_load_kwh,pv_charge_kwh,grid_charge_kwh,pv_spill_kwh,paid_grid_spill_kwh,emergency_kwh,slot,price,plan_cost,emergency_cost,total_cost,strategy,date,forecast_load_kwh,forecast_pv_kwh,margin_kwh,history_last_date
576.5711128571428,552.0979,0.0,6052.686912174604,6074.7128037460325,24.473212857142812,0.0,0.0,552.0979,0.0,24.473212857142812,0.0,0.0,0.0,142,0.4271,246.25352230128567,0.0,246.25352230128567,q80_margin,2025-02-12,524.594757142857,0.0,51.97635571428577,2025-02-11
566.7408795238096,541.1433333333333,0.0,6074.7128037460325,6097.750595317461,25.597546190476237,0.0,0.0,541.1433333333333,0.0,25.597546190476237,0.0,0.0,0.0,143,0.4276,242.33840008438096,0.0,242.33840008438096,q80_margin,2025-02-12,514.7645238095238,0.0,51.97635571428577,2025-02-11
1399.0947638095236,591.8529166666666,0.0,6097.750595317461,6824.268257746033,807.241847142857,0.0,0.0,591.8529166666666,0.0,807.241847142857,0.0,0.0,0.0,0,0.4248,594.3354556662856,0.0,594.3354556662856,q80_margin,2025-02-13,515.143438095238,0.0,50.61799238095241,2025-02-12
1411.9725019047619,594.08165,0.0,6824.268257746033,7560.370024460319,817.8908519047619,0.0,0.0,594.08165,0.0,817.8908519047619,0.0,0.0,0.0,1,0.4245,599.3823270585714,0.0,599.3823270585714,q80_margin,2025-02-13,528.0211761904762,0.0,50.61799238095241,2025-02-12
1424.4115638095236,559.9016666666666,0.0,7560.370024460319,8310.370024460319,833.3333333333333,0.0,0.0,559.9016666666666,0.0,833.3333333333333,0.0,31.176563809523714,0.0,2,0.4269,608.0812965902857,0.0,608.0812965902857,q80_margin,2025-02-13,540.4602380952381,0.0,50.61799238095241,2025-02-12
1420.4738804761905,606.2387,0.0,8310.370024460319,9043.18168688889,814.2351804761905,0.0,0.0,606.2387,0.0,814.2351804761905,0.0,0.0,0.0,3,0.4272,606.8264417394287,0.0,606.8264417394287,q80_margin,2025-02-13,536.5225547619048,0.0,50.61799238095241,2025-02-12
1415.842509047619,621.2052833333332,0.0,9043.18168688889,9758.355190031749,794.6372257142857,0.0,0.0,621.2052833333332,0.0,794.6372257142857,0.0,0.0,0.0,4,0.4271,604.706335614238,0.0,604.706335614238,q80_margin,2025-02-13,531.8911833333334,0.0,50.61799238095241,2025-02-12
586.939659047619,590.2866666666666,0.0,9758.355190031749,9754.63629267725,0.0,3.3470076190476448,0.0,586.939659047619,0.0,0.0,0.0,0.0,0.0,5,0.4285,251.50364390190472,0.0,251.50364390190472,q80_margin,2025-02-13,536.3216666666666,0.0,50.61799238095241,2025-02-12
596.1874847619047,611.7367166666667,0.0,9754.63629267725,9737.359368338626,0.0,15.549231904761996,0.0,596.1874847619047,0.0,0.0,0.0,0.0,0.0,6,0.4311,257.0164246808571,0.0,257.0164246808571,q80_margin,2025-02-13,544.3878142857142,0.0,51.7996704761905,2025-02-12
598.2338490476191,614.3556666666666,0.0,9737.359368338626,9719.446237650796,0.0,16.121817619047533,0.0,598.2338490476191,0.0,0.0,0.0,0.0,0.0,7,0.4302,257.3602018602857,0.0,257.3602018602857,q80_margin,2025-02-13,546.4341785714286,0.0,51.7996704761905,2025-02-12
823.9026598059943,596.035,0.0,9719.446237650796,9924.52713147619,227.86765980599432,0.0,0.0,596.035,0.0,227.86765980599432,0.0,0.0,0.0,8,0.4279,352.54794813098493,0.0,352.54794813098493,q80_margin,2025-02-13,547.3814285714286,0.0,51.7996704761905,2025-02-12
610.5525561904763,629.43815,0.0,9924.52713147619,9903.543138354496,0.0,18.885593809523698,0.0,610.5525561904763,0.0,0.0,0.0,0.0,0.0,9,0.4312,263.27026222933335,0.0,263.27026222933335,q80_margin,2025-02-13,558.7528857142858,0.0,51.7996704761905,2025-02-12
609.9533395238095,638.20605,0.0,9903.543138354496,9872.151237825396,0.0,28.252710476190487,0.0,609.9533395238095,0.0,0.0,0.0,0.0,0.0,10,0.4333,264.29278201566666,0.0,264.29278201566666,q80_margin,2025-02-13,558.153669047619,0.0,51.7996704761905,2025-02-12
602.5487180952382,611.7116666666666,0.0,9872.151237825396,9861.970183857142,0.0,9.162948571428387,0.0,602.5487180952382,0.0,0.0,0.0,0.0,0.0,11,0.4311,259.75875237085717,0.0,259.75875237085717,q80_margin,2025-02-13,550.7490476190477,0.0,51.7996704761905,2025-02-12
618.7326947619047,617.5140833333332,0.0,9861.970183857142,9863.066934142857,1.2186114285714211,0.0,0.0,617.5140833333332,0.0,1.2186114285714211,0.0,0.0,0.0,12,0.4293,265.62194586128567,0.0,265.62194586128567,q80_margin,2025-02-13,564.8110142857142,0.0,53.921680476190424,2025-02-12
631.1745709523809,621.1895999999999,0.0,9863.066934142857,9872.053408,9.98497095238099,0.0,0.0,621.1895999999999,0.0,9.98497095238099,0.0,0.0,0.0,13,0.4324,272.9198844798095,0.0,272.9198844798095,q80_margin,2025-02-13,577.2528904761905,0.0,53.921680476190424,2025-02-12
629.6445376190476,611.6816666666666,0.0,9872.053408,9888.219991857142,17.962870952380968,0.0,0.0,611.6816666666666,0.0,17.962870952380968,0.0,0.0,0.0,14,0.4367,274.96576957823805,0.0,274.96576957823805,q80_margin,2025-02-13,575.7228571428572,0.0,53.921680476190424,2025-02-12
626.3866614285713,614.6352166666666,0.0,9888.219991857142,9898.796292142857,11.751444761904736,0.0,0.0,614.6352166666666,0.0,11.751444761904736,0.0,0.0,0.0,15,0.4348,272.3529203891428,0.0,272.3529203891428,q80_margin,2025-02-13,572.4649809523809,0.0,53.921680476190424,2025-02-12
635.1204685714285,604.8161666666666,0.0,9898.796292142857,9926.070163857143,30.304301904761928,0.0,0.0,604.8161666666666,0.0,30.304301904761928,0.0,0.0,0.0,16,0.4335,275.3247231257143,0.0,275.3247231257143,q80_margin,2025-02-13,581.1987880952381,0.0,53.921680476190424,2025-02-12
646.503347142857,597.1383333333333,0.0,9926.070163857143,9970.498676285713,49.3650138095237,0.0,0.0,597.1383333333333,0.0,49.3650138095237,0.0,0.0,0.0,17,0.4357,281.6815083501428,0.0,281.6815083501428,q80_margin,2025-02-13,592.5816666666666,0.0,53.921680476190424,2025-02-12
634.1258895238095,633.6451666666667,0.0,9970.498676285713,9970.931326857142,0.4807228571428368,0.0,0.0,633.6451666666667,0.0,0.4807228571428368,0.0,0.0,0.0,18,0.4374,277.3666640777143,0.0,277.3666640777143,q80_margin,2025-02-13,585.9150547619047,0.0,48.210834761904856,2025-02-12
634.5148942857144,654.6401833333333,0.0,9970.931326857142,9948.56989458201,0.0,20.125289047618935,0.0,634.5148942857144,0.0,0.0,0.0,0.0,0.0,19,0.4371,277.34646029228577,0.0,277.34646029228577,q80_margin,2025-02-13,586.3040595238095,0.0,48.210834761904856,2025-02-12
645.9491680952382,651.9866666666667,0.0,9948.56989458201,9941.861562835978,0.0,6.0374985714285,0.0,645.9491680952382,0.0,0.0,0.0,0.0,0.0,20,0.4356,281.37545762228575,0.0,281.37545762228575,q80_margin,2025-02-13,597.7383333333333,0.0,48.210834761904856,2025-02-12
647.1647442857144,672.8280166666666,0.0,9941.861562835978,9913.346815746032,0.0,25.663272380952208,0.0,647.1647442857144,0.0,0.0,0.0,0.0,0.0,21,0.4353,281.7108131875715,0.0,281.7108131875715,q80_margin,2025-02-13,598.9539095238096,0.0,48.210834761904856,2025-02-12
646.8987442857143,677.3587833333333,0.0,9913.346815746032,9879.502327915345,0.0,30.460039047619034,0.0,646.8987442857143,0.0,0.0,0.0,0.0,0.0,22,0.436,282.04785250857145,0.0,282.04785250857145,q80_margin,2025-02-13,598.6879095238095,0.0,48.210834761904856,2025-02-12
655.6489300000001,654.5466666666666,0.0,9879.502327915345,9880.494364915345,1.1022633333334397,0.0,0.0,654.5466666666666,0.0,1.1022633333334397,0.0,0.0,0.0,23,0.4378,287.04310155400003,0.0,287.04310155400003,q80_margin,2025-02-13,607.4380952380952,0.0,48.210834761904856,2025-02-12
679.7482185714284,639.96155,0.0,9880.494364915345,9916.30236662963,39.786668571428436,0.0,0.0,639.96155,0.0,39.786668571428436,0.0,0.0,0.0,24,0.4401,299.15719099328567,0.0,299.15719099328567,q80_margin,2025-02-13,622.9124119047618,0.0,56.83580666666662,2025-02-12
674.9602590476188,648.7837999999999,0.0,9916.30236662963,9939.861179772488,26.17645904761889,0.0,0.0,648.7837999999999,0.0,26.17645904761889,0.0,0.0,0.0,25,0.4389,296.2400576959999,0.0,296.2400576959999,q80_margin,2025-02-13,618.1244523809522,0.0,56.83580666666662,2025-02-12
663.7634257142856,659.8933333333333,0.0,9939.861179772488,9943.344262915345,3.8700923809523147,0.0,0.0,659.8933333333333,0.0,3.8700923809523147,0.0,0.0,0.0,26,0.4364,289.66635898171427,0.0,289.66635898171427,q80_margin,2025-02-13,606.927619047619,0.0,56.83580666666662,2025-02-12
684.7682257142856,642.02685,0.00023333333333333333,9943.344262915345,9981.811711058202,42.74160904761891,0.0,0.00023333333333333333,642.0266166666667,0.0,42.74160904761891,0.0,0.0,0.0,27,0.4393,300.81868155628564,0.0,300.81868155628564,q80_margin,2025-02-13,627.9324714285714,5.238095238095237e-05,56.83580666666662,2025-02-12
690.5774685714285,643.2952666666666,0.0,9981.811711058202,10024.365692772488,47.282201904761905,0.0,0.0,643.2952666666666,0.0,47.282201904761905,0.0,0.0,0.0,28,0.4422,305.3733566022857,0.0,305.3733566022857,q80_margin,2025-02-13,633.7416619047619,0.0,56.83580666666662,2025-02-12
674.3198542857142,672.6766666666666,0.0,10024.365692772488,10025.84456162963,1.6431876190475805,0.0,0.0,672.6766666666666,0.0,1.6431876190475805,0.0,0.0,0.0,29,0.4395,296.3635759585714,0.0,296.3635759585714,q80_margin,2025-02-13,617.4840476190476,0.0,56.83580666666662,2025-02-12
681.5279747619047,686.95885,0.003183333333333333,10025.84456162963,10019.813792846562,0.0,5.4276919047619,0.003183333333333333,681.5279747619047,0.0,0.0,0.0,0.0,0.0,30,0.4333,295.30607146433334,0.0,295.30607146433334,q80_margin,2025-02-13,619.8020404761904,0.001388095238095238,61.727322380952344,2025-02-12
683.879089047619,672.5996,0.0,10019.813792846562,10029.965332989419,11.279489047618995,0.0,0.0,672.5996,0.0,11.279489047618995,0.0,0.0,0.0,31,0.4439,303.5739276282381,0.0,303.5739276282381,q80_margin,2025-02-13,622.1517666666666,0.0,61.727322380952344,2025-02-12
673.5180366666666,650.9316666666666,0.0,10029.965332989419,10050.29306598942,22.586369999999988,0.0,0.0,650.9316666666666,0.0,22.586369999999988,0.0,0.0,0.0,32,0.4301,289.6801075703333,0.0,289.6801075703333,q80_margin,2025-02-13,611.7907142857142,0.0,61.727322380952344,2025-02-12
1502.5557747619046,667.2488666666666,0.04431666666666667,10050.29306598942,10800.0,833.0077044562009,0.0,0.04431666666666667,667.2045499999999,0.0,833.0077044562009,0.0,2.3435203057036915,0.0,33,0.3713,557.8989591690952,0.0,557.8989591690952,q80_margin,2025-02-13,607.5147547619047,0.019635714285714288,61.727322380952344,2025-02-12
726.5760247619048,751.7438666666667,0.0,10800.0,10772.03573121693,0.0,25.16784190476187,0.0,726.5760247619048,0.0,0.0,0.0,0.0,0.0,34,0.5708,414.72959493409525,0.0,414.72959493409525,q80_margin,2025-02-13,664.8487023809524,0.0,61.727322380952344,2025-02-12
-0.0,845.8466666666666,0.0,10772.03573121693,9846.109805291006,0.0,833.3333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,12.513333333333321,35,0.9099,-0.0,56.92940999999995,56.92940999999995,q80_margin,2025-02-13,750.8133333333334,0.0,61.727322380952344,2025-02-12
38.716060952380985,852.1586833333333,0.61725,9846.109805291006,8942.970502645503,0.0,812.8253723809523,0.61725,38.716060952380985,0.0,0.0,0.0,0.0,0.0,36,0.9368,36.26920590019051,0.0,36.26920590019051,q80_margin,2025-02-13,770.1030952380952,0.2734738095238095,102.21977285714286,2025-02-12
867.9549419047618,852.51785,0.0,8942.970502645503,8956.86388535979,15.437091904761814,0.0,0.0,852.51785,0.0,15.437091904761814,0.0,0.0,0.0,37,0.8758,760.1549381201904,0.0,760.1549381201904,q80_margin,2025-02-13,765.7351690476189,0.0,102.21977285714286,2025-02-12
835.0800857142838,878.4899999999999,0.0,8956.86388535979,8908.63064726455,0.0,43.40991428571613,0.0,835.0800857142838,0.0,0.0,0.0,0.0,0.0,38,0.8759,731.4466470771412,0.0,731.4466470771412,q80_margin,2025-02-13,766.7516666666667,0.0,102.21977285714286,2025-02-12
852.298387142857,881.4604333333333,19.313966666666666,8908.63064726455,8897.688336682539,0.0,9.848079523809588,19.313966666666666,852.298387142857,0.0,0.0,0.0,0.0,0.0,39,0.8601,733.0618427815713,0.0,733.0618427815713,q80_margin,2025-02-13,760.6026785714284,10.524064285714285,102.21977285714286,2025-02-12
827.4069085714285,875.5204999999999,57.1,8897.688336682539,8905.776104396824,8.986408571428683,0.0,57.1,818.4204999999998,0.0,8.986408571428683,0.0,0.0,0.0,40,0.8442,698.4969122159999,0.0,698.4969122159999,q80_margin,2025-02-13,765.7245642857142,40.53742857142857,102.21977285714286,2025-02-12
799.5567371428571,877.405,102.93124999999999,8905.776104396824,8928.350792825395,25.082987142857064,0.0,102.93124999999999,774.47375,0.0,25.082987142857064,0.0,0.0,0.0,41,0.8334,666.3505847348571,0.0,666.3505847348571,q80_margin,2025-02-13,782.6235714285714,85.28660714285715,102.21977285714286,2025-02-12
756.1565104761905,885.6477666666666,144.33396666666664,8928.350792825395,8941.709232253967,14.842710476190632,0.0,144.33396666666664,741.3137999999999,0.0,14.842710476190632,0.0,0.0,0.0,42,0.8092,611.8818482773333,0.0,611.8818482773333,q80_margin,2025-02-13,793.0876785714287,129.6442857142857,92.71311761904755,2025-02-12
724.2689438095236,882.8447666666666,190.94688333333332,8941.709232253967,8970.843186682538,32.37106047619034,0.0,190.94688333333332,691.8978833333333,0.0,32.37106047619034,0.0,0.0,0.0,43,0.7972,577.3872020049523,0.0,577.3872020049523,q80_margin,2025-02-13,807.204076190476,175.64825,92.71311761904755,2025-02-12
671.9920461904761,859.4433333333333,246.40625,8970.843186682538,9023.902653253966,58.954962857142846,0.0,246.40625,613.0370833333333,0.0,58.954962857142846,0.0,0.0,0.0,44,0.7644,513.670720108,0.0,513.670720108,q80_margin,2025-02-13,803.3878571428571,224.10892857142855,92.71311761904755,2025-02-12
1420.405665238095,845.2662833333334,301.9196166666667,9023.902653253966,9773.902653253966,833.3333333333333,0.0,301.9196166666667,543.3466666666667,0.0,833.3333333333333,0.0,43.725665238095075,0.0,45,0.6899,979.9378684477617,0.0,979.9378684477617,q80_margin,2025-02-13,766.2003833333332,271.841169047619,92.71311761904755,2025-02-12
620.6810033333333,970.2471166666666,346.3017333333333,9773.902653253966,9770.275564365078,0.0,3.26437999999996,346.3017333333333,620.6810033333333,0.0,0.0,0.0,0.0,0.0,46,0.86,533.7856628666666,0.0,533.7856628666666,q80_margin,2025-02-13,850.1190904761904,322.15120476190475,92.71311761904755,2025-02-12
-0.0,1146.545,387.48124999999993,9770.275564365078,8926.87139769841,0.0,759.0637500000001,387.48124999999993,-0.0,0.0,0.0,0.0,0.0,0.0,47,1.1617,-0.0,0.0,0.0,q80_margin,2025-02-13,1006.6238095238095,374.38124999999997,92.71311761904755,2025-02-12
-0.0,1143.4822333333332,447.1230333333333,8926.87139769841,8153.138953253967,0.0,696.3591999999999,447.1230333333333,-0.0,0.0,0.0,0.0,0.0,0.0,48,1.1683,-0.0,0.0,0.0,q80_margin,2025-02-13,1022.1751047619047,423.97559999999993,164.9290733333334,2025-02-12
-0.0,1121.3403666666666,523.0486666666666,8153.138953253967,7488.370397698412,0.0,598.2917,523.0486666666666,-0.0,0.0,0.0,0.0,0.0,0.0,49,1.0956,-0.0,0.0,0.0,q80_margin,2025-02-13,1001.3399452380952,473.1793333333333,164.9290733333334,2025-02-12
-0.0,1149.9833333333331,596.65625,7488.370397698412,6873.562527328041,0.0,553.3270833333331,596.65625,-0.0,0.0,0.0,0.0,0.0,0.0,50,1.0849,-0.0,0.0,0.0,q80_margin,2025-02-13,1007.1833333333333,521.342857142857,164.9290733333334,2025-02-12
-0.0,1141.5419166666666,650.4464833333333,6873.562527328041,6327.900934735449,0.0,491.0954333333333,650.4464833333333,-0.0,0.0,0.0,0.0,0.0,0.0,51,1.061,-0.0,0.0,0.0,q80_margin,2025-02-13,997.1368833333332,566.2242857142857,164.9290733333334,2025-02-12
-0.0,1137.7083666666667,710.6531,6327.900934735449,5853.395082883597,0.0,427.05526666666674,710.6531,-0.0,0.0,0.0,0.0,0.0,0.0,52,1.043,-0.0,0.0,0.0,q80_margin,2025-02-13,999.1715619047619,617.24655,164.9290733333334,2025-02-12
-0.0,1150.8999999999999,776.64375,5853.395082883597,5437.5548051058195,0.0,374.2562499999999,776.64375,-0.0,0.0,0.0,0.0,0.0,0.0,53,1.036,-0.0,0.0,0.0,q80_margin,2025-02-13,1018.1547619047617,673.2955357142856,164.9290733333334,2025-02-12
-0.0,1146.27055,823.5198499999999,5437.5548051058195,5078.942916216931,0.0,322.75070000000005,823.5198499999999,-0.0,0.0,0.0,0.0,0.0,0.0,54,1.0147,-0.0,0.0,0.0,q80_margin,2025-02-13,1024.8203976190475,721.7710500000001,131.53004952380948,2025-02-12
-0.0,1152.8867333333333,879.2409166666666,5078.942916216931,4774.892008809524,0.0,273.64581666666663,879.2409166666666,-0.0,0.0,0.0,0.0,0.0,0.0,55,0.9922,-0.0,0.0,0.0,q80_margin,2025-02-13,1021.7585452380952,758.7135238095237,131.53004952380948,2025-02-12
-0.0,1169.1483333333333,946.1499999999999,4774.892008809524,4527.116082883597,0.0,222.99833333333345,946.1499999999999,-0.0,0.0,0.0,0.0,0.0,0.0,56,0.97,-0.0,0.0,0.0,q80_margin,2025-02-13,1019.927857142857,795.3732142857143,131.53004952380948,2025-02-12
-0.0,1161.7817166666666,998.1579333333334,4527.116082883597,4345.311879179893,0.0,163.62378333333322,998.1579333333334,-0.0,0.0,0.0,0.0,0.0,0.0,57,0.9422,-0.0,0.0,0.0,q80_margin,2025-02-13,1024.6955047619047,846.4901214285713,131.53004952380948,2025-02-12
-0.0,1158.2093499999999,1051.1743666666666,4345.311879179893,4226.3841199206345,0.0,107.03498333333323,1051.1743666666666,-0.0,0.0,0.0,0.0,0.0,0.0,58,0.9569,-0.0,0.0,0.0,q80_margin,2025-02-13,1020.4543999999999,890.1963619047619,131.53004952380948,2025-02-12
-0.0,1156.1916666666666,1103.3062499999999,4226.3841199206345,4167.622545846561,0.0,52.88541666666674,1103.3062499999999,-0.0,0.0,0.0,0.0,0.0,0.0,59,0.9977,-0.0,0.0,0.0,q80_margin,2025-02-13,1012.7292857142858,918.9517857142856,131.53004952380948,2025-02-12
-0.0,1130.0637,1132.6827833333332,4167.622545846561,4169.979720846561,2.619083333333265,0.0,1130.0637,-0.0,2.619083333333265,0.0,0.0,0.0,0.0,60,0.9919,-0.0,0.0,0.0,q80_margin,2025-02-13,1021.4182547619048,946.1763904761904,138.8592023809522,2025-02-12
-0.0,1137.7237333333333,1151.5930666666666,4169.979720846561,4182.4621208465605,13.869333333333316,0.0,1137.7237333333333,-0.0,13.869333333333316,0.0,0.0,0.0,0.0,61,0.9588,-0.0,0.0,0.0,q80_margin,2025-02-13,1019.9511976190477,974.7635142857142,138.8592023809522,2025-02-12
-0.0,1163.8,1161.51875,4182.4621208465605,4179.927398624338,0.0,2.28125,1161.51875,-0.0,0.0,0.0,0.0,0.0,0.0,62,0.9549,-0.0,0.0,0.0,q80_margin,2025-02-13,1004.8273809523808,1007.4142857142857,138.8592023809522,2025-02-12
-0.0,1133.9680833333332,1159.2318166666666,4179.927398624338,4202.664758624338,25.263733333333448,0.0,1133.9680833333332,-0.0,25.263733333333448,0.0,0.0,0.0,0.0,63,0.9839,-0.0,0.0,0.0,q80_margin,2025-02-13,1000.0150190476189,1044.5575904761904,138.8592023809522,2025-02-12
70.99720952380949,1113.389,1197.7260999999999,4202.664758624338,4342.465637195766,155.33430952380945,0.0,1113.389,0.0,84.33709999999996,70.99720952380949,0.0,0.0,0.0,64,0.799,56.72677040952379,0.0,56.72677040952379,q80_margin,2025-02-13,999.9054142857143,1067.767407142857,138.8592023809522,2025-02-12
896.2849761904761,1127.135,1262.5375,4342.465637195766,5092.465637195766,833.3333333333333,0.0,1127.135,0.0,135.40249999999992,697.9308333333333,0.0,198.35414285714273,0.0,65,0.5025,450.3832005357142,0.0,450.3832005357142,q80_margin,2025-02-13,1001.4040476190477,1077.3116071428572,138.8592023809522,2025-02-12
906.4789385714287,1133.8914666666665,1280.1370666666667,5092.465637195766,5842.465637195766,833.3333333333333,0.0,1133.8914666666665,0.0,146.2456000000002,687.0877333333331,0.0,219.3912052380956,0.0,66,0.4662,422.60048116200005,0.0,422.60048116200005,q80_margin,2025-02-13,1006.4375666666666,1092.8193904761904,159.5274290476191,2025-02-12
873.0468957142855,1130.5163166666666,1267.4995333333331,5842.465637195766,6592.465637195766,833.3333333333333,0.0,1130.5163166666666,0.0,136.98321666666652,696.3501166666667,0.0,176.69677904761875,0.0,67,0.5007,437.13458068414275,0.0,437.13458068414275,q80_margin,2025-02-13,997.2004547619047,1117.0143214285715,159.5274290476191,2025-02-12
840.0640361904761,1117.84,1261.6187499999999,6592.465637195766,7342.465637195766,833.3333333333333,0.0,1117.84,0.0,143.77874999999995,689.5545833333333,0.0,150.50945285714283,0.0,68,0.4827,405.49891026914287,0.0,405.49891026914287,q80_margin,2025-02-13,981.6488095238094,1134.4455357142856,159.5274290476191,2025-02-12
849.6800671428571,1093.0465333333332,1278.9588666666666,7342.465637195766,8092.465637195766,833.3333333333333,0.0,1093.0465333333332,0.0,185.91233333333344,647.4209999999998,0.0,202.25906714285725,0.0,69,0.4785,406.5719121278571,0.0,406.5719121278571,q80_margin,2025-02-13,983.9619690476189,1127.1426642857143,159.5274290476191,2025-02-12
843.9741457142854,1064.5338166666666,1270.8828833333332,8092.465637195766,8842.465637195766,833.3333333333333,0.0,1064.5338166666666,0.0,206.34906666666666,626.9842666666666,0.0,216.98987904761884,0.0,70,0.4662,393.46074673199985,0.0,393.46074673199985,q80_margin,2025-02-13,971.9032666666665,1120.7898833333334,159.5274290476191,2025-02-12
806.6561790476189,1047.5783333333334,1240.71875,8842.465637195766,9592.465637195766,833.3333333333333,0.0,1047.5783333333334,0.0,193.14041666666662,640.1929166666666,0.0,166.4632623809523,0.0,71,0.4432,357.5100185539047,0.0,357.5100185539047,q80_margin,2025-02-13,942.5195238095237,1128.724107142857,159.5274290476191,2025-02-12
775.0844728571428,1051.7476166666665,1237.5090166666666,9592.465637195766,10342.465637195766,833.3333333333333,0.0,1051.7476166666665,0.0,185.7614000000001,647.5719333333332,0.0,127.51253952380966,0.0,72,0.4411,341.8897609772857,0.0,341.8897609772857,q80_margin,2025-02-13,928.5275619047618,1139.4082476190474,152.63182523809527,2025-02-12
779.6257252380951,1049.0909499999998,1222.7339666666667,10342.465637195766,10800.0,508.37151422692637,0.0,1049.0909499999998,0.0,173.64301666666688,334.7284975602595,0.0,444.89722767783564,0.0,73,0.4551,354.8076675558571,0.0,354.8076675558571,q80_margin,2025-02-13,930.0730809523809,1136.4125142857142,152.63182523809527,2025-02-12
792.6193252380951,1032.6383333333333,1189.51875,10800.0,10800.0,0.0,0.0,1032.6383333333333,0.0,0.0,0.0,156.88041666666663,792.6193252380951,0.0,74,0.4463,353.74600485376186,0.0,353.74600485376186,q80_margin,2025-02-13,930.788095238095,1124.1339285714284,152.63182523809527,2025-02-12
784.4762847619047,1022.7953166666666,1173.1793666666667,10800.0,10800.0,0.0,0.0,1022.7953166666666,0.0,0.0,0.0,150.38405000000012,784.4762847619047,0.0,75,0.4113,322.65509592257143,0.0,322.65509592257143,q80_margin,2025-02-13,920.2792809523809,1121.7681547619047,152.63182523809527,2025-02-12
805.760999047619,1027.5122999999999,1160.7815333333333,10800.0,10800.0,0.0,0.0,1027.5122999999999,0.0,0.0,0.0,133.26923333333343,805.760999047619,0.0,76,0.5682,457.8333996588571,0.0,457.8333996588571,q80_margin,2025-02-13,940.4560952380953,1120.6602547619048,152.63182523809527,2025-02-12
19.37557523809528,1043.5566666666666,1129.59375,10800.0,10800.0,0.0,0.0,1043.5566666666666,0.0,0.0,0.0,86.03708333333338,19.37557523809528,0.0,77,0.8279,16.041038739619083,0.0,16.041038739619083,q80_margin,2025-02-13,974.5571428571429,1107.8133928571428,152.63182523809527,2025-02-12
37.643038095238126,1060.8624499999999,1074.4633,10800.0,10800.0,0.0,0.0,1060.8624499999999,0.0,0.0,0.0,13.600850000000037,37.643038095238126,0.0,78,0.8636,32.50852769904765,0.0,32.50852769904765,q80_margin,2025-02-13,960.0561761904761,1079.4092261904761,156.99608809523815,2025-02-12
38.31156190476213,1073.0154,1046.9495666666667,10800.0,10800.0,0.0,0.0,1046.9495666666667,26.06583333333333,0.0,0.0,0.0,12.2457285714288,0.0,79,0.8416,32.243010499047806,0.0,32.243010499047806,q80_margin,2025-02-13,937.0719738095239,1055.7565,156.99608809523815,2025-02-12
55.02590952380956,1075.6116666666667,1063.7312499999998,10800.0,10800.0,0.0,0.0,1063.7312499999998,11.88041666666686,0.0,0.0,0.0,43.1454928571427,0.0,80,0.8618,47.42132882761908,0.0,47.42132882761908,q80_margin,2025-02-13,935.1235714285714,1037.09375,156.99608809523815,2025-02-12
96.10908571428581,1067.1069333333332,1085.5730833333332,10800.0,10800.0,0.0,0.0,1067.1069333333332,0.0,0.0,0.0,18.46614999999997,96.10908571428581,0.0,81,0.8623,82.87486461142865,0.0,82.87486461142865,q80_margin,2025-02-13,942.7202142857143,1003.6072166666665,156.99608809523815,2025-02-12
-0.0,1053.2574333333332,1049.7354666666665,10800.0,10796.086703703704,0.0,3.5219666666666853,1049.7354666666665,-0.0,0.0,0.0,0.0,0.0,0.0,82,0.9026,-0.0,0.0,0.0,q80_margin,2025-02-13,934.2625523809522,959.572111904762,156.99608809523815,2025-02-12
-0.0,1039.6266666666666,980.1187499999999,10796.086703703704,10729.966796296298,0.0,59.50791666666669,980.1187499999999,-0.0,0.0,0.0,0.0,0.0,0.0,83,0.9754,-0.0,0.0,0.0,q80_margin,2025-02-13,920.3716666666667,915.9383928571427,156.99608809523815,2025-02-12
-0.0,1030.9690166666664,960.3680833333333,10729.966796296298,10651.521314814816,0.0,70.60093333333316,960.3680833333333,-0.0,0.0,0.0,0.0,0.0,0.0,84,1.0002,-0.0,0.0,0.0,q80_margin,2025-02-13,932.6782357142857,880.277138095238,148.61599380952387,2025-02-12
-0.0,1036.3546333333334,947.2082,10651.521314814816,10552.469722222224,0.0,89.14643333333333,947.2082,-0.0,0.0,0.0,0.0,0.0,0.0,85,0.9978,-0.0,0.0,0.0,q80_margin,2025-02-13,931.8896476190475,845.2566642857142,148.61599380952387,2025-02-12
-0.0,1055.1533333333332,910.3374999999999,10552.469722222224,10391.563240740743,0.0,144.81583333333333,910.3374999999999,-0.0,0.0,0.0,0.0,0.0,0.0,86,1.0271,-0.0,0.0,0.0,q80_margin,2025-02-13,915.152857142857,801.561607142857,148.61599380952387,2025-02-12
-0.0,1068.9339833333333,865.5701166666665,10391.563240740743,10165.60338888889,0.0,203.3638666666668,865.5701166666665,-0.0,0.0,0.0,0.0,0.0,0.0,87,1.0906,-0.0,0.0,0.0,q80_margin,2025-02-13,919.1598976190473,748.1972309523809,148.61599380952387,2025-02-12
-0.0,1035.1463333333331,829.4532333333333,10165.60338888889,9937.055500000002,0.0,205.69309999999984,829.4532333333333,-0.0,0.0,0.0,0.0,0.0,0.0,88,0.9376,-0.0,0.0,0.0,q80_margin,2025-02-13,921.6256595238094,709.0710476190476,148.61599380952387,2025-02-12
