strategy,window,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,scenario_mean,scenario_cvar,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,price_bias,solver
rolling_scenario_shuffled,eval_september,evaluation,2025-09-16,12,2,point,10,32056.85539163914,31425.506070800202,33950.90335415595,32.58568105556009,3148.8163293827147,785.1776896614462,599.343032660175,1,0.0,MILP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-16,18,3,point,10,22397.559850172634,21707.003530407474,24469.228809468113,3.15362499999992,0.0,2.0864382999999473,2.0115930175297105,1,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-17,6,1,point,11,35992.27732129427,35406.132460664405,37750.71190318385,532.1037250000006,2526.496398669408,1018.6167757666698,913.9358464829448,1,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-17,12,2,point,10,30760.581936199982,30154.194212822287,32579.74510633306,0.0,656.3173677160435,303.9832208701922,273.2524275495737,1,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-17,18,3,keep_previous,10,22437.72724110035,21775.708494924624,24423.783479627527,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-18,6,1,point,11,38262.96773493947,37702.74192858411,39943.64515400556,9379.877441324079,0.0,2392.4870220864627,2032.6932741646585,1,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-18,12,2,point,10,32181.879214793247,31595.60164253324,33940.71193157328,0.7574633611134232,3193.1882756313466,860.0960877855919,731.0807140037853,1,0.0,LP+MILP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-18,18,3,keep_previous,10,22506.82013309741,21867.36186046683,24425.194950989153,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-19,6,1,point,10,15065.779102960538,14496.150454801886,16774.665047436494,340.63749083333056,1.7053025658242404e-13,107.61747308708232,137.2846677290165,1,0.0,MILP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-19,12,2,point,10,18717.699631142772,18130.385918505308,20479.640769055164,0.0,762.5635119444414,248.44745448299867,315.51580371868283,1,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-19,18,3,keep_previous,10,14843.624923253949,14222.114857837501,16708.15511950329,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-20,6,1,point,10,14969.091797137746,14413.760257479342,16635.08641611296,0.4694083333353092,329.4732933333331,108.78669274550114,136.41135097018565,1,0.0,MILP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-20,12,2,point,10,18534.01166487258,17962.50060939709,20248.544831299056,0.0,363.2028972222225,123.54783830472235,154.67312562622038,1,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-20,18,3,keep_previous,10,14928.833557926295,14324.867337849106,16740.732218157864,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-21,6,1,point,11,36071.96129227923,35536.155541178276,37679.378545582076,852.7161612345706,0.0,207.8579189816272,161.72459001525817,1,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-21,12,2,point,10,32735.158100478642,32183.945631332157,34388.79550791809,4.547473508864641e-13,3443.974826893002,841.1875333053557,690.9553905895272,1,0.0,MILP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-21,18,3,keep_previous,10,22992.533035358683,22411.977949709413,24734.1982923065,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-22,6,1,point,11,35540.12096653276,35027.32463209669,37078.509969841005,61.97999166666534,6075.149305699591,1896.2991805871811,1618.7763483806993,1,0.0,LP+MILP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-22,12,2,point,10,30257.016858398725,29729.760137910507,31838.787019863375,56.16958333333332,50.27938775034602,40.758607972879005,33.082068038905476,1,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-22,18,3,keep_previous,10,22060.09341365918,21506.329223926263,23721.385982857926,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-23,6,1,point,11,35796.552448331975,35318.75968869832,37229.93072723293,0.0,1259.680410795612,416.34634131598165,336.46681606078573,1,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-23,12,2,point,10,31137.345834529653,30645.33406957585,32613.38112939107,0.0,1033.9063267352522,335.12806127307823,286.1273783839616,1,0.0,LP
rolling_scenario_shuffled,eval_september,evaluation,2025-09-23,18,3,keep_previous,10,22349.84310574772,21833.21771556484,23899.71927629637,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-08,6,1,keep_previous,11,61516.544002261784,61466.78199646291,61665.83001965841,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-08,12,2,margin,11,41045.44270523831,41014.60406770348,41137.95861784279,88.94935468888696,4047.483303098764,1586.2076044647433,1372.5533750589839,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-08,18,3,margin,10,19280.809514292592,19247.970132657556,19379.3276591977,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-09,6,1,margin,11,60005.20683399685,59911.30931353777,60286.89939537408,273.07827146110685,3350.667481274439,1718.5282948744473,1516.3017040648374,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-09,12,2,margin,11,39544.8302723178,39513.0823180035,39640.07413526069,0.0,1317.2946771002466,554.6472041381846,496.7851030659841,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-09,18,3,margin,10,19432.15632577016,19363.711176297707,19637.491774187514,1.2505552149377763e-12,0.0,8.344954949279781e-13,7.626510978298029e-13,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-10,6,1,residual_0,11,61199.3240898464,60920.650709613175,62035.34423054606,4365.78226437428,421.7496000000002,2119.6301730333366,1854.003652453995,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-10,12,2,residual_5,11,40477.446181120584,40257.36120621753,41137.70110582975,57.99937002221918,1220.8792205075392,628.4642467442696,550.0210584013277,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-10,18,3,margin,11,19494.555198288894,19440.740684043623,19655.998741024698,549.7519513760786,0.9285909465013447,212.3827126173248,196.83286271146562,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-11,6,1,margin,11,59640.22967868786,59574.05448359146,59838.75526397704,2.2426033333333635,4312.4755921851865,1967.9033068561755,1815.71928900795,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-11,12,2,margin,11,38560.41168424467,38512.043494509104,38705.516253451366,75.59546146888977,1326.5513303881949,609.1098118760369,545.6478768066028,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-11,18,3,margin,10,19361.90904119794,19325.011185965832,19472.60260689427,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-12,6,1,residual_7,11,24968.46228096468,24472.5394947201,26456.230639698424,2922.6179448875855,51.26690288065811,802.423149241527,995.57005234784,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-12,12,2,residual_0,11,17583.79848402858,17429.94672262018,18045.35376825377,271.5693134471963,1314.407893504801,419.5171430352315,490.16680703602066,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-12,18,3,residual_3,11,11826.760656086479,11745.05483034318,12071.878133316372,77.08459264444429,9.985590982787471,22.067639723574732,25.52593408374937,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-13,6,1,margin,11,25845.646425701594,25782.168990249305,26036.078732058464,2240.9452574622746,1057.5208526211156,1054.5750432595414,1313.2607679783846,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-13,12,2,margin,11,18332.689857023815,18277.496169355352,18498.2709200292,0.0,2294.9393535816125,681.7196841136621,861.2444045034063,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-13,18,3,keep_previous,11,11915.63124447102,11866.158139252528,12064.050560126496,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-14,6,1,residual_5,11,61667.64001150546,61245.173675144586,62935.03902058806,4699.513800018245,207.84253460905325,2237.8371753186198,1997.92484668111,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-14,12,2,residual_1,11,40704.787701848196,40416.87014251454,41568.54037984916,556.7947544178346,140.84207463250902,303.9317285392412,274.04132853998226,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-14,18,3,keep_previous,11,19841.564252687353,19721.16986504635,20202.747415610353,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-15,6,1,residual_6,11,62879.52834594147,62282.37067664902,64671.001353818814,1921.2192981920496,611.1009299067225,1131.8517665626655,1021.4836732141704,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-15,12,2,keep_previous,11,39915.17176212195,39803.4625549041,40250.2993837755,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-15,18,3,margin,11,19823.976189912915,19790.977898323603,19922.97106468085,395.08768420814897,0.0,110.71569781951527,108.40753090180378,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-16,6,1,margin,11,62774.1701281407,62735.140204640105,62891.25989864248,0.0,4059.777777108357,1991.9530797838643,1823.4379411292673,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-16,12,2,margin,11,39931.296560074516,39886.7417485055,40064.96099478158,0.16680000000042128,885.0687264032995,412.1368373210378,389.5546565760695,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-16,18,3,keep_previous,11,19725.70485537392,19691.391231639445,19828.645726577342,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-17,6,1,margin,11,61871.88888929198,61809.84945808955,62058.007182899266,0.0,6213.780297522631,3057.9188786548084,2792.413257915065,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-17,12,2,margin,11,39442.86875079857,39412.949622681954,39532.626135148406,28.386805962221956,729.1642782633738,376.9895762116596,353.2313611772556,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-17,18,3,margin,10,19501.67906252573,19473.527771463774,19586.1329357116,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-18,6,1,keep_previous,11,61111.08195969431,61049.23910891451,61296.610512033716,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-18,12,2,margin,11,39742.32982959451,39706.0830980768,39851.07002414766,25.326535067776035,2227.7571261673484,871.2971553296086,866.7164948509503,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-18,18,3,margin,10,19487.129145286992,19451.91693980932,19592.76576172001,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-19,6,1,residual_0,11,23964.02280397604,23603.278238241583,25046.256501179418,2288.637810573382,0.0,534.6517690113529,710.8566854214754,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-19,12,2,margin,11,17435.10878223341,17404.01673868197,17528.384912887715,563.490626317003,1417.9609551961578,564.3870805510121,742.2176595360095,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-19,18,3,keep_previous,11,11791.036374746196,11753.734826254684,11902.94102022073,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-20,6,1,margin,11,24051.727806467432,24021.108548793232,24143.58557949003,0.0,4184.566998325099,1205.5784974781711,1604.1742720199413,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-20,12,2,margin,11,16925.715603630168,16870.03516215366,17092.756928059687,96.51655104937942,932.0680405980742,225.81029977326264,327.1344915273811,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-20,18,3,keep_previous,11,11977.883251544501,11933.75719136415,12110.261432085557,0.0,0.0,0.0,0.0,0,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-21,6,1,residual_4,11,60685.90980761883,60561.94553255082,61057.80263282288,0.0,5760.111674248605,2676.2916611844234,2455.9498138451554,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-21,12,2,residual_3,11,41315.88304798967,41157.07465488513,41792.30822730328,2034.686731949254,94.50240175308727,968.3518413075108,901.8004276605873,1,0.0,LP
rolling_scenario_shuffled,eval_december,evaluation,2025-12-21,18,3,residual_1,11,19692.435402715517,19646.86429121245,19829.14873722472,154.33060012460953,63.68767060111168,74.74280906487404,72.17330140070712,1,0.0,LP
rolling_scenario_price_update,dev_march,development,2025-03-07,6,1,margin,11,11080.204017603302,11048.13221242047,11176.419433151796,5.684341886080802e-14,1072.046259694099,322.6535793772281,388.9544093752978,1,-0.07586150793650795,MILP
rolling_scenario_price_update,dev_march,development,2025-03-07,12,2,margin,11,11893.743535481124,11865.642231858592,11978.04744634872,3.2888428888876433,94.5612168888913,32.52026554685034,36.11266869860254,1,-0.14343730158730159,LP
rolling_scenario_price_update,dev_march,development,2025-03-07,18,3,keep_previous,11,8571.845699779968,8558.221115716478,8612.719451970435,0.0,0.0,0.0,0.0,0,-0.1591027116402116,LP
rolling_scenario_price_update,dev_march,development,2025-03-08,6,1,margin,11,9701.900371050659,9672.528683136961,9790.015434791749,2.1032064978498966e-12,32.08736320667066,11.20976334536441,14.277150005098724,1,-0.07644563492063494,MILP
rolling_scenario_price_update,dev_march,development,2025-03-08,12,2,keep_previous,11,11706.765408932355,11681.893190390234,11781.382064558722,0.0,0.0,0.0,0.0,0,-0.14372867063492067,LP
rolling_scenario_price_update,dev_march,development,2025-03-08,18,3,keep_previous,11,8401.531803663009,8390.83418439555,8433.624661465385,0.0,0.0,0.0,0.0,0,-0.17183154761904762,LP
rolling_scenario_price_update,dev_march,development,2025-03-09,6,1,margin,11,37991.540614439684,37977.30441389218,38034.24921608217,0.0,7656.881182989024,2540.6454745472674,2508.706172197927,1,0.023616666666666675,LP
rolling_scenario_price_update,dev_march,development,2025-03-09,12,2,margin,11,30203.315447142202,30189.71541997422,30244.11552864614,1584.3497356107573,1465.655882515773,942.4918063883479,981.1316350293488,1,0.036466269841269834,LP+MILP
rolling_scenario_price_update,dev_march,development,2025-03-09,18,3,margin,10,19246.582898088407,19232.83015915586,19287.841114886054,0.0,0.0,0.0,0.0,0,0.03676362433862433,LP
rolling_scenario_price_update,dev_march,development,2025-03-10,6,1,margin,11,39887.28610720228,39864.490806513146,39955.67200926969,1255.81448528978,36.794494222222056,513.7534288993545,516.8783955163267,1,0.029698611111111106,LP
rolling_scenario_price_update,dev_march,development,2025-03-10,12,2,margin,11,31289.075439053104,31269.016788352266,31349.251391155616,5.481202192222895,1067.3306743676217,401.51522335290707,358.83739732562003,1,0.051330059523809514,LP
rolling_scenario_price_update,dev_march,development,2025-03-10,18,3,margin,10,19865.43286806257,19843.14089350395,19932.30879173843,0.0,0.0,0.0,0.0,0,0.059918055555555544,LP
rolling_scenario_price_update,dev_march,development,2025-03-11,6,1,residual_6,11,42346.98605016605,41387.997277000424,45223.95236966294,7999.945487942396,248.22855424691375,2693.174772346499,2516.1509519586775,1,0.026433928571428567,LP
rolling_scenario_price_update,dev_march,development,2025-03-11,12,2,margin,11,31274.55776072147,31246.472902620044,31358.81233502574,248.22855424691397,2759.2785074005506,1193.1038190111015,1134.04953182305,1,0.040207837301587314,LP
rolling_scenario_price_update,dev_march,development,2025-03-11,18,3,margin,10,19536.41464348227,19506.790406913897,19625.287353187377,0.0,2.2737367544323206e-13,1.1099245966761372e-13,1.1419145840547917e-13,0,0.04757440476190476,LP
rolling_scenario_price_update,dev_march,development,2025-03-12,6,1,margin,11,38441.11948942838,38224.359411872516,39091.39972209599,776.8505338600012,11113.824189401927,4106.7636666625995,4003.6483738433076,1,0.01966130952380951,LP
rolling_scenario_price_update,dev_march,development,2025-03-12,12,2,margin,11,29697.33254952631,29668.71233109511,29783.19320481991,1155.9065150285176,885.3162415130286,713.6284138648449,673.7499961894453,1,0.02083601190476191,LP
rolling_scenario_price_update,dev_march,development,2025-03-12,18,3,margin,10,19217.100047262848,19186.0905668002,19310.128488650786,0.0,1.1368683772161603e-13,5.250626600172836e-14,5.280801733581857e-14,0,0.032187037037037035,LP
rolling_scenario_price_update,dev_march,development,2025-03-13,6,1,margin,11,43414.78912321538,42982.52635485934,44711.577428283475,2528.3360961850003,3826.691065934449,2569.3805876065735,2365.6523464155453,1,0.028441269841269837,LP
rolling_scenario_price_update,dev_march,development,2025-03-13,12,2,margin,11,32256.58644061401,32220.39244266177,32365.168434470732,0.0,2575.741581134427,941.3506089695471,901.3749493089981,1,0.05399335317460319,LP
rolling_scenario_price_update,dev_march,development,2025-03-13,18,3,margin,10,19805.37759319306,19766.441229183405,19922.186685222034,1.1368683772161603e-13,0.0,4.9595882956054996e-14,5.322036521065264e-14,0,0.06212685185185186,LP
rolling_scenario_price_update,dev_march,development,2025-03-14,6,1,margin,11,10439.52900842582,10389.57657789083,10589.386300030785,1028.2076696666709,1.1368683772161603e-13,334.5582047999294,396.1333172357686,1,-0.07357142857142857,MILP
rolling_scenario_price_update,dev_march,development,2025-03-14,12,2,margin,11,11635.536842754907,11585.92380026936,11784.375970211546,0.0,618.3738718888893,196.31314870590592,206.10617957480997,1,-0.1527797619047619,LP
rolling_scenario_price_update,dev_march,development,2025-03-14,18,3,keep_previous,11,8425.353485742497,8376.308794425704,8572.487559692876,0.0,0.0,0.0,0.0,0,-0.1695181878306878,LP
rolling_scenario_price_update,dev_march,development,2025-03-15,6,1,margin,11,10239.298760794536,10186.119144900462,10398.837608476762,1081.6733723333318,5.684341886080802e-14,335.4448482250109,427.00908826213634,1,-0.06431488095238097,MILP
rolling_scenario_price_update,dev_march,development,2025-03-15,12,2,margin,11,11166.513042638722,11112.368685332105,11328.94611455857,7.389644451905042e-13,623.8742347777812,185.22126768034653,221.20988253685425,1,-0.1190938492063492,MILP
rolling_scenario_price_update,dev_march,development,2025-03-15,18,3,keep_previous,11,8786.732396181604,8735.372091798017,8940.813309332361,0.0,0.0,0.0,0.0,0,-0.149611044973545,LP
rolling_scenario_price_update,dev_march,development,2025-03-16,6,1,margin,11,40599.455030622965,40266.78348879001,41597.46965612182,1592.75285292667,777.8198675666629,955.6776601973497,933.5430049988316,1,0.022933333333333337,LP
rolling_scenario_price_update,dev_march,development,2025-03-16,12,2,margin,11,31780.866456205156,31709.82618414732,31993.98727237867,0.0,4782.908057359256,1761.3999634345723,1666.0713684956745,1,0.033121230158730156,LP
rolling_scenario_price_update,dev_march,development,2025-03-16,18,3,margin,10,19641.61142372278,19565.90141924749,19868.741437148656,0.0,1.1368683772161603e-13,5.1784354582196103e-14,5.145816283368698e-14,0,0.045318716931216946,LP
rolling_scenario_price_update,dev_march,development,2025-03-17,6,1,margin,11,32305.76374070155,32241.91028557425,32497.32410608345,11.480173222222675,6421.206827115595,1724.2638359515165,1798.1618809669383,1,0.018023611111111126,LP+MILP
rolling_scenario_price_update,dev_march,development,2025-03-17,12,2,residual_1,11,27229.186893906757,27062.08690169268,27730.48687054899,267.3764662488573,326.73562892181144,176.06835978911,174.83183290643152,1,0.013781845238095253,LP
rolling_scenario_price_update,dev_march,development,2025-03-17,18,3,margin,11,19556.098313462484,19483.87138742053,19772.77909158835,731.8975471273636,0.0,347.76403287350144,351.06469445832465,1,0.01824728835978837,LP
rolling_scenario_price_update,dev_march,development,2025-03-18,6,1,margin,11,40291.89243315683,39935.64986679921,41360.620132229655,561.4160863633334,5258.6130712880195,2175.400562074492,2096.377511955342,1,0.021572023809523826,LP
rolling_scenario_price_update,dev_march,development,2025-03-18,12,2,margin,11,30293.643038933296,30220.041048171508,30514.44901121867,0.0,5470.401898360595,1734.1705267318814,1731.3252105888137,1,0.04143472222222223,LP+MILP
rolling_scenario_price_update,dev_march,development,2025-03-18,18,3,keep_previous,11,19726.273989370544,19645.772121362377,19967.77959339505,0.0,0.0,0.0,0.0,0,0.04078154761904763,LP
rolling_scenario_price_update,dev_march,development,2025-03-19,6,1,margin,11,38434.18420831976,37895.49199986587,40050.26083368142,5410.92204371056,0.0,1774.5036127948667,1787.2058019609042,1,0.029882936507936504,LP
rolling_scenario_price_update,dev_march,development,2025-03-19,12,2,margin,11,29525.688910800673,29449.286477851234,29754.896209648992,0.0,2894.1840856213953,1015.3467619750162,1022.3952732719013,1,0.04278472222222222,LP
rolling_scenario_price_update,dev_march,development,2025-03-19,18,3,keep_previous,11,19855.132583227678,19772.05198282716,20104.374384429233,0.0,0.0,0.0,0.0,0,0.04054761904761905,LP
rolling_scenario_price_update,dev_march,development,2025-03-20,6,1,margin,11,36030.700876493676,35813.04165668151,36683.67853593018,506.0049395555567,7251.394090700963,2753.971328398193,2664.527883749278,1,0.03258829365079366,LP+MILP
rolling_scenario_price_update,dev_march,development,2025-03-20,12,2,residual_0,11,28327.106501843948,28150.40670078448,28857.20590502235,388.1580790109782,243.48041428806522,198.9406996143397,193.83451563040302,1,0.04451001984126983,LP
rolling_scenario_price_update,dev_march,development,2025-03-20,18,3,margin,11,20821.38153443132,20732.443696194678,21088.195049141243,974.4838627513984,0.0,546.9775723199263,560.2944899600706,1,0.05219999999999999,LP
rolling_scenario_price_update,dev_april,development,2025-04-17,6,1,residual_5,11,29991.264514543607,29779.440893240197,30626.735378453843,3653.529581890102,402.3493704197536,947.6542196294309,890.5225072670451,1,0.02822003968253969,LP
rolling_scenario_price_update,dev_april,development,2025-04-17,12,2,margin,11,26301.581637462165,26269.861971427024,26396.74063556759,361.24918390308716,3319.7426817462306,948.9571356684019,988.9133497889209,1,0.046222916666666655,LP+MILP
rolling_scenario_price_update,dev_april,development,2025-04-17,18,3,keep_previous,11,19638.793931799617,19605.75458360674,19737.911976378247,0.0,0.0,0.0,0.0,0,0.051394444444444444,LP
rolling_scenario_price_update,dev_april,development,2025-04-18,6,1,margin,11,5911.836191357935,5867.341480190142,6045.320324861314,1.1368683772161603e-13,326.9757001111053,108.78822812994781,137.4168321240736,1,-0.05972242063492064,MILP
rolling_scenario_price_update,dev_april,development,2025-04-18,12,2,keep_previous,11,9814.526746434023,9763.410513016015,9967.875446688045,0.0,0.0,0.0,0.0,0,-0.12675386904761904,LP
rolling_scenario_price_update,dev_april,development,2025-04-18,18,3,keep_previous,11,8553.464165582009,8522.998521191563,8644.861098753348,0.0,0.0,0.0,0.0,0,-0.1515042328042328,LP
rolling_scenario_price_update,dev_april,development,2025-04-19,6,1,keep_previous,11,5806.778987058704,5777.6094813132695,5894.287504295008,0.0,0.0,0.0,0.0,0,-0.06689722222222222,MILP
rolling_scenario_price_update,dev_april,development,2025-04-19,12,2,residual_0,11,10321.063073918429,10163.374407014153,10794.129074631255,230.0604582977719,105.89980439094683,97.99398586436863,110.76990872580225,1,-0.12043462301587302,LP
rolling_scenario_price_update,dev_april,development,2025-04-19,18,3,keep_previous,11,8578.462177085114,8548.328940518304,8668.86188678554,0.0,0.0,0.0,0.0,0,-0.1542595238095238,LP
rolling_scenario_price_update,dev_april,development,2025-04-20,6,1,margin,11,27151.142381924983,27109.013571060004,27277.528814519927,378.95980837584756,241.0383756666679,144.58416110143034,127.43782923276042,1,0.022751785714285714,LP+MILP
rolling_scenario_price_update,dev_april,development,2025-04-20,12,2,margin,11,25069.882260189992,25034.746426822054,25175.289760293806,74.16000687222413,1116.154548035656,306.5795006938511,272.255714904418,1,0.04155873015873016,LP+MILP
rolling_scenario_price_update,dev_april,development,2025-04-20,18,3,keep_previous,11,19386.754000769328,19346.27514337923,19508.190572939628,0.0,0.0,0.0,0.0,0,0.05141514550264551,LP
rolling_scenario_price_update,dev_april,development,2025-04-21,6,1,margin,11,26799.112034505142,26706.56761596482,27076.745290126106,5.684341886080801e-13,8750.822024611803,2241.0802696728506,2297.9484414269828,1,0.030914087301587314,MILP
rolling_scenario_price_update,dev_april,development,2025-04-21,12,2,keep_previous,11,22801.36327731509,22754.47129075333,22942.039237000372,0.0,0.0,0.0,0.0,0,0.04281101190476192,MILP
rolling_scenario_price_update,dev_april,development,2025-04-21,18,3,keep_previous,11,18896.695986336206,18856.72348491031,19016.613490613894,0.0,0.0,0.0,0.0,0,0.037395965608465614,LP
rolling_scenario_price_update,dev_april,development,2025-04-22,6,1,margin,11,29547.046301605504,29455.53071906524,29821.5930492263,5024.515819722894,0.0,1452.5403184329573,1324.2349484570677,1,0.03152063492063493,LP+MILP
rolling_scenario_price_update,dev_april,development,2025-04-22,12,2,margin,11,25655.194421216635,25597.179548283395,25829.239040016353,6.821210263296962e-13,3882.772370864192,1075.074920978339,996.6467224692956,1,0.042858134920634935,LP+MILP
rolling_scenario_price_update,dev_april,development,2025-04-22,18,3,keep_previous,11,19556.56478177792,19489.87516992489,19756.63361733701,0.0,0.0,0.0,0.0,0,0.0566681216931217,LP
rolling_scenario_price_update,dev_april,development,2025-04-23,6,1,margin,11,27606.08420124026,27227.617422559983,28741.484537281096,2591.811906351106,0.0,748.4717407177365,679.1564379019876,1,0.04231091269841271,LP
rolling_scenario_price_update,dev_april,development,2025-04-23,12,2,margin,11,24606.292943923872,24546.853944472394,24784.609942278315,0.0,1298.7225353271833,364.34646818611566,349.4778439928481,1,0.04790803571428572,LP
rolling_scenario_price_update,dev_april,development,2025-04-23,18,3,keep_previous,11,19482.527312526654,19414.59834255303,19686.314222447534,0.0,0.0,0.0,0.0,0,0.05606805555555556,LP
rolling_scenario_price_update,dev_april,development,2025-04-24,6,1,margin,11,25965.24275880622,25702.542324421807,26753.344061959455,125.51153779000225,3877.5640573991836,904.9842195137622,852.6200977183522,1,0.030584126984127005,MILP
rolling_scenario_price_update,dev_april,development,2025-04-24,12,2,keep_previous,11,23926.880077234022,23760.361328171533,24426.43632442149,0.0,0.0,0.0,0.0,0,0.04498482142857146,MILP
rolling_scenario_price_update,dev_april,development,2025-04-24,18,3,keep_previous,11,19215.461678324293,19158.14309701554,19387.41742225055,0.0,0.0,0.0,0.0,0,0.043973214285714296,LP
rolling_scenario_price_update,dev_april,development,2025-04-25,6,1,margin,11,5664.56733553163,5603.891762316574,5846.594055176796,69.51500855555798,125.58761555556026,66.07985543630247,76.41277156725576,1,-0.07879742063492061,MILP
rolling_scenario_price_update,dev_april,development,2025-04-25,12,2,margin,11,9258.589375706984,9200.439304003296,9433.03959081805,0.0,653.0817260000003,215.11767849177838,236.09476677196483,1,-0.13812232142857142,LP+MILP
rolling_scenario_price_update,dev_april,development,2025-04-25,18,3,keep_previous,11,8154.24116020922,8095.876487201111,8329.335179233547,0.0,0.0,0.0,0.0,0,-0.16963915343915342,LP
rolling_scenario_price_update,dev_april,development,2025-04-26,6,1,margin,11,5371.936684368344,5314.196755575525,5545.1564707468015,2.0179413695586845e-12,160.2116943333389,55.605369526725156,65.17288681439112,1,-0.07824226190476193,MILP
rolling_scenario_price_update,dev_april,development,2025-04-26,12,2,keep_previous,11,8916.929793529966,8857.2354067349,9096.01295391516,0.0,0.0,0.0,0.0,0,-0.1651780753968254,LP
rolling_scenario_price_update,dev_april,development,2025-04-26,18,3,keep_previous,11,8079.065168229981,8026.915038485911,8235.51555746219,0.0,0.0,0.0,0.0,0,-0.1780570105820106,LP
