method,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
oracle_actual,2025-06-09,1200.0,1200.0000000000005,75088.63638475926,0.0,51029.440598462366,0.0,51029.440598462366,2.2737367544323206e-13,4.193978497823991e-12,21873.28237592592,17717.358724499998,51029.440598462366,0,LP,0.006908900017151609,9.094947017729282e-13,0
oracle_actual,2025-06-10,1200.0000000000005,1200.0000000000002,75858.11387798353,4.54747350886464e-14,50790.81289274961,1.1989413906121624e-13,50790.81289274961,5.684341886080801e-13,0.0,22314.05076131687,18074.381116666667,50790.81289274961,0,LP,0.005553499999223277,7.673861546209082e-13,0
oracle_actual,2025-06-11,1200.0000000000002,1200.0,80452.71145637859,2.27373675443232e-14,54691.9962394975,5.1784354582196084e-14,54691.9962394975,1.1368683772161603e-13,0.0,22990.869156378594,18622.604016666664,54691.9962394975,0,LP,0.007085099990945309,9.094947017729282e-13,0
oracle_actual,2025-06-12,1200.0,1200.0,76715.00016111111,0.0,52041.10846146343,0.0,52041.10846146343,1.1368683772161603e-13,0.0,22434.782777777775,18172.174049999998,52041.10846146343,0,LP,0.00597530000959523,9.094947017729282e-13,0
oracle_actual,2025-06-13,1200.0,1200.0,34134.58600514403,2.7267077484793845e-13,16790.698665235905,6.927201035011876e-13,16790.698665235905,1.1368683772161603e-13,3049.4136318930077,14420.308806584357,11680.450133333334,16790.698665235905,0,MILP,0.13434229997801594,3.069544618483633e-12,0
oracle_actual,2025-06-14,1200.0,1200.0000000000005,34656.51114835391,1.4210854715202004e-14,17131.496705782036,3.3281821743003094e-14,17131.496705782036,1.1368683772161603e-13,5311.8380000000025,16585.949465020574,13434.619066666666,17131.496705782036,0,MILP,0.1539951999729965,1.3642420526593924e-12,0
oracle_actual,2025-06-15,1200.0000000000005,1200.0000000000002,74649.95251995884,4.54747350886464e-14,49763.88658178446,1.0429630492581052e-13,49763.88658178446,4.206412995699793e-12,0.0,21173.569403292175,17150.591216666664,49763.88658178446,0,LP,0.005633399996440858,1.0231815394945443e-12,0
oracle_actual,2025-06-16,1200.0000000000002,1200.0000000000002,76989.21950130658,2.27373675443232e-14,52099.302007096,5.685478754458016e-14,52099.302007096,4.689582056016661e-13,0.0,22606.140445473247,18310.97376083333,52099.302007096,0,LP,0.006371499999659136,6.821210263296962e-13,0
oracle_actual,2025-06-17,1200.0000000000002,1200.0000000000002,78993.6572191358,2.27373675443232e-14,53678.79022877611,6.04586603003554e-14,53678.79022877611,2.5011104298755527e-12,0.0,22929.71580246913,18573.069799999997,53678.79022877611,0,LP,0.005857300013303757,7.958078640513122e-13,0
oracle_actual,2025-06-18,1200.0000000000002,1200.0000000000002,74853.14750890329,2.27373675443232e-14,50515.830747242726,5.61612978344783e-14,50515.830747242726,3.410605131648481e-13,0.0,20656.613731069956,16731.857122166664,50515.830747242726,0,LP,0.006017600011546165,8.242295734817162e-13,0
oracle_actual,2025-06-19,1200.0000000000002,1200.0000000000002,72258.71816090329,2.27373675443232e-14,48256.99839790297,5.808260539197362e-14,48256.99839790297,3.410605131648481e-13,1.8189894035458565e-12,21048.494531069955,17049.280570166666,48256.99839790297,0,LP,0.006116699980339035,8.242295734817162e-13,0
oracle_actual,2025-06-20,1200.0000000000002,1200.0000000000023,32551.076810082304,5.911715561524034e-13,15720.726258078004,9.94884885585634e-13,15720.726258078006,0.0,7304.420183333333,14979.346193415637,12133.270416666664,15720.726258078004,0,MILP,0.1326861999987159,5.059064278611913e-12,0
oracle_actual,2025-06-21,1200.0000000000023,1200.0000000000016,32516.29273024691,0.0,15300.565390119424,0.0,15300.565390119424,1.1368683772161603e-13,10292.619383333333,15204.91024691358,12315.977299999999,15300.565390119424,0,MILP,0.11183819998404942,7.958078640513122e-13,0
oracle_actual,2025-06-22,1200.0000000000016,1200.0000000000005,71599.65920910287,3.8653524825349454e-13,47339.58994154266,1.0328221833333373e-12,47339.58994154266,3.410605131648481e-13,0.0,21801.67425843621,17659.356149333333,47339.58994154266,0,LP,0.005863300000783056,1.7684619201140271e-12,0
oracle_actual,2025-06-23,1200.0000000000005,1200.0000000000002,71234.83669629629,0.0,47358.61951841349,0.0,47358.61951841349,3.410605131648481e-13,1.3891110484109959e-12,21966.05629629629,17792.505599999997,47358.61951841349,0,LP,0.006315799982985482,9.094947017729282e-13,0
oracle_actual,2025-06-24,1200.0000000000002,1200.0000000000002,80564.6460792181,2.27373675443232e-14,55413.31850977998,5.242100087343714e-14,55413.31850977998,4.547473508864641e-13,2.9842794901924208e-12,22609.75699588477,18313.903166666663,55413.31850977998,0,LP,0.006143899983726442,9.592326932761353e-13,0
oracle_actual,2025-06-25,1200.0000000000002,1200.0000000000002,74300.85263780657,2.27373675443232e-14,49135.94085648371,5.371703082346356e-14,49135.94085648371,4.547473508864641e-13,0.0,20333.848795473248,16470.41752433333,49135.94085648371,0,LP,0.0055970000103116035,9.094947017729282e-13,0
oracle_actual,2025-06-26,1200.0000000000002,1200.0000000000002,71667.7566304218,2.27373675443232e-14,46789.940300574315,5.884430720470844e-14,46789.940300574315,3.410605131648481e-13,0.0,21686.172616255142,17565.799819166667,46789.940300574315,0,LP,0.0055272000026889145,8.57980353430321e-13,0
oracle_actual,2025-06-27,1200.0000000000002,1200.0,31638.12738641975,5.911715561524034e-13,14968.89383394615,3.1040258363645994e-12,14968.893833946153,0.0,9233.009366666669,13860.379753086416,11226.9076,14968.893833946153,0,MILP,0.11972489999607205,2.8421709430404007e-12,0
oracle_actual,2025-06-28,1200.0,1200.0000000000005,32197.542587037035,1.7053025658242404e-13,15281.570372172777,3.7985614653734957e-13,15281.570372172777,4.547473508864641e-13,7760.334566666665,14001.483703703705,11341.2018,15281.570372172777,0,MILP,0.09397170000011101,2.0463630789890885e-12,0
oracle_actual,2025-06-29,1200.0000000000005,1200.0000000000002,73098.20244645678,4.54747350886464e-14,48651.72562016446,1.1325482773827386e-13,48651.72562016446,1.7053025658242404e-13,0.0,20160.178490123453,16329.744577,48651.72562016446,0,LP,0.0056647000019438565,8.064660050877137e-13,0
oracle_actual,2025-06-30,1200.0000000000002,1200.0000000000005,74001.82880608848,2.27373675443232e-14,48410.66596647115,5.6445514928782346e-14,48410.66596647115,1.1368683772161603e-13,7.602807272633072e-13,21706.02538292181,17581.880560166665,48410.66596647115,0,LP,0.005992499995045364,8.668621376273222e-13,0
oracle_actual,2025-07-01,1200.0000000000005,1200.0000000000002,83052.45317223662,4.54747350886464e-14,60680.46883018654,1.3640146789839488e-13,60680.46883018654,5.968558980384842e-13,1.7674750552032492e-13,22031.100731069957,17845.191592166666,60680.46883018654,0,LP,0.005760999978519976,7.105427357601002e-13,0
oracle_actual,2025-07-02,1200.0000000000002,1200.0000000000002,76635.61988950617,2.27373675443232e-14,56500.158786354565,6.550635589519515e-14,56500.158786354565,8.242295734817162e-13,8.348877145181177e-13,19636.071172839507,15905.217649999999,56500.158786354565,0,LP,0.006093499978305772,9.094947017729282e-13,0
oracle_actual,2025-07-03,1200.0000000000002,1200.0000000000002,83530.60909053497,2.27373675443232e-14,62671.91932327111,6.497202775790355e-14,62671.91932327111,2.2737367544323206e-13,1.3642420526593924e-12,19843.106090534977,16072.915933333334,62671.91932327111,0,LP,0.005675899999914691,9.094947017729282e-13,0
oracle_actual,2025-07-04,1200.0000000000002,1200.0000000000005,41401.07383497942,4.4053649617126206e-14,23802.77179961282,1.1096901175733364e-13,23802.77179961282,2.2737367544323206e-13,9760.989533333332,14522.193868312756,11762.977033333333,23802.77179961282,0,MILP,0.1296784000005573,1.9895196601282805e-11,0
oracle_actual,2025-07-05,1200.0000000000005,1200.0000000000036,42109.38374382716,5.96855898038484e-14,23558.451171432593,1.4006644732944547e-13,23558.451171432593,1.1368683772161603e-13,10363.689966666669,15555.862160493823,12600.248349999998,23558.45117143259,0,MILP,0.11496860001352616,3.637978807091713e-12,0
oracle_actual,2025-07-06,1200.0000000000036,1200.0000000000002,84039.78869506172,8.185452315956353e-13,62810.252313656354,2.3381744540529322e-12,62810.252313656354,4.547473508864641e-13,8.668621376273222e-13,22346.353395061724,18100.546250000003,62810.252313656354,0,LP,0.006614000012632459,4.042198674546348e-12,0
oracle_actual,2025-07-07,1200.0000000000002,1200.0000000000002,77102.17175967077,0.0,56459.87583093446,0.0,56459.87583093446,2.2737367544323206e-13,0.0,19435.205226337446,15742.516233333332,56459.87583093446,0,LP,0.005782199994428083,8.668621376273222e-13,0
oracle_actual,2025-07-08,1200.0000000000002,1200.0000000000002,79792.32544485596,2.27373675443232e-14,59202.77832910876,5.777565093012525e-14,59202.77832910876,3.410605131648481e-13,4.050093593832571e-13,22215.465411522633,17994.526983333333,59202.77832910876,0,LP,0.0077661999966949224,9.094947017729282e-13,0
oracle_actual,2025-07-09,1200.0000000000002,1200.0000000000002,78058.78037239712,2.27373675443232e-14,57251.156189839145,5.932179192313924e-14,57251.156189839145,5.684341886080801e-13,5.808686864838819e-13,21052.922924897117,17052.867569166665,57251.156189839145,0,LP,0.005638699978590012,8.668621376273222e-13,0
oracle_actual,2025-07-10,1200.0000000000002,1200.0000000000002,76855.51191790123,2.27373675443232e-14,57017.10455448555,5.970832717139273e-14,57017.10455448555,1.1368683772161603e-13,1.7195134205394424e-12,21062.5712345679,17060.682699999998,57017.10455448555,0,LP,0.007658899994567037,8.810729923425242e-13,0
oracle_actual,2025-07-11,1200.0000000000002,1200.0000000000007,41426.04574650205,2.27373675443232e-14,23772.34485765825,4.855564839090219e-14,23772.34485765825,0.0,6281.638466666668,13819.105946502053,11193.475816666667,23772.34485765825,0,MILP,0.14290629999595694,1.8189894035458565e-12,0
oracle_actual,2025-07-12,1200.0000000000007,1200.0000000000002,41822.33589588477,6.366462912410497e-13,23606.406258987405,3.5127413866575806e-12,23606.40625898741,1.1368683772161603e-13,8016.247499999998,14325.500329218106,11603.655266666668,23606.40625898741,0,MILP,0.11251730000367388,4.268940756446682e-11,0
oracle_actual,2025-07-13,1200.0000000000002,1200.0000000000002,73134.25132777778,2.27373675443232e-14,53423.06167266586,6.016307452227919e-14,53423.06167266586,2.2737367544323206e-13,7.851497230149107e-13,20350.162777777776,16483.631849999998,53423.06167266586,0,LP,0.007194400008302182,9.094947017729282e-13,0
oracle_actual,2025-07-14,1200.0000000000002,1200.0000000000002,75834.04876255144,2.27373675443232e-14,55225.75690141232,6.132268026703967e-14,55225.75690141232,1.1368683772161603e-12,3.5349501104064984e-13,21191.41866255144,17165.049116666665,55225.75690141232,0,LP,0.005779200000688434,7.567280135845067e-13,0
oracle_actual,2025-07-15,1200.0000000000002,1200.0000000000007,76786.61109012345,2.27373675443232e-14,55698.51308376181,5.918536771787329e-14,55698.51308376181,1.1368683772161603e-13,0.0,21250.318456790126,17212.75795,55698.51308376181,0,LP,0.007335100002819672,9.094947017729282e-13,0
oracle_actual,2025-07-16,1200.0000000000007,1200.0000000000002,75801.62396440329,1.818989403545856e-13,56032.03354156265,5.031324690207838e-13,56032.033541562654,3.410605131648481e-13,0.0,19300.318847736624,15633.258266666666,56032.033541562654,0,LP,0.006267799995839596,8.526512829121202e-13,0
oracle_actual,2025-07-17,1200.0000000000002,1200.0000000000002,76935.1642127572,2.27373675443232e-14,56416.602427507074,6.899654181324876e-14,56416.602427507074,6.821210263296962e-13,4.547473508864641e-13,22182.884979423863,17968.136833333334,56416.602427507074,0,LP,0.007119399990187958,8.597567102697212e-13,0
oracle_actual,2025-07-18,1200.0000000000002,1200.0,40149.69440082304,1.5237588968375348e-12,22247.663874226582,8.268020224022621e-12,22247.66387422659,0.0,6251.535166666666,13810.058600823044,11186.147466666665,22247.66387422659,0,MILP,0.14249470000504516,3.240074875066057e-12,0
oracle_actual,2025-07-19,1200.0,1200.0000000000005,41320.85492860082,8.242295734817162e-13,23050.377146472838,5.519041224033572e-12,23050.377146472845,1.1368683772161603e-13,11004.212350000002,16493.808045267488,13359.984516666666,23050.377146472845,0,MILP,0.12820800000918098,5.1954884838778526e-11,0
oracle_actual,2025-07-20,1200.0000000000005,1200.0000000000002,75815.40504238682,4.54747350886464e-14,54693.438755987256,1.2676082405960185e-13,54693.438755987256,4.547473508864641e-13,1.3136158827364852e-12,19607.50960905349,15882.082783333331,54693.438755987256,0,LP,0.005701599991880357,9.094947017729282e-13,0
oracle_actual,2025-07-21,1200.0000000000002,1200.0000000000002,77908.65883756378,2.27373675443232e-14,57520.90079030242,6.017444320605135e-14,57520.90079030242,1.1368683772161603e-13,0.0,20625.83940823045,16706.929920666662,57520.90079030242,0,LP,0.007235299999592826,1.0231815394945443e-12,0
oracle_actual,2025-07-22,1200.0000000000002,1200.0000000000002,77902.19457407406,2.27373675443232e-14,56455.577401041846,5.835545380250549e-14,56455.577401041846,3.410605131648481e-13,0.0,21616.052407407406,17509.00245,56455.577401041846,0,LP,0.005557099997531623,7.105427357601002e-13,0
oracle_actual,2025-07-23,1200.0000000000002,1200.0000000000002,78253.78987386831,2.27373675443232e-14,57157.08428326903,5.813944881083442e-14,57157.08428326903,2.2737367544323206e-13,3.268496584496461e-13,21248.64609053498,17211.403333333332,57157.08428326903,0,LP,0.006534300016937777,7.958078640513122e-13,0
oracle_actual,2025-07-24,1200.0000000000002,1200.0000000000002,77417.35405349794,2.27373675443232e-14,56917.116024515635,6.422169462894087e-14,56917.116024515635,2.2737367544323206e-12,7.389644451905042e-13,20004.64238683127,16203.760333333332,56917.116024515635,0,LP,0.005519099999219179,9.094947017729282e-13,0
oracle_actual,2025-07-25,1200.0000000000002,1200.0,39793.004052469136,2.27373675443232e-14,22113.256344550617,5.117044565849937e-14,22113.256344550617,0.0,10495.53458333333,14695.525802469136,11903.375900000001,22113.256344550617,0,MILP,0.10432429998763837,2.305316431577214e-12,0
oracle_actual,2025-07-26,1200.0,1200.0000000000002,41074.97218600823,0.0,22462.50680461656,0.0,22462.50680461656,5.684341886080801e-13,9038.619449999995,18775.058786008234,15207.797616666667,22462.50680461656,0,MILP,0.14993650000542402,1.3642420526593924e-12,0
oracle_actual,2025-07-27,1200.0000000000002,1200.0000000000002,77932.90084279835,2.27373675443232e-14,56420.33170899177,6.255049811443313e-14,56420.33170899177,3.410605131648481e-13,1.5205614545266144e-12,22356.37390946502,18108.662866666666,56420.33170899177,0,LP,0.005861000012373552,8.668621376273222e-13,0
oracle_actual,2025-07-28,1200.0000000000002,1200.0000000000002,82193.18035967078,2.27373675443232e-14,59660.678396882366,6.764366844436151e-14,59660.678396882366,3.410605131648481e-13,0.0,22306.858559670778,18068.55543333333,59660.678396882366,0,LP,0.005571399990003556,8.588685318500211e-13,0
oracle_actual,2025-07-29,1200.0000000000002,1200.0000000000002,80087.38184463374,0.0,58036.50295536855,0.0,58036.50295536855,4.547473508864641e-13,0.0,21148.083655967075,17129.947761333333,58036.50295536855,0,LP,0.006889699987368658,7.673861546209082e-13,0
oracle_actual,2025-07-30,1200.0000000000002,1200.0000000000002,78048.65222242798,2.27373675443232e-14,57575.87166268724,6.035634214640594e-14,57575.87166268724,4.547473508864641e-13,7.815970093361102e-13,20765.25353909465,16819.855366666667,57575.87166268724,0,LP,0.005791300005512312,7.815970093361102e-13,0
oracle_actual,2025-07-31,1200.0000000000002,1200.0000000000002,78787.66189485596,0.0,57337.75655029802,0.0,57337.75655029802,4.547473508864641e-13,2.325251102774928e-12,21540.34541152263,17447.679783333333,57337.75655029802,0,LP,0.0061981999897398055,8.597567102697212e-13,0
oracle_actual,2025-08-01,1200.0000000000002,1200.0000000000002,39277.530638477365,1.1368683772161603e-13,21715.87686827216,3.226432454539463e-13,21715.87686827216,1.1368683772161603e-13,15112.68413333333,15334.141255144033,12420.654416666664,21715.87686827216,0,MILP,0.10716640000464395,6.0254023992456496e-12,0
oracle_actual,2025-08-02,1200.0000000000002,1200.0,38993.38105082304,1.8260948309034574e-13,21310.373143028824,5.507683198402447e-13,21310.373143028824,1.1368683772161603e-13,15123.921066666664,15486.500267489711,12544.065216666666,21310.373143028824,0,MILP,0.10606060002464801,5.9685589803848416e-12,0
oracle_actual,2025-08-03,1200.0,1200.0000000000002,66751.49528868312,0.0,48962.6775758365,0.0,48962.6775758365,1.1368683772161603e-13,0.0,20589.55423868312,16677.538933333333,48962.6775758365,0,LP,0.00603610000689514,8.881784197001252e-13,0
oracle_actual,2025-08-04,1200.0000000000002,1200.0000000000002,68882.37249444444,2.27373675443232e-14,50220.81758240127,6.033360477886161e-14,50220.81758240127,1.1901590823981678e-13,9.947598300641403e-14,18245.88111111111,14779.1637,50220.81758240127,0,LP,0.005832900002133101,8.242295734817162e-13,0
oracle_actual,2025-08-05,1200.0000000000002,1200.0,68857.92177962963,1.3869794202037155e-12,49742.231092947506,1.1673898825392826e-11,49742.23109294752,3.410605131648481e-13,0.0,19503.22129629629,15797.609249999998,49742.23109294752,0,LP,0.007116599997971207,9.094947017729282e-13,0
oracle_actual,2025-08-06,1200.0,1200.0000000000002,71881.97682222222,0.0,52853.62841435,0.0,52853.62841435,3.410605131648481e-13,0.0,19829.355555555558,16061.777999999998,52853.62841435,0,LP,0.006010800017975271,9.094947017729282e-13,0
oracle_actual,2025-08-07,1200.0000000000002,1200.0000000000002,67016.69870185186,2.27373675443232e-14,49240.34312967759,5.987885742797514e-14,49240.34312967759,1.1368683772161603e-13,3.893774191965349e-12,19098.491851851846,15469.7784,49240.34312967759,0,LP,0.006881899986183271,8.526512829121202e-13,0
oracle_actual,2025-08-08,1200.0000000000002,1200.0000000000005,38485.38834115226,1.5631940186722204e-13,20747.646265748208,4.133013931095775e-13,20747.646265748208,1.1368683772161603e-13,19898.793416666667,14796.966707818927,11985.543033333333,20747.646265748208,0,MILP,0.04284810001263395,9.094947017729282e-13,0
oracle_actual,2025-08-09,1200.0000000000005,1200.0000000000005,39167.64647901234,3.865352482534945e-13,21192.63890184827,1.9312892618472688e-12,21192.638901848273,1.1368683772161603e-13,17120.824716666666,16446.804012345678,13321.91125,21192.638901848273,0,MILP,0.04313150001689792,7.958078640513122e-13,0
oracle_actual,2025-08-10,1200.0000000000005,1200.0000000000002,68720.11999074074,5.428546501207166e-13,50768.80115426636,2.5207668841176203e-12,50768.80115426636,3.446132268436486e-13,2.788880237858393e-13,17976.320740740746,14560.8198,50768.80115426636,0,LP,0.010032499994849786,9.094947017729282e-13,0
oracle_actual,2025-08-11,1200.0000000000002,1200.0000000000002,68552.83207695473,6.394884621840902e-14,49034.19827762419,3.182734076290216e-13,49034.19827762419,3.410605131648481e-13,0.0,21008.309176954728,17016.730433333334,49034.19827762419,0,LP,0.007993800012627617,8.242295734817162e-13,0
oracle_actual,2025-08-12,1200.0000000000002,1200.0000000000002,71237.11015288065,0.0,52414.95824606249,0.0,52414.95824606249,1.7053025658242404e-13,1.8474111129762605e-13,18297.71843621399,14821.151933333333,52414.95824606249,0,LP,0.008106199995381758,8.526512829121202e-13,0
oracle_actual,2025-08-13,1200.0000000000002,1200.0000000000002,69633.45672304527,2.27373675443232e-14,50363.99450609477,6.207301339600234e-14,50363.99450609477,2.2737367544323206e-13,1.0658141036401503e-12,18486.72248971193,14974.245216666666,50363.99450609477,0,LP,0.005960400012554601,9.094947017729282e-13,0
oracle_actual,2025-08-14,1200.0000000000002,1200.0000000000002,69940.60782448559,2.27373675443232e-14,50882.496544515,6.323261914076283e-14,50882.496544515,2.2737367544323206e-13,1.5916157281026244e-12,21127.983374485593,17113.666533333333,50882.496544515,0,LP,0.006023399997502565,8.526512829121202e-13,0
oracle_actual,2025-08-15,1200.0000000000002,1200.000000000001,38780.48839897119,2.0037305148434825e-13,21234.445834007387,5.71257174897255e-13,21234.445834007387,0.0,19056.5823,13495.680082304527,10931.500866666665,21234.445834007387,0,MILP,0.0905163999996148,2.021099337273174e-12,0
oracle_actual,2025-08-16,1200.000000000001,1200.0000000000007,39186.35629320987,2.0463630789890883e-13,21403.313547094567,5.066794983576983e-13,21403.313547094567,1.1368683772161603e-13,19137.14643333333,16420.681543209874,13300.75205,21403.313547094567,0,MILP,0.03358750001643784,1.1368683772161603e-12,0
oracle_actual,2025-08-17,1200.0000000000007,1200.0000000000002,66933.19955925926,1.818989403545856e-13,49150.71528997537,4.828507371712475e-13,49150.71528997537,3.410605131648481e-13,4.547473508864641e-13,19830.557592592588,16062.751649999998,49150.71528997537,0,LP,0.0062861999904271215,8.526512829121202e-13,0
oracle_actual,2025-08-18,1200.0000000000002,1200.0000000000002,68265.99930185184,2.27373675443232e-14,50200.269775120556,5.996980689815244e-14,50200.269775120556,4.618527782440651e-13,1.8189894035458565e-12,20378.335185185184,16506.4515,50200.269775120556,0,LP,0.006185299978824332,9.094947017729282e-13,0
oracle_actual,2025-08-19,1200.0000000000002,1200.0000000000002,67943.71743868313,1.3642420526593923e-13,49932.605637980065,6.131244845164475e-13,49932.605637980065,4.831690603168681e-13,0.0,19084.51257201646,15458.455183333332,49932.605637980065,0,LP,0.007693499996094033,8.668621376273222e-13,0
oracle_actual,2025-08-20,1200.0000000000002,1200.0000000000002,74779.07528353909,6.536993168992921e-14,53948.60673385284,2.6372362071924727e-13,53948.60673385284,2.8421709430404007e-13,0.0,21728.33798353909,17599.953766666666,53948.60673385284,0,LP,0.005928200000198558,9.094947017729282e-13,0
oracle_actual,2025-08-21,1200.0000000000002,1200.0000000000002,69316.78262798354,2.27373675443232e-14,50255.541195812446,6.091340765124186e-14,50255.541195812446,3.410605131648481e-13,0.0,18275.600761316873,14803.236616666667,50255.541195812446,0,LP,0.0074865999922621995,7.958078640513122e-13,0
oracle_actual,2025-08-22,1200.0000000000002,1200.0,39702.17708333333,2.27373675443232e-14,22218.609462034998,4.84646989207249e-14,22218.609462034998,0.0,15811.60768333333,14000.0,11340.0,22218.609462034998,0,MILP,0.03232890000799671,1.7053025658242404e-12,0
oracle_actual,2025-08-23,1200.0,1200.0,39196.85089053497,6.750155989720952e-14,21203.77472551428,1.965645424206741e-13,21203.77472551428,0.0,13852.736166666666,14811.097757201645,11996.989183333333,21203.77472551428,0,MILP,0.0866919000109192,2.120259523508139e-11,0
oracle_actual,2025-08-24,1200.0,1200.0000000000002,67774.96503518519,0.0,50495.57404793759,0.0,50495.57404793759,0.0,263.53933333333555,19883.348518518516,16105.512299999999,50495.57404793759,0,MILP,0.07250529999146238,9.237055564881302e-13,0
oracle_actual,2025-08-25,1200.0000000000002,1200.0000000000002,74660.17503744856,2.27373675443232e-14,53900.37104515485,6.383515938068739e-14,53900.37104515485,4.547473508864641e-13,0.0,20458.35800411522,16571.26998333333,53900.37104515485,0,LP,0.007601699995575473,7.958078640513122e-13,0
oracle_actual,2025-08-26,1200.0000000000002,1200.0000000000002,69298.31203415638,2.27373675443232e-14,50173.13794808617,5.660467650159261e-14,50173.13794808617,2.4158453015843406e-13,2.2737367544323206e-13,19839.44026748971,16069.946616666666,50173.13794808617,0,LP,0.00583010000991635,8.242295734817162e-13,0
oracle_actual,2025-08-27,1200.0000000000002,1200.0000000000002,72215.2655378642,0.0,51749.50711057123,0.0,51749.50711057123,4.547473508864641e-13,9.601208716958354e-13,22637.456164197527,18336.339492999996,51749.50711057123,0,LP,0.0056896999885793775,9.601208716958354e-13,0
oracle_actual,2025-08-28,1200.0000000000002,1200.0000000000002,74556.0907036111,0.0,53309.101324862495,0.0,53309.101324862495,2.2737367544323206e-13,1.7976731214730535e-12,19938.398527777776,16150.102807500001,53309.101324862495,0,LP,0.006915999983903021,9.094947017729282e-13,0
oracle_actual,2025-08-29,1200.0000000000002,1200.000000000001,39906.403816666665,2.27373675443232e-14,21662.274780881664,4.863522917730733e-14,21662.274780881664,1.1368683772161603e-13,14374.5168,15666.666666666666,12690.0,21662.274780881664,0,MILP,0.08331399998860434,7.844391802791506e-12,0
oracle_actual,2025-08-30,1200.000000000001,1200.0000000000018,39932.27917798353,2.5082158572331535e-13,21878.575410701047,5.808509229154879e-13,21878.575410701047,2.2737367544323206e-13,18302.80363333333,16403.97742798354,13287.221716666667,21878.575410701047,0,MILP,0.0240330999949947,1.010549668636587e-12,0
oracle_actual,2025-08-31,1200.0000000000018,1200.0000000000002,70619.57074753086,4.0927261579781767e-13,50356.23134949963,1.106877789425198e-12,50356.23134949963,5.684341886080802e-14,2.3021584638627246e-12,20910.25086419753,16937.303200000002,50356.23134949963,0,LP,0.00737099998514168,2.021099337273174e-12,0
oracle_actual,2025-09-01,1200.0000000000002,1200.0,57152.1411409465,2.27373675443232e-14,35935.376139596454,4.886260285275056e-14,35935.376139596454,2.2737367544323206e-13,1.7177370637000422e-12,18831.613724279832,15253.607116666668,35935.376139596454,0,LP,0.0058942000032402575,7.389644451905042e-13,0
oracle_actual,2025-09-02,1200.0,1200.0,58013.3887946502,5.897504706808832e-13,36524.16185698111,2.7172752936621692e-12,36524.16185698111,3.410605131648481e-13,0.0,20819.120761316874,16863.487816666664,36524.16185698111,0,LP,0.006424399995012209,7.958078640513122e-13,0
oracle_actual,2025-09-03,1200.0,1200.0000000000027,59124.96614855967,0.0,38533.60844089089,0.0,38533.60844089089,3.410605131648481e-13,0.0,18827.625781893006,15250.376883333332,38533.60844089089,0,LP,0.006052800017641857,9.094947017729282e-13,0
oracle_actual,2025-09-04,1200.0000000000027,1200.0,58105.21418333332,1.2505552149377763e-12,37386.06359906709,8.72199734658352e-12,37386.0635990671,4.547473508864641e-13,203.90813333333614,20924.949999999993,16949.209499999997,37386.0635990671,0,MILP,0.06848889999673702,1.0231815394945443e-12,0
oracle_actual,2025-09-05,1200.0,1200.0,30242.244541769545,2.2737367544323206e-13,13184.807571372818,4.564526534522884e-13,13184.807571372818,1.1368683772161603e-13,20516.036116666666,15273.403991769546,12371.457233333333,13184.807571372818,0,MILP,0.1020964999916032,2.1600499167107046e-12,0
oracle_actual,2025-09-06,1200.0,1200.0000000000014,30850.080941975306,0.0,13288.143720142529,0.0,13288.143720142529,2.2737367544323206e-13,20027.71743333333,16322.525308641974,13221.2455,13288.143720142529,0,MILP,0.1154153999814298,1.6143530956469476e-11,0
oracle_actual,2025-09-07,1200.0000000000014,1200.000000000001,59174.035320781884,2.501110429875552e-13,36671.403654332156,5.486185727932022e-13,36671.403654332156,6.821210263296962e-13,0.0,22173.956337448555,17960.904633333335,36671.403654332156,0,LP,0.006748499989043921,1.5158245029548803e-12,0
oracle_actual,2025-09-08,1200.000000000001,1200.000000000001,63624.45974691358,0.0,40281.0423559038,0.0,40281.0423559038,2.2737367544323206e-13,3.304023721284466e-13,22257.31691358024,18028.426699999996,40281.0423559038,0,LP,0.005823599989525974,8.810729923425242e-13,0
oracle_actual,2025-09-09,1200.000000000001,1200.0,58369.46031152263,6.59383658785373e-13,37808.957774702016,3.5625816963147372e-12,37808.957774702016,3.410605131648481e-13,1296.1437166666703,20897.275411522627,16926.79308333333,37808.957774702016,0,MILP,0.09794869998586364,1.7053025658242404e-12,0
oracle_actual,2025-09-10,1200.0,1200.0000000000002,65609.92017139916,0.0,41414.50165478107,0.0,41414.50165478107,1.1368683772161603e-13,2.6787461138155777e-12,22599.586954732506,18305.665433333335,41414.50165478107,0,LP,0.006008500000461936,8.384404281969182e-13,0
oracle_actual,2025-09-11,1200.0000000000002,1200.000000000001,58518.200271810696,1.340794142379309e-12,37487.72034211144,6.566281740560952e-12,37487.72034211145,1.1368683772161603e-13,868.5736500000007,21860.74125514403,17707.200416666663,37487.72034211145,0,MILP,0.1351165999949444,2.9558577807620168e-12,0
oracle_actual,2025-09-12,1200.000000000001,1200.0,31878.548286419747,6.025402399245649e-13,13726.22818674471,1.2995144516025903e-12,13726.228186744711,2.2737367544323206e-13,17072.328299999997,17129.283086419753,13874.7193,13726.228186744711,0,MILP,0.08634629999869503,1.255102688446641e-11,0
