selector,target_date,history_start,history_end,candidate,score,chosen
shuffled_scenario_selector,2025-09-11,2025-08-14,2025-09-10,mean14,46036.91119745093,0
shuffled_scenario_selector,2025-09-11,2025-08-14,2025-09-10,mean7,45910.5068392392,1
shuffled_scenario_selector,2025-09-12,2025-08-15,2025-09-11,fixed,21690.945671395188,0
shuffled_scenario_selector,2025-09-12,2025-08-15,2025-09-11,blend25,21688.818203565468,0
shuffled_scenario_selector,2025-09-12,2025-08-15,2025-09-11,blend50,21676.080633481266,0
shuffled_scenario_selector,2025-09-12,2025-08-15,2025-09-11,blend75,21675.81021741695,0
shuffled_scenario_selector,2025-09-12,2025-08-15,2025-09-11,mean14,21675.81021741695,0
shuffled_scenario_selector,2025-09-12,2025-08-15,2025-09-11,mean7,21663.49236595516,1
shuffled_scenario_selector,2025-09-13,2025-08-16,2025-09-12,fixed,21581.703108803657,0
shuffled_scenario_selector,2025-09-13,2025-08-16,2025-09-12,blend25,21581.703108803657,0
shuffled_scenario_selector,2025-09-13,2025-08-16,2025-09-12,blend50,21572.60330640696,0
shuffled_scenario_selector,2025-09-13,2025-08-16,2025-09-12,blend75,21567.96650268757,0
shuffled_scenario_selector,2025-09-13,2025-08-16,2025-09-12,mean14,21567.96650268757,0
shuffled_scenario_selector,2025-09-13,2025-08-16,2025-09-12,mean7,21472.02179217546,1
shuffled_scenario_selector,2025-09-14,2025-08-17,2025-09-13,fixed,44948.18895497815,0
shuffled_scenario_selector,2025-09-14,2025-08-17,2025-09-13,blend25,44913.08843027659,0
shuffled_scenario_selector,2025-09-14,2025-08-17,2025-09-13,blend50,44895.931301916935,0
shuffled_scenario_selector,2025-09-14,2025-08-17,2025-09-13,blend75,44901.74015271139,0
shuffled_scenario_selector,2025-09-14,2025-08-17,2025-09-13,mean14,44672.289326314174,0
shuffled_scenario_selector,2025-09-14,2025-08-17,2025-09-13,mean7,44499.99604905675,1
shuffled_scenario_selector,2025-09-15,2025-08-18,2025-09-14,fixed,43188.40568986638,0
shuffled_scenario_selector,2025-09-15,2025-08-18,2025-09-14,blend25,43167.0942923163,0
shuffled_scenario_selector,2025-09-15,2025-08-18,2025-09-14,blend50,43145.130314568705,0
shuffled_scenario_selector,2025-09-15,2025-08-18,2025-09-14,blend75,43149.851187474866,0
shuffled_scenario_selector,2025-09-15,2025-08-18,2025-09-14,mean14,42851.63244973478,0
shuffled_scenario_selector,2025-09-15,2025-08-18,2025-09-14,mean7,42700.20510989694,1
shuffled_scenario_selector,2025-09-16,2025-08-19,2025-09-15,fixed,42916.35788171365,0
shuffled_scenario_selector,2025-09-16,2025-08-19,2025-09-15,blend25,42895.264302885174,0
shuffled_scenario_selector,2025-09-16,2025-08-19,2025-09-15,blend50,42866.96170562814,0
shuffled_scenario_selector,2025-09-16,2025-08-19,2025-09-15,blend75,42867.39585886615,0
shuffled_scenario_selector,2025-09-16,2025-08-19,2025-09-15,mean14,42579.0387099759,0
shuffled_scenario_selector,2025-09-16,2025-08-19,2025-09-15,mean7,42460.884671200896,1
shuffled_scenario_selector,2025-09-17,2025-08-20,2025-09-16,fixed,43089.83436372465,0
shuffled_scenario_selector,2025-09-17,2025-08-20,2025-09-16,blend25,43060.07095459749,0
shuffled_scenario_selector,2025-09-17,2025-08-20,2025-09-16,blend50,43033.20913486958,0
shuffled_scenario_selector,2025-09-17,2025-08-20,2025-09-16,blend75,43031.07355056093,0
shuffled_scenario_selector,2025-09-17,2025-08-20,2025-09-16,mean14,42699.36032850018,0
shuffled_scenario_selector,2025-09-17,2025-08-20,2025-09-16,mean7,42624.172905140505,1
shuffled_scenario_selector,2025-09-18,2025-08-21,2025-09-17,fixed,42399.93894516291,0
shuffled_scenario_selector,2025-09-18,2025-08-21,2025-09-17,blend25,42394.585920304395,0
shuffled_scenario_selector,2025-09-18,2025-08-21,2025-09-17,blend50,42377.23421283868,0
shuffled_scenario_selector,2025-09-18,2025-08-21,2025-09-17,blend75,42375.90544319705,0
shuffled_scenario_selector,2025-09-18,2025-08-21,2025-09-17,mean14,41997.46025172207,0
shuffled_scenario_selector,2025-09-18,2025-08-21,2025-09-17,mean7,41907.10834076796,1
shuffled_scenario_selector,2025-09-19,2025-08-22,2025-09-18,fixed,19674.46290736252,0
shuffled_scenario_selector,2025-09-19,2025-08-22,2025-09-18,blend25,19666.323777876652,0
shuffled_scenario_selector,2025-09-19,2025-08-22,2025-09-18,blend50,19658.645288552147,0
shuffled_scenario_selector,2025-09-19,2025-08-22,2025-09-18,blend75,19658.645288552147,0
shuffled_scenario_selector,2025-09-19,2025-08-22,2025-09-18,mean14,19562.813377810668,0
shuffled_scenario_selector,2025-09-19,2025-08-22,2025-09-18,mean7,19539.951098233374,1
shuffled_scenario_selector,2025-09-20,2025-08-23,2025-09-19,fixed,19729.09879149344,0
shuffled_scenario_selector,2025-09-20,2025-08-23,2025-09-19,blend25,19729.09879149344,0
shuffled_scenario_selector,2025-09-20,2025-08-23,2025-09-19,blend50,19721.37686601433,0
shuffled_scenario_selector,2025-09-20,2025-08-23,2025-09-19,blend75,19721.37686601433,0
shuffled_scenario_selector,2025-09-20,2025-08-23,2025-09-19,mean14,19532.311248054317,1
shuffled_scenario_selector,2025-09-20,2025-08-23,2025-09-19,mean7,19576.78407825088,0
shuffled_scenario_selector,2025-09-21,2025-08-24,2025-09-20,fixed,43601.951292412305,0
shuffled_scenario_selector,2025-09-21,2025-08-24,2025-09-20,blend25,43560.06621869902,0
shuffled_scenario_selector,2025-09-21,2025-08-24,2025-09-20,blend50,43541.61239585104,0
shuffled_scenario_selector,2025-09-21,2025-08-24,2025-09-20,blend75,43210.02837342566,0
shuffled_scenario_selector,2025-09-21,2025-08-24,2025-09-20,mean14,42977.31307396522,1
shuffled_scenario_selector,2025-09-21,2025-08-24,2025-09-20,mean7,43084.2694855659,0
shuffled_scenario_selector,2025-09-22,2025-08-25,2025-09-21,fixed,41608.110214726476,0
shuffled_scenario_selector,2025-09-22,2025-08-25,2025-09-21,blend25,41577.50009165834,0
shuffled_scenario_selector,2025-09-22,2025-08-25,2025-09-21,blend50,41572.35647802236,0
shuffled_scenario_selector,2025-09-22,2025-08-25,2025-09-21,blend75,41214.70036801219,0
shuffled_scenario_selector,2025-09-22,2025-08-25,2025-09-21,mean14,40889.085007399895,1
shuffled_scenario_selector,2025-09-22,2025-08-25,2025-09-21,mean7,41015.74419559351,0
shuffled_scenario_selector,2025-09-23,2025-08-26,2025-09-22,fixed,41676.52435304579,0
shuffled_scenario_selector,2025-09-23,2025-08-26,2025-09-22,blend25,41652.329418872265,0
shuffled_scenario_selector,2025-09-23,2025-08-26,2025-09-22,blend50,41633.22666631186,0
shuffled_scenario_selector,2025-09-23,2025-08-26,2025-09-22,blend75,41266.06394209776,0
shuffled_scenario_selector,2025-09-23,2025-08-26,2025-09-22,mean14,40993.00014429906,1
shuffled_scenario_selector,2025-09-23,2025-08-26,2025-09-22,mean7,41086.33704581466,0
shuffled_scenario_selector,2025-12-08,2025-11-10,2025-12-07,fixed,67821.79921649751,0
shuffled_scenario_selector,2025-12-08,2025-11-10,2025-12-07,blend25,67802.14915285907,0
shuffled_scenario_selector,2025-12-08,2025-11-10,2025-12-07,blend50,67802.14915285907,0
shuffled_scenario_selector,2025-12-08,2025-11-10,2025-12-07,blend75,67791.9038722807,0
shuffled_scenario_selector,2025-12-08,2025-11-10,2025-12-07,mean14,67723.22112242543,0
shuffled_scenario_selector,2025-12-08,2025-11-10,2025-12-07,mean7,67722.33075979268,1
shuffled_scenario_selector,2025-12-09,2025-11-11,2025-12-08,fixed,68611.81400950633,0
shuffled_scenario_selector,2025-12-09,2025-11-11,2025-12-08,blend25,68596.74153055764,0
shuffled_scenario_selector,2025-12-09,2025-11-11,2025-12-08,blend50,68591.9621260459,0
shuffled_scenario_selector,2025-12-09,2025-11-11,2025-12-08,blend75,68511.38864807287,0
shuffled_scenario_selector,2025-12-09,2025-11-11,2025-12-08,mean14,68503.39744580764,1
shuffled_scenario_selector,2025-12-09,2025-11-11,2025-12-08,mean7,68531.86353779135,0
shuffled_scenario_selector,2025-12-10,2025-11-12,2025-12-09,fixed,68835.420383658,0
shuffled_scenario_selector,2025-12-10,2025-11-12,2025-12-09,blend25,68809.51381848736,0
shuffled_scenario_selector,2025-12-10,2025-11-12,2025-12-09,blend50,68776.22164690947,0
shuffled_scenario_selector,2025-12-10,2025-11-12,2025-12-09,blend75,68715.29602915102,0
shuffled_scenario_selector,2025-12-10,2025-11-12,2025-12-09,mean14,68714.96607789738,1
shuffled_scenario_selector,2025-12-10,2025-11-12,2025-12-09,mean7,68747.81666500079,0
shuffled_scenario_selector,2025-12-11,2025-11-13,2025-12-10,fixed,69657.25442635435,0
shuffled_scenario_selector,2025-12-11,2025-11-13,2025-12-10,blend25,69582.82609989801,0
shuffled_scenario_selector,2025-12-11,2025-11-13,2025-12-10,blend50,69582.82609989801,0
shuffled_scenario_selector,2025-12-11,2025-11-13,2025-12-10,blend75,69515.85569657451,0
shuffled_scenario_selector,2025-12-11,2025-11-13,2025-12-10,mean14,69515.2137825193,1
shuffled_scenario_selector,2025-12-11,2025-11-13,2025-12-10,mean7,69529.38281479283,0
shuffled_scenario_selector,2025-12-12,2025-11-14,2025-12-11,fixed,28959.859984341765,0
shuffled_scenario_selector,2025-12-12,2025-11-14,2025-12-11,blend25,28919.57237315413,0
shuffled_scenario_selector,2025-12-12,2025-11-14,2025-12-11,blend50,28905.75450607157,0
shuffled_scenario_selector,2025-12-12,2025-11-14,2025-12-11,blend75,28899.791934454555,0
shuffled_scenario_selector,2025-12-12,2025-11-14,2025-12-11,mean14,28899.791934454555,0
shuffled_scenario_selector,2025-12-12,2025-11-14,2025-12-11,mean7,28894.703290474416,1
shuffled_scenario_selector,2025-12-13,2025-11-15,2025-12-12,fixed,29698.58454785626,0
shuffled_scenario_selector,2025-12-13,2025-11-15,2025-12-12,blend25,29651.730734203014,0
shuffled_scenario_selector,2025-12-13,2025-11-15,2025-12-12,blend50,29649.085313796677,0
shuffled_scenario_selector,2025-12-13,2025-11-15,2025-12-12,blend75,29645.63951380966,0
shuffled_scenario_selector,2025-12-13,2025-11-15,2025-12-12,mean14,29636.95687886436,0
shuffled_scenario_selector,2025-12-13,2025-11-15,2025-12-12,mean7,29636.838190613074,1
shuffled_scenario_selector,2025-12-14,2025-11-16,2025-12-13,fixed,71215.0628094255,0
shuffled_scenario_selector,2025-12-14,2025-11-16,2025-12-13,blend25,71079.11129414367,0
shuffled_scenario_selector,2025-12-14,2025-11-16,2025-12-13,blend50,71076.63199036846,0
shuffled_scenario_selector,2025-12-14,2025-11-16,2025-12-13,blend75,71021.6099024117,0
shuffled_scenario_selector,2025-12-14,2025-11-16,2025-12-13,mean14,71003.06238664773,1
shuffled_scenario_selector,2025-12-14,2025-11-16,2025-12-13,mean7,71025.93227060516,0
shuffled_scenario_selector,2025-12-15,2025-11-17,2025-12-14,fixed,72804.74797561155,0
shuffled_scenario_selector,2025-12-15,2025-11-17,2025-12-14,blend25,72603.27333673676,0
shuffled_scenario_selector,2025-12-15,2025-11-17,2025-12-14,blend50,72602.5809206042,0
shuffled_scenario_selector,2025-12-15,2025-11-17,2025-12-14,blend75,72546.49314757125,0
shuffled_scenario_selector,2025-12-15,2025-11-17,2025-12-14,mean14,72535.75509029259,1
shuffled_scenario_selector,2025-12-15,2025-11-17,2025-12-14,mean7,72552.62530811982,0
shuffled_scenario_selector,2025-12-16,2025-11-18,2025-12-15,fixed,73089.60300142664,0
shuffled_scenario_selector,2025-12-16,2025-11-18,2025-12-15,blend25,72878.49421808602,0
shuffled_scenario_selector,2025-12-16,2025-11-18,2025-12-15,blend50,72882.99408632224,0
shuffled_scenario_selector,2025-12-16,2025-11-18,2025-12-15,blend75,72800.16313045761,0
shuffled_scenario_selector,2025-12-16,2025-11-18,2025-12-15,mean14,72800.16313045761,0
shuffled_scenario_selector,2025-12-16,2025-11-18,2025-12-15,mean7,72794.35604389264,1
shuffled_scenario_selector,2025-12-17,2025-11-19,2025-12-16,fixed,72795.87273960168,0
shuffled_scenario_selector,2025-12-17,2025-11-19,2025-12-16,blend25,72631.45835600617,0
shuffled_scenario_selector,2025-12-17,2025-11-19,2025-12-16,blend50,72567.2549647403,0
shuffled_scenario_selector,2025-12-17,2025-11-19,2025-12-16,blend75,72493.0426341598,0
shuffled_scenario_selector,2025-12-17,2025-11-19,2025-12-16,mean14,72472.42262844523,0
shuffled_scenario_selector,2025-12-17,2025-11-19,2025-12-16,mean7,72443.8980710696,1
shuffled_scenario_selector,2025-12-18,2025-11-20,2025-12-17,fixed,72616.86890238567,0
shuffled_scenario_selector,2025-12-18,2025-11-20,2025-12-17,blend25,72462.60017635999,0
shuffled_scenario_selector,2025-12-18,2025-11-20,2025-12-17,blend50,72420.40497801785,0
shuffled_scenario_selector,2025-12-18,2025-11-20,2025-12-17,blend75,72357.36977170427,0
shuffled_scenario_selector,2025-12-18,2025-11-20,2025-12-17,mean14,72335.5256381765,0
shuffled_scenario_selector,2025-12-18,2025-11-20,2025-12-17,mean7,72307.36096900883,1
shuffled_scenario_selector,2025-12-19,2025-11-21,2025-12-18,fixed,31099.32350050592,0
shuffled_scenario_selector,2025-12-19,2025-11-21,2025-12-18,blend25,31027.738842119063,0
shuffled_scenario_selector,2025-12-19,2025-11-21,2025-12-18,blend50,31017.8354578501,0
shuffled_scenario_selector,2025-12-19,2025-11-21,2025-12-18,blend75,31007.52432170356,0
shuffled_scenario_selector,2025-12-19,2025-11-21,2025-12-18,mean14,30985.726640665864,1
shuffled_scenario_selector,2025-12-19,2025-11-21,2025-12-18,mean7,30986.940912706556,0
shuffled_scenario_selector,2025-12-20,2025-11-22,2025-12-19,fixed,31252.912171402946,0
shuffled_scenario_selector,2025-12-20,2025-11-22,2025-12-19,blend25,31184.02551511498,0
shuffled_scenario_selector,2025-12-20,2025-11-22,2025-12-19,blend50,31145.774410887654,0
shuffled_scenario_selector,2025-12-20,2025-11-22,2025-12-19,blend75,31140.616887757576,0
shuffled_scenario_selector,2025-12-20,2025-11-22,2025-12-19,mean14,31111.648792033877,1
shuffled_scenario_selector,2025-12-20,2025-11-22,2025-12-19,mean7,31120.10746577556,0
shuffled_scenario_selector,2025-12-21,2025-11-23,2025-12-20,fixed,72691.43393318268,0
shuffled_scenario_selector,2025-12-21,2025-11-23,2025-12-20,blend25,72494.31769207868,0
shuffled_scenario_selector,2025-12-21,2025-11-23,2025-12-20,blend50,72445.9214807372,0
shuffled_scenario_selector,2025-12-21,2025-11-23,2025-12-20,blend75,72381.35499253646,0
shuffled_scenario_selector,2025-12-21,2025-11-23,2025-12-20,mean14,72354.7159066558,1
shuffled_scenario_selector,2025-12-21,2025-11-23,2025-12-20,mean7,72371.7273979387,0
oracle_plan_daily,2025-03-07,2025-02-07,2025-03-06,fixed,13903.05055261488,1
oracle_plan_daily,2025-03-07,2025-02-07,2025-03-06,blend25,13938.217219281547,0
oracle_plan_daily,2025-03-07,2025-02-07,2025-03-06,blend50,13938.217219281549,0
oracle_plan_daily,2025-03-07,2025-02-07,2025-03-06,blend75,13966.862953820884,0
oracle_plan_daily,2025-03-07,2025-02-07,2025-03-06,mean14,13977.704715837763,0
oracle_plan_daily,2025-03-07,2025-02-07,2025-03-06,mean7,14012.775142940625,0
oracle_plan_daily,2025-03-08,2025-02-08,2025-03-07,fixed,13569.75113906397,1
oracle_plan_daily,2025-03-08,2025-02-08,2025-03-07,blend25,13598.114579136984,0
oracle_plan_daily,2025-03-08,2025-02-08,2025-03-07,blend50,13597.526848745238,0
oracle_plan_daily,2025-03-08,2025-02-08,2025-03-07,blend75,13597.022009963997,0
oracle_plan_daily,2025-03-08,2025-02-08,2025-03-07,mean14,13597.022009963997,0
oracle_plan_daily,2025-03-08,2025-02-08,2025-03-07,mean7,13621.858184240888,0
oracle_plan_daily,2025-03-09,2025-02-09,2025-03-08,fixed,48834.18607186491,0
oracle_plan_daily,2025-03-09,2025-02-09,2025-03-08,blend25,48868.86546343875,0
oracle_plan_daily,2025-03-09,2025-02-09,2025-03-08,blend50,48879.46928443357,0
oracle_plan_daily,2025-03-09,2025-02-09,2025-03-08,blend75,48874.83256900638,0
oracle_plan_daily,2025-03-09,2025-02-09,2025-03-08,mean14,48727.7367223778,0
oracle_plan_daily,2025-03-09,2025-02-09,2025-03-08,mean7,48719.47738473038,1
oracle_plan_daily,2025-03-10,2025-02-10,2025-03-09,fixed,49365.68581195335,0
oracle_plan_daily,2025-03-10,2025-02-10,2025-03-09,blend25,49376.102478620014,0
oracle_plan_daily,2025-03-10,2025-02-10,2025-03-09,blend50,49376.102478620014,0
oracle_plan_daily,2025-03-10,2025-02-10,2025-03-09,blend75,49381.70462699898,0
oracle_plan_daily,2025-03-10,2025-02-10,2025-03-09,mean14,49291.085679384676,0
oracle_plan_daily,2025-03-10,2025-02-10,2025-03-09,mean7,49235.11596352181,1
oracle_plan_daily,2025-03-11,2025-02-11,2025-03-10,fixed,48050.55694026994,0
oracle_plan_daily,2025-03-11,2025-02-11,2025-03-10,blend25,48070.05694026994,0
oracle_plan_daily,2025-03-11,2025-02-11,2025-03-10,blend50,48050.09080103374,0
oracle_plan_daily,2025-03-11,2025-02-11,2025-03-10,blend75,48106.186544367556,0
oracle_plan_daily,2025-03-11,2025-02-11,2025-03-10,mean14,47998.62356065809,0
oracle_plan_daily,2025-03-11,2025-02-11,2025-03-10,mean7,47994.296243217985,1
oracle_plan_daily,2025-03-12,2025-02-12,2025-03-11,fixed,47171.41262362586,0
oracle_plan_daily,2025-03-12,2025-02-12,2025-03-11,blend25,47163.678024356406,0
oracle_plan_daily,2025-03-12,2025-02-12,2025-03-11,blend50,47171.57080351128,0
oracle_plan_daily,2025-03-12,2025-02-12,2025-03-11,blend75,47169.78913454255,0
oracle_plan_daily,2025-03-12,2025-02-12,2025-03-11,mean14,47102.55174998604,1
oracle_plan_daily,2025-03-12,2025-02-12,2025-03-11,mean7,47133.340578325275,0
oracle_plan_daily,2025-03-13,2025-02-13,2025-03-12,fixed,48052.59645941859,0
oracle_plan_daily,2025-03-13,2025-02-13,2025-03-12,blend25,48002.414596517345,0
oracle_plan_daily,2025-03-13,2025-02-13,2025-03-12,blend50,48000.652711282106,0
oracle_plan_daily,2025-03-13,2025-02-13,2025-03-12,blend75,48003.60672509733,0
oracle_plan_daily,2025-03-13,2025-02-13,2025-03-12,mean14,47814.37847979235,1
oracle_plan_daily,2025-03-13,2025-02-13,2025-03-12,mean7,47867.405327648,0
oracle_plan_daily,2025-03-14,2025-02-14,2025-03-13,fixed,12798.004684670395,0
oracle_plan_daily,2025-03-14,2025-02-14,2025-03-13,blend25,12783.51984766959,1
oracle_plan_daily,2025-03-14,2025-02-14,2025-03-13,blend50,12809.671529068873,0
oracle_plan_daily,2025-03-14,2025-02-14,2025-03-13,blend75,12828.931978068944,0
oracle_plan_daily,2025-03-14,2025-02-14,2025-03-13,mean14,12828.931978068944,0
oracle_plan_daily,2025-03-14,2025-02-14,2025-03-13,mean7,12904.672585617058,0
oracle_plan_daily,2025-03-15,2025-02-15,2025-03-14,fixed,13486.657156756524,0
oracle_plan_daily,2025-03-15,2025-02-15,2025-03-14,blend25,13504.54038844368,0
oracle_plan_daily,2025-03-15,2025-02-15,2025-03-14,blend50,13484.682113837745,0
oracle_plan_daily,2025-03-15,2025-02-15,2025-03-14,blend75,13442.64754462457,0
oracle_plan_daily,2025-03-15,2025-02-15,2025-03-14,mean14,13435.29105317526,1
oracle_plan_daily,2025-03-15,2025-02-15,2025-03-14,mean7,13440.44714578562,0
oracle_plan_daily,2025-03-16,2025-02-16,2025-03-15,fixed,45821.47553482218,1
oracle_plan_daily,2025-03-16,2025-02-16,2025-03-15,blend25,45825.30886815551,0
oracle_plan_daily,2025-03-16,2025-02-16,2025-03-15,blend50,45831.11766739959,0
oracle_plan_daily,2025-03-16,2025-02-16,2025-03-15,blend75,45840.422404571436,0
oracle_plan_daily,2025-03-16,2025-02-16,2025-03-15,mean14,45840.5720232838,0
oracle_plan_daily,2025-03-16,2025-02-16,2025-03-15,mean7,45847.32315944469,0
oracle_plan_daily,2025-03-17,2025-02-17,2025-03-16,fixed,44210.39903595997,0
oracle_plan_daily,2025-03-17,2025-02-17,2025-03-16,blend25,44153.58284372356,0
oracle_plan_daily,2025-03-17,2025-02-17,2025-03-16,blend50,44155.48346728136,0
oracle_plan_daily,2025-03-17,2025-02-17,2025-03-16,blend75,44131.10494096766,1
oracle_plan_daily,2025-03-17,2025-02-17,2025-03-16,mean14,44134.61746970221,0
oracle_plan_daily,2025-03-17,2025-02-17,2025-03-16,mean7,44141.8285077862,0
oracle_plan_daily,2025-03-18,2025-02-18,2025-03-17,fixed,43517.15050284751,1
oracle_plan_daily,2025-03-18,2025-02-18,2025-03-17,blend25,43526.75695850836,0
oracle_plan_daily,2025-03-18,2025-02-18,2025-03-17,blend50,43531.62380438435,0
oracle_plan_daily,2025-03-18,2025-02-18,2025-03-17,blend75,43592.13878517754,0
oracle_plan_daily,2025-03-18,2025-02-18,2025-03-17,mean14,43552.771326213544,0
oracle_plan_daily,2025-03-18,2025-02-18,2025-03-17,mean7,43673.787585291844,0
oracle_plan_daily,2025-03-19,2025-02-19,2025-03-18,fixed,43020.041770988,0
oracle_plan_daily,2025-03-19,2025-02-19,2025-03-18,blend25,42841.95883691878,0
oracle_plan_daily,2025-03-19,2025-02-19,2025-03-18,blend50,42876.536316770726,0
oracle_plan_daily,2025-03-19,2025-02-19,2025-03-18,blend75,42829.43346105045,0
oracle_plan_daily,2025-03-19,2025-02-19,2025-03-18,mean14,42711.04751706774,1
oracle_plan_daily,2025-03-19,2025-02-19,2025-03-18,mean7,42733.59249858439,0
oracle_plan_daily,2025-03-20,2025-02-20,2025-03-19,fixed,44030.28332699677,0
oracle_plan_daily,2025-03-20,2025-02-20,2025-03-19,blend25,44028.47709642494,0
oracle_plan_daily,2025-03-20,2025-02-20,2025-03-19,blend50,43999.35352103402,0
oracle_plan_daily,2025-03-20,2025-02-20,2025-03-19,blend75,43946.639031144725,0
oracle_plan_daily,2025-03-20,2025-02-20,2025-03-19,mean14,43893.23876211877,1
oracle_plan_daily,2025-03-20,2025-02-20,2025-03-19,mean7,43969.74247174881,0
oracle_plan_daily,2025-04-17,2025-03-20,2025-04-16,fixed,35826.09827932272,0
oracle_plan_daily,2025-04-17,2025-03-20,2025-04-16,blend25,35829.73649653208,0
oracle_plan_daily,2025-04-17,2025-03-20,2025-04-16,blend50,35810.621923950326,1
oracle_plan_daily,2025-04-17,2025-03-20,2025-04-16,blend75,35883.1023990196,0
oracle_plan_daily,2025-04-17,2025-03-20,2025-04-16,mean14,35847.50655646526,0
oracle_plan_daily,2025-04-17,2025-03-20,2025-04-16,mean7,35866.54389701098,0
oracle_plan_daily,2025-04-18,2025-03-21,2025-04-17,fixed,10641.481275253647,0
oracle_plan_daily,2025-04-18,2025-03-21,2025-04-17,blend25,10623.329989575157,0
oracle_plan_daily,2025-04-18,2025-03-21,2025-04-17,blend50,10623.329989575157,0
oracle_plan_daily,2025-04-18,2025-03-21,2025-04-17,blend75,10565.855219437024,0
oracle_plan_daily,2025-04-18,2025-03-21,2025-04-17,mean14,10607.88982666042,0
oracle_plan_daily,2025-04-18,2025-03-21,2025-04-17,mean7,10565.855219437022,1
oracle_plan_daily,2025-04-19,2025-03-22,2025-04-18,fixed,10685.224824750674,0
oracle_plan_daily,2025-04-19,2025-03-22,2025-04-18,blend25,10666.058529947872,1
oracle_plan_daily,2025-04-19,2025-03-22,2025-04-18,blend50,10666.058529947872,0
oracle_plan_daily,2025-04-19,2025-03-22,2025-04-18,blend75,10666.058529947872,0
oracle_plan_daily,2025-04-19,2025-03-22,2025-04-18,mean14,10666.058529947872,0
oracle_plan_daily,2025-04-19,2025-03-22,2025-04-18,mean7,10666.058529947872,0
oracle_plan_daily,2025-04-20,2025-03-23,2025-04-19,fixed,35618.26079367003,0
oracle_plan_daily,2025-04-20,2025-03-23,2025-04-19,blend25,35557.32867455099,1
oracle_plan_daily,2025-04-20,2025-03-23,2025-04-19,blend50,35630.71616634657,0
oracle_plan_daily,2025-04-20,2025-03-23,2025-04-19,blend75,35653.368914617415,0
oracle_plan_daily,2025-04-20,2025-03-23,2025-04-19,mean14,35597.87037734511,0
oracle_plan_daily,2025-04-20,2025-03-23,2025-04-19,mean7,35633.51468328736,0
oracle_plan_daily,2025-04-21,2025-03-24,2025-04-20,fixed,35357.39048308913,0
oracle_plan_daily,2025-04-21,2025-03-24,2025-04-20,blend25,35264.814705822195,0
oracle_plan_daily,2025-04-21,2025-03-24,2025-04-20,blend50,35274.39955897847,0
oracle_plan_daily,2025-04-21,2025-03-24,2025-04-20,blend75,35274.39955897847,0
oracle_plan_daily,2025-04-21,2025-03-24,2025-04-20,mean14,35231.485049396,0
oracle_plan_daily,2025-04-21,2025-03-24,2025-04-20,mean7,35189.12374209015,1
oracle_plan_daily,2025-04-22,2025-03-25,2025-04-21,fixed,35531.23979671337,0
oracle_plan_daily,2025-04-22,2025-03-25,2025-04-21,blend25,35449.89478030392,0
oracle_plan_daily,2025-04-22,2025-03-25,2025-04-21,blend50,35441.263254734,0
oracle_plan_daily,2025-04-22,2025-03-25,2025-04-21,blend75,35448.862792110835,0
oracle_plan_daily,2025-04-22,2025-03-25,2025-04-21,mean14,35378.03417551268,1
oracle_plan_daily,2025-04-22,2025-03-25,2025-04-21,mean7,35487.90864700599,0
oracle_plan_daily,2025-04-23,2025-03-26,2025-04-22,fixed,36076.46833577673,0
oracle_plan_daily,2025-04-23,2025-03-26,2025-04-22,blend25,36156.409339510516,0
oracle_plan_daily,2025-04-23,2025-03-26,2025-04-22,blend50,36183.726702151755,0
oracle_plan_daily,2025-04-23,2025-03-26,2025-04-22,blend75,36184.103650318546,0
oracle_plan_daily,2025-04-23,2025-03-26,2025-04-22,mean14,36108.5949931459,0
oracle_plan_daily,2025-04-23,2025-03-26,2025-04-22,mean7,35941.472136877375,1
oracle_plan_daily,2025-04-24,2025-03-27,2025-04-23,fixed,35052.05922750452,0
oracle_plan_daily,2025-04-24,2025-03-27,2025-04-23,blend25,35118.60392112357,0
oracle_plan_daily,2025-04-24,2025-03-27,2025-04-23,blend50,35080.68698633465,0
oracle_plan_daily,2025-04-24,2025-03-27,2025-04-23,blend75,34975.18693270062,1
oracle_plan_daily,2025-04-24,2025-03-27,2025-04-23,mean14,34993.6736577453,0
oracle_plan_daily,2025-04-24,2025-03-27,2025-04-23,mean7,35015.81366054749,0
oracle_plan_daily,2025-04-25,2025-03-28,2025-04-24,fixed,9948.329844436346,1
oracle_plan_daily,2025-04-25,2025-03-28,2025-04-24,blend25,9976.147024183974,0
oracle_plan_daily,2025-04-25,2025-03-28,2025-04-24,blend50,9976.147024183974,0
oracle_plan_daily,2025-04-25,2025-03-28,2025-04-24,blend75,9976.147024183974,0
oracle_plan_daily,2025-04-25,2025-03-28,2025-04-24,mean14,9976.147024183974,0
oracle_plan_daily,2025-04-25,2025-03-28,2025-04-24,mean7,9961.230357517308,0
oracle_plan_daily,2025-04-26,2025-03-29,2025-04-25,fixed,10252.54020556498,0
oracle_plan_daily,2025-04-26,2025-03-29,2025-04-25,blend25,10200.068682892288,0
oracle_plan_daily,2025-04-26,2025-03-29,2025-04-25,blend50,10196.206872231645,1
oracle_plan_daily,2025-04-26,2025-03-29,2025-04-25,blend75,10199.233403620183,0
oracle_plan_daily,2025-04-26,2025-03-29,2025-04-25,mean14,10199.233403620183,0
oracle_plan_daily,2025-04-26,2025-03-29,2025-04-25,mean7,10252.078971630595,0
oracle_plan_daily,2025-04-27,2025-03-30,2025-04-26,fixed,35566.44507391581,0
